clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,decode_backend,cut_backend,run_id
RV1fod_otSw_s0000077090_e0000080030,RV1fod_otSw,77.09,80.03,2.94,1.0,1.0,6.56,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000077090_e0000080030.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000080194_e0000084862,RV1fod_otSw,80.194,84.862,4.668,1.0,1.0,5.13,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000080194_e0000084862.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000085058_e0000087422,RV1fod_otSw,85.058,87.422,2.364,1.0,1.0,6.22,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000085058_e0000087422.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000087554_e0000089982,RV1fod_otSw,87.554,89.982,2.428,1.0,1.0,2.47,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000087554_e0000089982.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000090082_e0000093950,RV1fod_otSw,90.082,93.95,3.868,1.0,1.0,2.62,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000090082_e0000093950.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000094050_e0000096126,RV1fod_otSw,94.05,96.126,2.076,1.0,1.0,3.19,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000094050_e0000096126.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000096386_e0000100542,RV1fod_otSw,96.386,100.542,4.156,1.0,1.0,2.74,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000096386_e0000100542.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000113474_e0000117310,RV1fod_otSw,113.474,117.31,3.836,1.0,1.0,3.64,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000113474_e0000117310.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000117602_e0000122602,RV1fod_otSw,117.602,122.602,5.0,1.0,1.0,8.56,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000117602_e0000122602.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000121602_e0000126602,RV1fod_otSw,121.602,126.602,5.0,1.0,1.0,6.73,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000121602_e0000126602.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000125602_e0000130602,RV1fod_otSw,125.602,130.602,5.0,1.0,1.0,1.92,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000125602_e0000130602.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000129602_e0000134602,RV1fod_otSw,129.602,134.602,5.0,1.0,1.0,3.12,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000129602_e0000134602.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000133602_e0000137246,RV1fod_otSw,133.602,137.246,3.644,1.0,1.0,1.92,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000133602_e0000137246.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000137442_e0000143454,RV1fod_otSw,137.442,143.454,6.012,1.0,1.0,1.57,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000137442_e0000143454.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000143746_e0000148862,RV1fod_otSw,143.746,148.862,5.116,1.0,1.0,-1.1,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000143746_e0000148862.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000148962_e0000153962,RV1fod_otSw,148.962,153.962,5.0,1.0,1.0,3.84,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000148962_e0000153962.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000152962_e0000157962,RV1fod_otSw,152.962,157.962,5.0,1.0,1.0,3.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000152962_e0000157962.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000156962_e0000161962,RV1fod_otSw,156.962,161.962,5.0,1.0,1.0,2.54,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000156962_e0000161962.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000160962_e0000165962,RV1fod_otSw,160.962,165.962,5.0,1.0,1.0,1.44,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000160962_e0000165962.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000212898_e0000216286,RV1fod_otSw,212.898,216.286,3.388,1.0,1.0,5.49,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000212898_e0000216286.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000216418_e0000222398,RV1fod_otSw,216.418,222.398,5.98,1.0,1.0,4.54,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000216418_e0000222398.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000222498_e0000229662,RV1fod_otSw,222.498,229.662,7.164,1.0,1.0,3.03,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000222498_e0000229662.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000229762_e0000233918,RV1fod_otSw,229.762,233.918,4.156,1.0,1.0,1.28,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000229762_e0000233918.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000234050_e0000242654,RV1fod_otSw,234.05,242.654,8.604,1.0,1.0,-0.3,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000234050_e0000242654.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000242754_e0000253790,RV1fod_otSw,242.754,253.79,11.036,1.0,1.0,1.31,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000242754_e0000253790.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000254050_e0000257982,RV1fod_otSw,254.05,257.982,3.932,1.0,1.0,0.2,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000254050_e0000257982.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000258082_e0000269406,RV1fod_otSw,258.082,269.406,11.324,1.0,1.0,2.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000258082_e0000269406.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000271522_e0000279998,RV1fod_otSw,271.522,279.998,8.476,1.0,1.0,1.82,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000271522_e0000279998.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000284354_e0000287934,RV1fod_otSw,284.354,287.934,3.58,1.0,1.0,-0.27,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000284354_e0000287934.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000288706_e0000297694,RV1fod_otSw,288.706,297.694,8.988,1.0,1.0,2.96,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000288706_e0000297694.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000298082_e0000303902,RV1fod_otSw,298.082,303.902,5.82,1.0,1.0,2.93,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000298082_e0000303902.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000305986_e0000307998,RV1fod_otSw,305.986,307.998,2.012,1.0,1.0,0.25,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000305986_e0000307998.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000310882_e0000313086,RV1fod_otSw,310.882,313.086,2.204,1.0,1.0,1.96,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000310882_e0000313086.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000313218_e0000315614,RV1fod_otSw,313.218,315.614,2.396,1.0,1.0,-3.48,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000313218_e0000315614.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000315938_e0000320938,RV1fod_otSw,315.938,320.938,5.0,1.0,1.0,1.73,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000315938_e0000320938.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000319938_e0000324938,RV1fod_otSw,319.938,324.938,5.0,1.0,1.0,1.06,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000319938_e0000324938.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000323938_e0000328938,RV1fod_otSw,323.938,328.938,5.0,1.0,1.0,0.74,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000323938_e0000328938.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000329154_e0000334154,RV1fod_otSw,329.154,334.154,5.0,1.0,1.0,3.77,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000329154_e0000334154.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000333154_e0000338154,RV1fod_otSw,333.154,338.154,5.0,0.8,1.0,6.12,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000333154_e0000338154.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000337154_e0000341278,RV1fod_otSw,337.154,341.278,4.124,1.0,1.0,6.14,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000337154_e0000341278.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000341602_e0000345310,RV1fod_otSw,341.602,345.31,3.708,1.0,1.0,4.3,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000341602_e0000345310.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000345442_e0000348190,RV1fod_otSw,345.442,348.19,2.748,1.0,1.0,3.54,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000345442_e0000348190.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000348354_e0000350686,RV1fod_otSw,348.354,350.686,2.332,1.0,1.0,3.03,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000348354_e0000350686.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000350786_e0000356222,RV1fod_otSw,350.786,356.222,5.436,1.0,1.0,3.47,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000350786_e0000356222.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000356514_e0000359646,RV1fod_otSw,356.514,359.646,3.132,1.0,1.0,2.13,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000356514_e0000359646.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000360130_e0000363966,RV1fod_otSw,360.13,363.966,3.836,1.0,1.0,1.45,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000360130_e0000363966.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000364130_e0000373502,RV1fod_otSw,364.13,373.502,9.372,1.0,1.0,-0.64,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000364130_e0000373502.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000373602_e0000378206,RV1fod_otSw,373.602,378.206,4.604,1.0,1.0,-1.32,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000373602_e0000378206.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000378306_e0000380478,RV1fod_otSw,378.306,380.478,2.172,1.0,1.0,6.65,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000378306_e0000380478.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000380994_e0000384958,RV1fod_otSw,380.994,384.958,3.964,1.0,1.0,1.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000380994_e0000384958.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000387138_e0000389406,RV1fod_otSw,387.138,389.406,2.268,1.0,1.0,4.74,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000387138_e0000389406.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000389698_e0000393790,RV1fod_otSw,389.698,393.79,4.092,1.0,1.0,-1.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000389698_e0000393790.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000394178_e0000399742,RV1fod_otSw,394.178,399.742,5.564,1.0,1.0,1.41,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000394178_e0000399742.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000400098_e0000402334,RV1fod_otSw,400.098,402.334,2.236,1.0,1.0,-0.32,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000400098_e0000402334.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000402498_e0000405342,RV1fod_otSw,402.498,405.342,2.844,1.0,1.0,-3.24,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000402498_e0000405342.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000405506_e0000408766,RV1fod_otSw,405.506,408.766,3.26,1.0,1.0,1.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000405506_e0000408766.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000409794_e0000411934,RV1fod_otSw,409.794,411.934,2.14,1.0,1.0,-0.6,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000409794_e0000411934.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000412098_e0000417470,RV1fod_otSw,412.098,417.47,5.372,1.0,1.0,-4.33,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000412098_e0000417470.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000417666_e0000425534,RV1fod_otSw,417.666,425.534,7.868,1.0,1.0,4.45,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000417666_e0000425534.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000425634_e0000428926,RV1fod_otSw,425.634,428.926,3.292,1.0,1.0,-0.51,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000425634_e0000428926.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000432354_e0000434494,RV1fod_otSw,432.354,434.494,2.14,1.0,1.0,-1.45,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000432354_e0000434494.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000436194_e0000439102,RV1fod_otSw,436.194,439.102,2.908,1.0,1.0,0.23,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000436194_e0000439102.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000440866_e0000443038,RV1fod_otSw,440.866,443.038,2.172,1.0,1.0,-2.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000440866_e0000443038.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000444002_e0000446110,RV1fod_otSw,444.002,446.11,2.108,1.0,1.0,0.58,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000444002_e0000446110.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000455618_e0000462366,RV1fod_otSw,455.618,462.366,6.748,1.0,1.0,0.12,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000455618_e0000462366.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000467778_e0000469854,RV1fod_otSw,467.778,469.854,2.076,1.0,1.0,0.31,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000467778_e0000469854.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000470434_e0000473534,RV1fod_otSw,470.434,473.534,3.1,1.0,1.0,-0.27,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000470434_e0000473534.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RV1fod_otSw_s0000473698_e0000480862,RV1fod_otSw,473.698,480.862,7.164,1.0,1.0,-1.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RV1fod_otSw_s0000473698_e0000480862.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000058978_e0000061406,RY6V7DqGnTw,58.978,61.406,2.428,1.0,1.0,0.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000058978_e0000061406.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000065794_e0000068350,RY6V7DqGnTw,65.794,68.35,2.556,1.0,1.0,-3.22,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000065794_e0000068350.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000071138_e0000073662,RY6V7DqGnTw,71.138,73.662,2.524,1.0,1.0,-1.03,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000071138_e0000073662.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000077378_e0000079422,RY6V7DqGnTw,77.378,79.422,2.044,1.0,1.0,-0.94,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000077378_e0000079422.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000092642_e0000098622,RY6V7DqGnTw,92.642,98.622,5.98,1.0,1.0,8.8,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000092642_e0000098622.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000103682_e0000106878,RY6V7DqGnTw,103.682,106.878,3.196,1.0,1.0,-0.17,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000103682_e0000106878.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000107298_e0000113150,RY6V7DqGnTw,107.298,113.15,5.852,1.0,1.0,7.88,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000107298_e0000113150.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000113762_e0000118590,RY6V7DqGnTw,113.762,118.59,4.828,1.0,1.0,-3.21,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000113762_e0000118590.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000119042_e0000122430,RY6V7DqGnTw,119.042,122.43,3.388,1.0,1.0,-2.06,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000119042_e0000122430.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000122882_e0000126814,RY6V7DqGnTw,122.882,126.814,3.932,1.0,1.0,8.65,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000122882_e0000126814.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000127298_e0000135710,RY6V7DqGnTw,127.298,135.71,8.412,1.0,1.0,8.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000127298_e0000135710.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000141762_e0000146762,RY6V7DqGnTw,141.762,146.762,5.0,1.0,1.0,5.53,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000141762_e0000146762.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
RY6V7DqGnTw_s0000145762_e0000150762,RY6V7DqGnTw,145.762,150.762,5.0,1.0,1.0,9.5,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/350_400/media/RY6V7DqGnTw_s0000145762_e0000150762.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
