video,start,end,reason
-cK5r14-bU4,346.434,351.434,face_density_low
-cK5r14-bU4,350.434,353.566,face_density_low
-cK5r14-bU4,353.666,358.666,face_density_low
-cK5r14-bU4,357.666,362.666,face_density_low
-cK5r14-bU4,361.666,366.666,face_density_low
-cK5r14-bU4,365.666,369.726,face_density_low
-cK5r14-bU4,369.986,377.374,face_density_low
-cK5r14-bU4,378.082,379.518,segment_too_short
-cK5r14-bU4,380.066,380.606,segment_too_short
-cK5r14-bU4,442.114,447.114,face_density_low
-cK5r14-bU4,446.114,451.114,face_density_low
-cK5r14-bU4,450.114,455.114,face_density_low
-cK5r14-bU4,454.114,459.114,face_density_low
-cK5r14-bU4,458.114,462.334,face_density_low
-cK5r14-bU4,462.434,467.434,face_density_low
-cK5r14-bU4,466.434,471.434,face_density_low
-cK5r14-bU4,470.434,475.434,face_density_low
-cK5r14-bU4,474.434,479.434,face_density_low
-cK5r14-bU4,478.434,483.434,face_density_low
-cK5r14-bU4,482.434,487.434,face_density_low
-cK5r14-bU4,486.434,491.434,face_density_low
-cK5r14-bU4,490.434,495.434,face_density_low
-cK5r14-bU4,494.434,499.434,face_density_low
-cK5r14-bU4,498.434,503.434,face_density_low
-cK5r14-bU4,502.434,507.434,face_density_low
-cK5r14-bU4,507.778,513.854,face_density_low
-cK5r14-bU4,514.306,522.366,face_density_low
-cK5r14-bU4,522.53,534.174,face_density_low
-cK5r14-bU4,534.626,539.626,face_density_low
-cK5r14-bU4,538.626,543.626,face_density_low
-cK5r14-bU4,542.626,547.626,face_density_low
-cK5r14-bU4,546.626,549.694,face_density_low
-cK5r14-bU4,549.794,558.366,face_density_low
-cK5r14-bU4,558.466,565.854,face_density_low
-cK5r14-bU4,566.498,571.134,face_density_low
-cK5r14-bU4,571.394,575.358,face_density_low
-cK5r14-bU4,575.714,581.15,face_density_low
-cK5r14-bU4,581.41,589.566,face_density_low
-cK5r14-bU4,589.954,592.83,face_density_low
-cK5r14-bU4,592.962,594.142,segment_too_short
-cK5r14-bU4,594.37,596.862,face_density_low
-cK5r14-bU4,597.346,606.718,face_density_low
-cK5r14-bU4,607.266,612.266,face_density_low
-cK5r14-bU4,611.266,616.266,face_density_low
-cK5r14-bU4,615.266,620.266,face_density_low
-cK5r14-bU4,619.266,624.266,face_density_low
-cK5r14-bU4,623.266,628.266,face_density_low
-cK5r14-bU4,627.266,632.266,face_density_low
-cK5r14-bU4,631.266,633.95,face_density_low
-cK5r14-bU4,634.05,640.19,face_density_low
-cK5r14-bU4,640.386,644.862,scene_cut_detected
-cK5r14-bU4,645.058,647.838,face_density_low
-cK5r14-bU4,648.322,651.422,face_density_low
-cK5r14-bU4,651.554,653.534,segment_too_short
-cK5r14-bU4,653.666,656.286,face_density_low
-cK5r14-bU4,656.482,657.79,segment_too_short
-cK5r14-bU4,657.986,666.75,face_density_low
-cK5r14-bU4,666.85,671.85,face_density_low
-cK5r14-bU4,670.85,675.85,face_density_low
-cK5r14-bU4,674.85,679.326,face_density_low
-cK5r14-bU4,679.554,689.534,face_density_low
-cK5r14-bU4,689.698,690.174,segment_too_short
-cK5r14-bU4,690.466,697.118,face_density_low
-cK5r14-bU4,697.218,701.854,face_density_low
-cK5r14-bU4,701.954,707.71,face_density_low
-cK5r14-bU4,708.098,716.51,face_density_low
-cK5r14-bU4,716.61,721.31,face_density_low
-cK5r14-bU4,721.442,726.206,face_density_low
-cK5r14-bU4,726.434,733.31,face_density_low
-cK5r14-bU4,733.442,738.442,face_density_low
-cK5r14-bU4,737.442,742.442,face_density_low
-cK5r14-bU4,741.442,746.442,face_density_low
-cK5r14-bU4,745.442,749.022,face_density_low
-cK5r14-bU4,749.186,760.766,face_density_low
-cK5r14-bU4,761.026,766.026,face_density_low
-cK5r14-bU4,765.026,770.026,face_density_low
-cK5r14-bU4,769.026,774.026,face_density_low
-cK5r14-bU4,773.026,775.742,face_density_low
-cK5r14-bU4,775.97,784.158,face_density_low
-cK5r14-bU4,784.418,789.418,face_density_low
-cK5r14-bU4,788.418,793.418,face_density_low
-cK5r14-bU4,792.418,797.418,face_density_low
-cK5r14-bU4,796.418,801.418,face_density_low
-cK5r14-bU4,800.418,805.418,face_density_low
-cK5r14-bU4,804.418,809.418,face_density_low
-cK5r14-bU4,808.418,813.418,face_density_low
-cK5r14-bU4,812.418,817.418,face_density_low
-cK5r14-bU4,816.418,821.418,face_density_low
-cK5r14-bU4,820.418,825.418,face_density_low
-cK5r14-bU4,826.338,827.006,segment_too_short
-17kN1xdzBE,0.034,11.134,scene_cut_detected
-17kN1xdzBE,11.362,14.686,face_density_low
-17kN1xdzBE,15.042,24.734,scene_cut_detected
-17kN1xdzBE,24.866,25.886,segment_too_short
-17kN1xdzBE,26.018,31.018,scene_cut_detected
-17kN1xdzBE,30.018,35.018,scene_cut_detected
-17kN1xdzBE,34.018,39.018,scene_cut_detected
-17kN1xdzBE,38.018,43.018,scene_cut_detected
-17kN1xdzBE,42.018,47.018,scene_cut_detected
-17kN1xdzBE,46.018,51.018,scene_cut_detected
-17kN1xdzBE,50.018,55.018,face_density_low
-17kN1xdzBE,54.018,56.638,face_density_low
-17kN1xdzBE,56.962,59.646,scene_cut_detected
-17kN1xdzBE,60.738,65.738,scene_cut_detected
-17kN1xdzBE,64.738,69.738,scene_cut_detected
-17kN1xdzBE,68.738,73.738,scene_cut_detected
-17kN1xdzBE,72.738,77.738,scene_cut_detected
-17kN1xdzBE,76.738,80.606,scene_cut_detected
-17kN1xdzBE,81.89,90.622,face_density_low
-17kN1xdzBE,90.754,95.754,scene_cut_detected
-17kN1xdzBE,94.754,99.754,scene_cut_detected
-17kN1xdzBE,98.754,103.754,ffmpeg_cut_failed
-17kN1xdzBE,102.754,106.014,scene_cut_detected
-17kN1xdzBE,107.298,112.298,scene_cut_detected
-17kN1xdzBE,111.298,116.298,scene_cut_detected
-17kN1xdzBE,115.298,120.298,scene_cut_detected
-17kN1xdzBE,121.346,123.902,ffmpeg_cut_failed
-17kN1xdzBE,124.13,124.67,segment_too_short
-17kN1xdzBE,125.026,131.71,scene_cut_detected
-17kN1xdzBE,131.842,139.166,scene_cut_detected
-17kN1xdzBE,139.586,145.278,scene_cut_detected
-17kN1xdzBE,145.378,150.378,scene_cut_detected
-17kN1xdzBE,149.378,154.378,scene_cut_detected
-17kN1xdzBE,153.378,158.378,scene_cut_detected
-17kN1xdzBE,157.378,162.378,scene_cut_detected
-17kN1xdzBE,164.066,169.066,scene_cut_detected
-17kN1xdzBE,168.066,173.066,scene_cut_detected
-17kN1xdzBE,172.066,177.066,scene_cut_detected
-17kN1xdzBE,177.538,178.622,segment_too_short
-17kN1xdzBE,179.266,184.266,scene_cut_detected
-17kN1xdzBE,183.266,188.266,scene_cut_detected
-17kN1xdzBE,187.266,192.266,scene_cut_detected
-17kN1xdzBE,191.266,196.266,scene_cut_detected
-17kN1xdzBE,196.802,201.802,scene_cut_detected
-17kN1xdzBE,200.802,205.802,scene_cut_detected
-17kN1xdzBE,204.802,209.802,scene_cut_detected
-17kN1xdzBE,208.802,213.214,scene_cut_detected
-17kN1xdzBE,213.954,218.954,ffmpeg_cut_failed
-17kN1xdzBE,217.954,222.954,scene_cut_detected
-17kN1xdzBE,221.954,226.954,scene_cut_detected
-17kN1xdzBE,225.954,230.954,scene_cut_detected
-17kN1xdzBE,229.954,234.954,scene_cut_detected
-17kN1xdzBE,233.954,238.954,scene_cut_detected
-17kN1xdzBE,237.954,242.954,scene_cut_detected
-17kN1xdzBE,241.954,245.182,scene_cut_detected
-17kN1xdzBE,246.338,251.338,ffmpeg_cut_failed
-17kN1xdzBE,250.338,255.338,scene_cut_detected
-17kN1xdzBE,254.338,259.338,scene_cut_detected
-17kN1xdzBE,261.058,261.854,segment_too_short
-17kN1xdzBE,262.594,263.742,segment_too_short
-17kN1xdzBE,263.97,265.182,segment_too_short
-17kN1xdzBE,265.538,267.07,segment_too_short
-17kN1xdzBE,268.162,280.158,scene_cut_detected
-17kN1xdzBE,280.706,281.022,segment_too_short
-17kN1xdzBE,281.698,285.47,ffmpeg_cut_failed
-17kN1xdzBE,285.57,290.57,ffmpeg_cut_failed
-17kN1xdzBE,289.57,294.57,scene_cut_detected
-17kN1xdzBE,293.57,298.57,ffmpeg_cut_failed
-17kN1xdzBE,297.57,300.478,scene_cut_detected
-17kN1xdzBE,300.578,305.578,face_density_low
-17kN1xdzBE,304.578,309.578,face_density_low
-17kN1xdzBE,308.578,313.578,scene_cut_detected
-17kN1xdzBE,312.578,317.31,scene_cut_detected
-17kN1xdzBE,317.41,322.41,scene_cut_detected
-17kN1xdzBE,321.41,326.41,scene_cut_detected
-17kN1xdzBE,325.41,330.41,scene_cut_detected
-17kN1xdzBE,329.41,334.41,scene_cut_detected
-17kN1xdzBE,333.41,338.41,scene_cut_detected
-17kN1xdzBE,337.41,342.41,scene_cut_detected
-17kN1xdzBE,341.41,346.41,scene_cut_detected
-17kN1xdzBE,345.41,350.41,scene_cut_detected
-17kN1xdzBE,349.41,353.95,scene_cut_detected
-17kN1xdzBE,354.178,358.494,ffmpeg_cut_failed
-17kN1xdzBE,358.658,366.878,scene_cut_detected
-17kN1xdzBE,367.042,369.086,scene_cut_detected
-17kN1xdzBE,370.242,372.766,scene_cut_detected
-17kN1xdzBE,373.09,377.886,scene_cut_detected
-17kN1xdzBE,378.082,380.318,scene_cut_detected
-17kN1xdzBE,381.314,384.926,scene_cut_detected
-17kN1xdzBE,385.314,391.87,scene_cut_detected
-17kN1xdzBE,392.098,395.582,scene_cut_detected
-17kN1xdzBE,396.802,408.126,scene_cut_detected
-17kN1xdzBE,408.866,418.078,scene_cut_detected
-17kN1xdzBE,419.106,419.998,segment_too_short
-17kN1xdzBE,420.706,422.654,segment_too_short
-17kN1xdzBE,423.586,425.342,segment_too_short
-17kN1xdzBE,425.89,427.134,segment_too_short
-17kN1xdzBE,429.634,430.686,segment_too_short
-17kN1xdzBE,433.186,439.582,scene_cut_detected
-17kN1xdzBE,439.778,444.778,scene_cut_detected
-17kN1xdzBE,443.778,448.778,scene_cut_detected
-17kN1xdzBE,447.778,452.778,face_density_low
-17kN1xdzBE,451.778,456.778,scene_cut_detected
-17kN1xdzBE,455.778,460.778,scene_cut_detected
-17kN1xdzBE,459.778,464.778,face_density_low
-17kN1xdzBE,463.778,468.778,ffmpeg_cut_failed
-17kN1xdzBE,467.778,472.778,face_density_low
-17kN1xdzBE,471.778,476.778,face_density_low
-17kN1xdzBE,475.778,479.582,ffmpeg_cut_failed
-17kN1xdzBE,479.778,488.926,ffmpeg_cut_failed
-17kN1xdzBE,489.186,494.186,ffmpeg_cut_failed
-17kN1xdzBE,493.186,498.186,scene_cut_detected
-17kN1xdzBE,497.186,502.186,scene_cut_detected
-17kN1xdzBE,501.186,506.186,face_density_low
-17kN1xdzBE,505.186,510.186,scene_cut_detected
-17kN1xdzBE,509.186,514.186,scene_cut_detected
-17kN1xdzBE,513.186,518.186,scene_cut_detected
-17kN1xdzBE,517.186,522.186,scene_cut_detected
-17kN1xdzBE,523.522,525.31,segment_too_short
-17kN1xdzBE,525.538,536.83,ffmpeg_cut_failed
-17kN1xdzBE,537.186,542.186,face_density_low
-17kN1xdzBE,541.186,546.186,ffmpeg_cut_failed
-17kN1xdzBE,545.186,550.186,ffmpeg_cut_failed
-17kN1xdzBE,549.186,554.186,ffmpeg_cut_failed
-17kN1xdzBE,553.186,558.186,ffmpeg_cut_failed
-17kN1xdzBE,557.186,562.186,ffmpeg_cut_failed
-17kN1xdzBE,561.186,566.186,ffmpeg_cut_failed
-17kN1xdzBE,565.186,570.186,ffmpeg_cut_failed
-17kN1xdzBE,569.186,574.186,ffmpeg_cut_failed
-17kN1xdzBE,573.186,578.186,ffmpeg_cut_failed
-17kN1xdzBE,577.186,581.822,scene_cut_detected
-17kN1xdzBE,582.178,587.178,ffmpeg_cut_failed
-17kN1xdzBE,586.178,591.178,scene_cut_detected
-17kN1xdzBE,590.178,595.178,ffmpeg_cut_failed
-17kN1xdzBE,594.178,599.178,ffmpeg_cut_failed
-17kN1xdzBE,598.178,603.178,ffmpeg_cut_failed
-17kN1xdzBE,602.178,606.686,ffmpeg_cut_failed
-17kN1xdzBE,606.85,609.054,ffmpeg_cut_failed
-17kN1xdzBE,609.442,610.206,segment_too_short
-17kN1xdzBE,611.17,620.67,scene_cut_detected
-17kN1xdzBE,621.602,626.602,face_density_low
-17kN1xdzBE,625.602,630.602,face_density_low
-17kN1xdzBE,629.602,634.602,ffmpeg_cut_failed
-17kN1xdzBE,633.602,638.602,face_density_low
-17kN1xdzBE,637.602,642.602,scene_cut_detected
-17kN1xdzBE,641.602,646.602,scene_cut_detected
-17kN1xdzBE,645.602,650.602,scene_cut_detected
-17kN1xdzBE,649.602,652.254,scene_cut_detected
-17kN1xdzBE,652.482,657.482,scene_cut_detected
-17kN1xdzBE,656.482,661.482,scene_cut_detected
-17kN1xdzBE,660.482,665.482,scene_cut_detected
-17kN1xdzBE,664.482,669.482,scene_cut_detected
-17kN1xdzBE,668.482,673.482,scene_cut_detected
-17kN1xdzBE,672.482,677.482,scene_cut_detected
-17kN1xdzBE,676.482,680.51,scene_cut_detected
-17kN1xdzBE,680.674,682.174,segment_too_short
-17kN1xdzBE,682.274,687.274,scene_cut_detected
-17kN1xdzBE,686.274,691.274,scene_cut_detected
-17kN1xdzBE,690.274,695.274,scene_cut_detected
-17kN1xdzBE,694.274,699.198,scene_cut_detected
-17kN1xdzBE,700.866,706.046,ffmpeg_cut_failed
-17kN1xdzBE,706.21,710.654,ffmpeg_cut_failed
-17kN1xdzBE,710.914,713.022,ffmpeg_cut_failed
-17kN1xdzBE,713.634,714.11,segment_too_short
-17kN1xdzBE,714.434,719.434,ffmpeg_cut_failed
-17kN1xdzBE,718.434,723.434,scene_cut_detected
-17kN1xdzBE,722.434,727.434,scene_cut_detected
-17kN1xdzBE,726.434,729.342,scene_cut_detected
-17kN1xdzBE,729.442,730.494,segment_too_short
-17kN1xdzBE,730.69,735.69,ffmpeg_cut_failed
-17kN1xdzBE,734.69,739.69,scene_cut_detected
-17kN1xdzBE,738.69,743.69,scene_cut_detected
-17kN1xdzBE,742.69,747.69,scene_cut_detected
-17kN1xdzBE,746.69,751.69,scene_cut_detected
-17kN1xdzBE,750.69,755.69,scene_cut_detected
-17kN1xdzBE,754.69,759.69,scene_cut_detected
-17kN1xdzBE,758.69,763.69,scene_cut_detected
-17kN1xdzBE,765.058,775.422,scene_cut_detected
-17kN1xdzBE,776.034,784.766,scene_cut_detected
-17kN1xdzBE,784.93,788.862,scene_cut_detected
-17kN1xdzBE,788.994,790.11,segment_too_short
-17kN1xdzBE,790.306,791.486,segment_too_short
-17kN1xdzBE,791.65,796.65,scene_cut_detected
-17kN1xdzBE,795.65,800.65,ffmpeg_cut_failed
-17kN1xdzBE,799.65,804.65,scene_cut_detected
-17kN1xdzBE,803.65,808.65,scene_cut_detected
-17kN1xdzBE,807.65,811.198,ffmpeg_cut_failed
-17kN1xdzBE,811.554,816.554,scene_cut_detected
-17kN1xdzBE,815.554,820.554,scene_cut_detected
-17kN1xdzBE,819.554,824.554,scene_cut_detected
-17kN1xdzBE,823.554,828.554,scene_cut_detected
-17kN1xdzBE,827.554,832.554,scene_cut_detected
-17kN1xdzBE,834.114,844.51,scene_cut_detected
-17kN1xdzBE,845.506,849.726,scene_cut_detected
-17kN1xdzBE,850.114,861.086,scene_cut_detected
-17kN1xdzBE,861.186,866.186,scene_cut_detected
-17kN1xdzBE,865.186,870.186,scene_cut_detected
-17kN1xdzBE,869.186,874.186,scene_cut_detected
-17kN1xdzBE,873.186,878.186,scene_cut_detected
-17kN1xdzBE,877.186,880.542,scene_cut_detected
-17kN1xdzBE,880.962,888.382,scene_cut_detected
-17kN1xdzBE,888.738,889.054,segment_too_short
-17kN1xdzBE,889.218,890.846,segment_too_short
-17kN1xdzBE,891.042,893.886,scene_cut_detected
-17kN1xdzBE,894.178,894.686,segment_too_short
-17kN1xdzBE,895.874,897.31,segment_too_short
-17kN1xdzBE,898.146,898.91,segment_too_short
-17kN1xdzBE,899.618,904.734,scene_cut_detected
-17kN1xdzBE,904.994,914.494,scene_cut_detected
-17kN1xdzBE,914.594,915.646,segment_too_short
-17kN1xdzBE,918.53,923.53,scene_cut_detected
-17kN1xdzBE,922.53,927.53,scene_cut_detected
-17kN1xdzBE,926.53,931.53,scene_cut_detected
-17kN1xdzBE,930.53,934.622,scene_cut_detected
-krBZmBl65s,11.074,21.95,scene_cut_detected
-krBZmBl65s,23.01,33.502,scene_cut_detected
-krBZmBl65s,33.954,34.718,segment_too_short
-krBZmBl65s,34.85,38.654,face_density_low
-krBZmBl65s,39.074,43.646,scene_cut_detected
-krBZmBl65s,44.674,49.674,ffmpeg_cut_failed
-krBZmBl65s,48.674,53.674,ffmpeg_cut_failed
-krBZmBl65s,52.674,57.15,ffmpeg_cut_failed
-krBZmBl65s,57.538,58.206,segment_too_short
-krBZmBl65s,58.434,62.846,scene_cut_detected
-krBZmBl65s,63.01,68.574,scene_cut_detected
-krBZmBl65s,68.962,76.894,scene_cut_detected
-krBZmBl65s,77.122,82.558,scene_cut_detected
-krBZmBl65s,82.85,92.542,scene_cut_detected
-krBZmBl65s,92.93,97.93,scene_cut_detected
-krBZmBl65s,96.93,101.93,scene_cut_detected
-krBZmBl65s,100.93,105.93,scene_cut_detected
-krBZmBl65s,104.93,109.93,ffmpeg_cut_failed
-krBZmBl65s,108.93,113.63,scene_cut_detected
-krBZmBl65s,114.114,116.958,ffmpeg_cut_failed
-krBZmBl65s,117.09,122.878,ffmpeg_cut_failed
-krBZmBl65s,123.138,128.222,scene_cut_detected
-krBZmBl65s,128.674,133.674,scene_cut_detected
-krBZmBl65s,132.674,137.674,scene_cut_detected
-krBZmBl65s,136.674,141.674,scene_cut_detected
-krBZmBl65s,140.674,145.674,ffmpeg_cut_failed
-krBZmBl65s,144.674,149.674,ffmpeg_cut_failed
-krBZmBl65s,148.674,153.674,ffmpeg_cut_failed
-krBZmBl65s,154.402,161.182,ffmpeg_cut_failed
-krBZmBl65s,161.282,166.282,scene_cut_detected
-krBZmBl65s,165.282,170.282,scene_cut_detected
-krBZmBl65s,169.282,174.238,scene_cut_detected
-krBZmBl65s,174.466,184.094,scene_cut_detected
-krBZmBl65s,184.226,189.226,ffmpeg_cut_failed
-krBZmBl65s,188.226,193.226,ffmpeg_cut_failed
-krBZmBl65s,192.226,197.054,face_density_low
-krBZmBl65s,197.378,202.378,ffmpeg_cut_failed
-krBZmBl65s,201.378,206.378,ffmpeg_cut_failed
-krBZmBl65s,205.378,210.378,ffmpeg_cut_failed
-krBZmBl65s,209.378,212.542,ffmpeg_cut_failed
-krBZmBl65s,214.21,219.21,scene_cut_detected
-krBZmBl65s,218.21,223.21,face_density_low
-krBZmBl65s,222.21,227.21,scene_cut_detected
-krBZmBl65s,226.21,229.374,scene_cut_detected
-krBZmBl65s,229.922,234.922,scene_cut_detected
-krBZmBl65s,233.922,238.922,ffmpeg_cut_failed
-krBZmBl65s,237.922,242.922,scene_cut_detected
-krBZmBl65s,241.922,246.922,scene_cut_detected
-krBZmBl65s,245.922,250.922,scene_cut_detected
-krBZmBl65s,249.922,252.99,ffmpeg_cut_failed
-krBZmBl65s,265.73,269.502,ffmpeg_cut_failed
-krBZmBl65s,269.73,280.19,ffmpeg_cut_failed
-krBZmBl65s,280.322,281.086,segment_too_short
-krBZmBl65s,282.53,283.902,segment_too_short
-krBZmBl65s,284.034,285.854,segment_too_short
-krBZmBl65s,286.146,287.39,segment_too_short
-krBZmBl65s,287.49,288.99,segment_too_short
-krBZmBl65s,289.186,291.742,scene_cut_detected
-krBZmBl65s,292.162,293.406,segment_too_short
-krBZmBl65s,293.634,296.51,scene_cut_detected
-krBZmBl65s,296.738,301.598,face_density_low
-krBZmBl65s,301.858,304.062,face_density_low
-krBZmBl65s,304.226,305.438,segment_too_short
-krBZmBl65s,305.634,310.238,scene_cut_detected
-krBZmBl65s,310.658,314.59,scene_cut_detected
-krBZmBl65s,315.042,321.47,scene_cut_detected
-krBZmBl65s,321.826,326.718,face_density_low
-krBZmBl65s,326.946,332.35,face_density_low
-krBZmBl65s,332.482,339.774,face_density_low
-krBZmBl65s,340.834,345.834,ffmpeg_cut_failed
-krBZmBl65s,344.834,349.834,ffmpeg_cut_failed
-krBZmBl65s,348.834,353.834,ffmpeg_cut_failed
-krBZmBl65s,356.418,358.91,face_density_low
-krBZmBl65s,359.138,360.382,segment_too_short
-krBZmBl65s,360.514,363.23,scene_cut_detected
-krBZmBl65s,363.49,374.078,scene_cut_detected
-krBZmBl65s,375.81,376.958,segment_too_short
-krBZmBl65s,377.154,381.63,ffmpeg_cut_failed
-krBZmBl65s,381.762,386.718,ffmpeg_cut_failed
-krBZmBl65s,386.978,388.99,ffmpeg_cut_failed
-krBZmBl65s,389.122,391.518,ffmpeg_cut_failed
-krBZmBl65s,391.842,398.654,scene_cut_detected
-krBZmBl65s,399.49,404.318,scene_cut_detected
-krBZmBl65s,404.45,408.062,scene_cut_detected
-krBZmBl65s,408.738,413.738,scene_cut_detected
-krBZmBl65s,412.738,417.738,ffmpeg_cut_failed
-krBZmBl65s,416.738,421.738,ffmpeg_cut_failed
-krBZmBl65s,422.978,425.118,face_density_low
-krBZmBl65s,425.25,426.782,segment_too_short
-krBZmBl65s,426.978,430.622,face_density_low
-krBZmBl65s,431.074,437.694,face_density_low
-krBZmBl65s,438.21,441.79,face_density_low
-krBZmBl65s,441.922,446.046,scene_cut_detected
-krBZmBl65s,446.274,449.374,scene_cut_detected
-krBZmBl65s,449.474,450.814,segment_too_short
-krBZmBl65s,450.914,453.182,scene_cut_detected
-krBZmBl65s,453.666,460.542,scene_cut_detected
-krBZmBl65s,460.642,467.326,scene_cut_detected
-krBZmBl65s,469.346,469.79,segment_too_short
-krBZmBl65s,469.986,471.198,segment_too_short
-krBZmBl65s,471.49,473.982,ffmpeg_cut_failed
-krBZmBl65s,474.338,475.582,segment_too_short
-krBZmBl65s,475.682,478.142,ffmpeg_cut_failed
-krBZmBl65s,478.402,480.766,ffmpeg_cut_failed
-krBZmBl65s,480.994,484.222,ffmpeg_cut_failed
-krBZmBl65s,484.354,487.198,ffmpeg_cut_failed
-krBZmBl65s,487.298,492.638,ffmpeg_cut_failed
-krBZmBl65s,493.378,494.59,segment_too_short
-krBZmBl65s,494.69,498.174,scene_cut_detected
-krBZmBl65s,498.274,503.274,scene_cut_detected
-krBZmBl65s,502.274,507.274,scene_cut_detected
-krBZmBl65s,506.274,511.274,scene_cut_detected
-krBZmBl65s,510.274,514.366,scene_cut_detected
-krBZmBl65s,514.754,515.262,segment_too_short
-krBZmBl65s,517.154,518.366,segment_too_short
-krBZmBl65s,518.466,523.466,ffmpeg_cut_failed
-krBZmBl65s,522.466,527.466,ffmpeg_cut_failed
-krBZmBl65s,526.466,531.466,ffmpeg_cut_failed
-krBZmBl65s,530.466,535.466,ffmpeg_cut_failed
-krBZmBl65s,534.466,538.398,ffmpeg_cut_failed
-krBZmBl65s,538.53,539.486,segment_too_short
-krBZmBl65s,540.098,542.494,face_density_low
-krBZmBl65s,542.658,545.758,scene_cut_detected
-krBZmBl65s,546.178,551.166,ffmpeg_cut_failed
-krBZmBl65s,551.266,552.99,segment_too_short
-krBZmBl65s,553.186,556.03,face_density_low
-krBZmBl65s,556.482,558.11,segment_too_short
-krBZmBl65s,558.242,561.47,scene_cut_detected
-krBZmBl65s,561.602,563.166,segment_too_short
-krBZmBl65s,563.874,568.874,scene_cut_detected
-krBZmBl65s,567.874,572.874,ffmpeg_cut_failed
-krBZmBl65s,571.874,576.874,scene_cut_detected
-krBZmBl65s,575.874,580.734,ffmpeg_cut_failed
-krBZmBl65s,581.186,582.142,segment_too_short
-krBZmBl65s,582.274,583.934,segment_too_short
-krBZmBl65s,584.098,586.686,ffmpeg_cut_failed
