clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality
mHTLamr-Zqk_clip0085_t00852,mHTLamr-Zqk,852.354,859.582,7.228,1.0,1.0,15.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0085_t00852.mp4,tier2,1,1.0,0.0406389720737934,True,9,0.911651611328125,1,0.7365145575379167
mHTLamr-Zqk_clip0086_t00861,mHTLamr-Zqk,861.026,863.038,2.012,1.0,1.0,15.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0086_t00861.mp4,tier2,1,1.0,0.040177121758461,True,9,0.9424479603767396,1,0.7406707128777582
mHTLamr-Zqk_clip0087_t00863,mHTLamr-Zqk,863.234,869.598,6.364,1.0,1.0,15.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0087_t00863.mp4,tier2,1,1.0,0.0417351238429546,True,9,0.9274899959564208,1,0.7423439349838777
mHTLamr-Zqk_clip0088_t00869,mHTLamr-Zqk,869.826,874.974,5.148,1.0,1.0,14.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0088_t00869.mp4,tier2,1,1.0,0.041701316833496,True,9,0.9380292892456056,1,0.7441102256737282
mHTLamr-Zqk_clip0089_t00876,mHTLamr-Zqk,876.962,879.71,2.748,1.0,1.0,16.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0089_t00876.mp4,tier2,1,1.0,0.0409194864332675,True,9,0.9514552354812622,1,0.7443152466289441
mHTLamr-Zqk_clip0090_t00880,mHTLamr-Zqk,880.93,883.774,2.844,1.0,1.0,16.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0090_t00880.mp4,tier2,1,1.0,0.0402528904378414,True,9,0.951563596725464,1,0.7424890975183377
_adzgpYkn_c_clip0053_t00511,_adzgpYkn_c,511.458,515.646,4.188,1.0,1.0,5.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0053_t00511.mp4,tier1,1,1.0,0.0139631843194365,True,9,0.9452674388885498,2,0.6686028207853176
_adzgpYkn_c_clip0054_t00516,_adzgpYkn_c,516.194,521.982,5.788,1.0,1.0,4.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0054_t00516.mp4,tier1,1,1.0,0.0167411714792251,True,9,0.9474518895149232,2,0.6766783388309342
aArTJcMMmTw_clip0024_t00371,aArTJcMMmTw,371.97,376.97,5.0,1.0,1.0,1.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0024_t00371.mp4,tier1,1,1.0,0.012405751273036,True,9,0.4159233272075653,2,0.5708778663437122
aArTJcMMmTw_clip0025_t00379,aArTJcMMmTw,379.106,384.106,5.0,1.0,1.0,4.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0025_t00379.mp4,tier1,1,1.0,0.0102441124618053,True,9,0.5251937508583069,2,0.5841770316216318
aArTJcMMmTw_clip0026_t00383,aArTJcMMmTw,383.106,388.106,5.0,1.0,1.0,3.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0026_t00383.mp4,tier1,1,1.0,0.0102265905588865,True,9,0.9030265808105468,2,0.6508049092292014
7642303380873956616_clip0001_t00032,7642303380873956616,32.482,37.726,5.244,1.0,1.0,0.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7642303380873956616_clip0001_t00032.mp4,tier3,1,1.0,0.018678180873394,True,9,0.9158034920692444,3,0.6764553588065705
7642303380873956616_clip0002_t00038,7642303380873956616,38.082,41.822,3.74,1.0,1.0,-0.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier3\tier3_v3_clips_0_1262-001\7642303380873956616_clip0002_t00038.mp4,tier3,1,1.0,0.0186988022178411,True,9,0.907023549079895,3,0.6749630411283299
I-uqcg6HtaQ_clip0036_t00317,I-uqcg6HtaQ,317.41,322.846,5.436,1.0,1.0,12.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\I-uqcg6HtaQ_clip0036_t00317.mp4,tier2,1,1.0,0.0117964288219809,True,9,0.3628404438495636,4,0.5598235716904403
Nw3N73GJ2Zo_clip0022_t00343,Nw3N73GJ2Zo,343.362,347.454,4.092,1.0,1.0,2.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\Nw3N73GJ2Zo_clip0022_t00343.mp4,tier1,1,1.0,0.013639535754919,True,9,0.8738453984260559,4,0.6551030070207404
Nw3N73GJ2Zo_clip0023_t00347,Nw3N73GJ2Zo,347.938,354.526,6.588,1.0,1.0,3.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\Nw3N73GJ2Zo_clip0023_t00347.mp4,tier1,1,1.0,0.0168901085853576,True,9,0.9250263571739196,4,0.6731331797893341
3tEN20uif6g_clip0041_t00512,3tEN20uif6g,512.258,515.422,3.164,1.0,1.0,7.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\3tEN20uif6g_clip0041_t00512.mp4,tier1,1,1.0,0.0257428660988807,True,9,0.558624267578125,5,0.6329801994700762
CHkaAtJLN3E_clip0072_t01016,CHkaAtJLN3E,1016.13,1018.718,2.588,1.0,1.0,6.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\CHkaAtJLN3E_clip0072_t01016.mp4,tier1,1,1.0,0.0118142878636717,True,9,0.4617106020450592,5,0.5773206840827008
Nw3N73GJ2Zo_clip0067_t00766,Nw3N73GJ2Zo,766.53,778.526,11.996,0.917,1.0,4.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\Nw3N73GJ2Zo_clip0067_t00766.mp4,tier1,1,1.0,0.0120210265740752,True,9,0.3755797743797302,5,0.5626934205586958
Nw3N73GJ2Zo_clip0068_t00778,Nw3N73GJ2Zo,778.914,781.982,3.068,1.0,1.0,4.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\Nw3N73GJ2Zo_clip0068_t00778.mp4,tier1,1,1.0,0.0223615542054176,True,9,0.7434514164924622,5,0.6562366042874609
WsHg9aCVIw0_clip0024_t00213,WsHg9aCVIw0,213.218,219.07,5.852,0.833,1.0,3.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\400-440\tier1_v3_clips_400_440\WsHg9aCVIw0_clip0024_t00213.mp4,tier1,1,1.0,0.0141140092164278,True,9,0.9206655025482178,5,0.6646788162342105
Xigg3vUV2Gw_clip0000_t00013,Xigg3vUV2Gw,13.346,17.694,4.348,1.0,1.0,11.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\400-440\tier1_v3_clips_400_440\Xigg3vUV2Gw_clip0000_t00013.mp4,tier1,1,1.0,0.0161907579749822,True,9,0.8701686859130859,5,0.661516471232632
Xigg3vUV2Gw_clip0001_t00017,Xigg3vUV2Gw,17.794,20.606,2.812,1.0,1.0,12.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\400-440\tier1_v3_clips_400_440\Xigg3vUV2Gw_clip0001_t00017.mp4,tier1,1,1.0,0.0191578436642885,True,9,0.9055572152137756,5,0.6759749953071132
Xigg3vUV2Gw_clip0008_t00085,Xigg3vUV2Gw,85.858,88.574,2.716,1.0,1.0,12.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\400-440\tier1_v3_clips_400_440\Xigg3vUV2Gw_clip0008_t00085.mp4,tier1,1,1.0,0.018609844148159,True,9,0.9152321219444276,5,0.6761653589952592
Xigg3vUV2Gw_clip0028_t00270,Xigg3vUV2Gw,270.946,274.526,3.58,0.75,1.0,11.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\400-440\tier1_v3_clips_400_440\Xigg3vUV2Gw_clip0028_t00270.mp4,tier1,1,1.0,0.0108123878017067,True,9,0.9150059223175048,5,0.6545405151691406
_adzgpYkn_c_clip0044_t00437,_adzgpYkn_c,437.154,439.614,2.46,1.0,1.0,3.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0044_t00437.mp4,tier1,1,1.0,0.0107873696833848,True,9,0.9735246300697328,5,0.664798090769465
_adzgpYkn_c_clip0045_t00440,_adzgpYkn_c,440.13,448.414,8.284,1.0,1.0,3.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0045_t00440.mp4,tier1,1,1.0,0.0114831235259771,True,9,0.6953212022781372,5,0.6176293546820149
_adzgpYkn_c_clip0046_t00448,_adzgpYkn_c,448.514,452.638,4.124,0.75,1.0,4.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_adzgpYkn_c_clip0046_t00448.mp4,tier1,1,1.0,0.0142524391412734,True,9,0.4813071489334106,5,0.5875281909783601
aArTJcMMmTw_clip0063_t00778,aArTJcMMmTw,778.786,783.786,5.0,1.0,1.0,4.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0063_t00778.mp4,tier1,1,1.0,0.0226752385497093,True,9,0.3469512164592743,5,0.5871343220592643
aArTJcMMmTw_clip0064_t00782,aArTJcMMmTw,782.786,787.786,5.0,1.0,1.0,4.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0064_t00782.mp4,tier1,1,1.0,0.0292590782046318,True,9,0.8425570726394653,5,0.6928195703708375
aArTJcMMmTw_clip0065_t00786,aArTJcMMmTw,786.786,791.786,5.0,1.0,1.0,5.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\0-100\tier1_v3_clips_0_100\aArTJcMMmTw_clip0065_t00786.mp4,tier1,1,1.0,0.0307870712131261,True,9,0.8976489305496216,5,0.7067714546760149
lq_tau31IE0_clip0036_t00668,lq_tau31IE0,668.098,673.098,5.0,1.0,1.0,5.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0036_t00668.mp4,tier1,1,1.0,0.0133155342191457,True,9,0.9248485565185548,5,0.6632066629646118
lq_tau31IE0_clip0037_t00672,lq_tau31IE0,672.098,677.098,5.0,1.0,1.0,2.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0037_t00672.mp4,tier1,1,1.0,0.0155147016048431,True,9,0.928701102733612,5,0.6699742613581858
lq_tau31IE0_clip0038_t00676,lq_tau31IE0,676.098,681.054,4.956,1.0,1.0,5.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0038_t00676.mp4,tier1,1,1.0,0.0151198487728834,True,9,0.5949850678443909,5,0.6099901643841263
mHTLamr-Zqk_clip0024_t00295,mHTLamr-Zqk,295.234,300.234,5.0,1.0,1.0,13.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0024_t00295.mp4,tier2,1,1.0,0.0134831927716732,True,9,0.9011836647987366,5,0.6594946181705234
mHTLamr-Zqk_clip0026_t00307,mHTLamr-Zqk,307.234,312.234,5.0,1.0,1.0,14.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0026_t00307.mp4,tier2,1,1.0,0.0137204537168145,True,9,0.8961188197135925,5,0.659257607958214
tFTh1jkOT9Q_clip0012_t00173,tFTh1jkOT9Q,173.314,175.454,2.14,1.0,1.0,8.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\tFTh1jkOT9Q_clip0012_t00173.mp4,tier1,1,1.0,0.0259840711951255,True,9,0.8725593090057373,5,0.6890482050805872
tFTh1jkOT9Q_clip0013_t00175,tFTh1jkOT9Q,175.874,178.046,2.172,1.0,1.0,8.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\tFTh1jkOT9Q_clip0013_t00175.mp4,tier1,1,1.0,0.0322854556143283,True,9,0.8629871010780334,5,0.7048024903971349
R5y53Ud7Fs8_clip0047_t00545,R5y53Ud7Fs8,545.378,554.366,8.988,1.0,1.0,5.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0047_t00545.mp4,tier1,1,0.7777777777777778,0.0172982178628444,True,9,0.6185266375541687,6,0.5155995590744059
R5y53Ud7Fs8_clip0048_t00568,R5y53Ud7Fs8,568.162,573.162,5.0,1.0,1.0,6.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0048_t00568.mp4,tier1,1,1.0,0.015057548880577,True,9,0.5180881023406982,6,0.5962476530256824
R5y53Ud7Fs8_clip0050_t00606,R5y53Ud7Fs8,606.562,608.862,2.3,1.0,1.0,5.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\R5y53Ud7Fs8_clip0050_t00606.mp4,tier1,1,0.6666666666666666,0.026534654200077,True,9,0.5517683625221252,6,0.47709941736603256
_UEZaDjz02I_clip0008_t00057,_UEZaDjz02I,57.282,59.326,2.044,1.0,1.0,3.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0008_t00057.mp4,tier1,1,1.0,0.0638705715537071,True,9,0.9358372092247008,8,0.805092340509365
_UEZaDjz02I_clip0009_t00061,_UEZaDjz02I,61.122,64.126,3.004,1.0,1.0,4.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0009_t00061.mp4,tier1,1,1.0,0.062709242105484,True,9,0.922439455986023,8,0.7995132378058007
_UEZaDjz02I_clip0011_t00123,_UEZaDjz02I,123.97,127.614,3.644,1.0,1.0,3.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0011_t00123.mp4,tier1,1,1.0,0.0662407800555229,True,9,0.9315202236175536,8,0.8108917330007236
_UEZaDjz02I_clip0013_t00142,_UEZaDjz02I,142.082,145.214,3.132,1.0,1.0,2.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0013_t00142.mp4,tier1,1,1.0,0.0403884463012218,True,9,0.9960299730300904,8,0.7507113509744077
_UEZaDjz02I_clip0018_t00208,_UEZaDjz02I,208.034,210.462,2.428,1.0,1.0,4.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0018_t00208.mp4,tier1,1,1.0,0.0666023269295692,True,9,0.8296165466308594,8,0.7939095655880494
_UEZaDjz02I_clip0019_t00210,_UEZaDjz02I,210.85,213.502,2.652,1.0,1.0,2.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0019_t00210.mp4,tier1,1,1.0,0.0594142861664295,True,9,0.9946543574333192,8,0.8031359437071934
_UEZaDjz02I_clip0020_t00214,_UEZaDjz02I,214.21,216.51,2.3,1.0,1.0,2.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0020_t00214.mp4,tier1,1,1.0,0.0594153925776481,True,9,0.9967896938323976,8,0.8035158305462308
_UEZaDjz02I_clip0021_t00227,_UEZaDjz02I,227.362,230.27,2.908,1.0,1.0,4.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0021_t00227.mp4,tier1,1,1.0,0.0653480887413024,True,9,0.9023615717887878,8,0.803274939595771
_UEZaDjz02I_clip0023_t00250,_UEZaDjz02I,250.018,253.822,3.804,1.0,1.0,2.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0023_t00250.mp4,tier1,1,1.0,0.0421455092728138,True,9,0.9979719519615172,8,0.7559179565662979
_UEZaDjz02I_clip0026_t00290,_UEZaDjz02I,290.498,298.494,7.996,1.0,1.0,3.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0026_t00290.mp4,tier1,1,1.0,0.0453610010445117,True,9,0.996159017086029,8,0.7644991543333615
_UEZaDjz02I_clip0027_t00306,_UEZaDjz02I,306.594,309.534,2.94,1.0,1.0,3.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0027_t00306.mp4,tier1,1,1.0,0.0658978596329689,True,9,0.9360565543174744,8,0.810742989300405
_UEZaDjz02I_clip0030_t00343,_UEZaDjz02I,343.906,346.814,2.908,1.0,1.0,4.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0030_t00343.mp4,tier1,1,1.0,0.06611979752779,True,9,0.8710166215896606,8,0.7998797228095252
_UEZaDjz02I_clip0031_t00346,_UEZaDjz02I,346.946,351.102,4.156,1.0,1.0,5.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0031_t00346.mp4,tier1,1,1.0,0.0602309182286262,True,9,0.8473069667816162,8,0.7793940646730786
_UEZaDjz02I_clip0036_t00385,_UEZaDjz02I,385.186,388.414,3.228,1.0,1.0,3.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0036_t00385.mp4,tier1,1,1.0,0.0651389509439468,True,9,0.919297218322754,8,0.8056846476476417
_UEZaDjz02I_clip0037_t00417,_UEZaDjz02I,417.378,421.182,3.804,1.0,1.0,3.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0037_t00417.mp4,tier1,1,1.0,0.1454454064369201,True,9,0.9997896552085876,8,0.9999628803309273
_UEZaDjz02I_clip0038_t00422,_UEZaDjz02I,422.018,424.862,2.844,1.0,1.0,3.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0038_t00422.mp4,tier1,1,1.0,0.1285729855298996,True,9,0.8326018452644348,8,0.9659836204266561
