video,start,end,reason
xpIvMtfH-m8,6.626,8.542,segment_too_short
xpIvMtfH-m8,8.898,13.898,scene_cut_detected
xpIvMtfH-m8,12.898,17.898,ffmpeg_cut_failed
xpIvMtfH-m8,16.898,21.898,ffmpeg_cut_failed
xpIvMtfH-m8,20.898,25.898,ffmpeg_cut_failed
xpIvMtfH-m8,24.898,29.898,ffmpeg_cut_failed
xpIvMtfH-m8,28.898,33.898,ffmpeg_cut_failed
xpIvMtfH-m8,58.85,68.862,scene_cut_detected
xpIvMtfH-m8,68.994,71.966,ffmpeg_cut_failed
xpIvMtfH-m8,72.29,77.534,ffmpeg_cut_failed
xpIvMtfH-m8,77.826,81.886,scene_cut_detected
xpIvMtfH-m8,82.242,92.446,ffmpeg_cut_failed
xpIvMtfH-m8,92.642,103.998,ffmpeg_cut_failed
xpIvMtfH-m8,104.13,106.974,ffmpeg_cut_failed
xpIvMtfH-m8,107.074,112.074,ffmpeg_cut_failed
xpIvMtfH-m8,111.074,116.074,ffmpeg_cut_failed
xpIvMtfH-m8,115.074,120.074,ffmpeg_cut_failed
xpIvMtfH-m8,119.074,124.074,ffmpeg_cut_failed
xpIvMtfH-m8,123.074,128.074,ffmpeg_cut_failed
xpIvMtfH-m8,128.514,129.182,segment_too_short
xpIvMtfH-m8,129.314,131.422,ffmpeg_cut_failed
xpIvMtfH-m8,131.81,136.81,scene_cut_detected
xpIvMtfH-m8,135.81,140.81,ffmpeg_cut_failed
xpIvMtfH-m8,139.81,144.81,scene_cut_detected
xpIvMtfH-m8,143.81,148.81,scene_cut_detected
xpIvMtfH-m8,149.538,153.278,ffmpeg_cut_failed
xpIvMtfH-m8,153.634,156.318,ffmpeg_cut_failed
xpIvMtfH-m8,156.674,166.59,ffmpeg_cut_failed
xpIvMtfH-m8,166.69,175.838,ffmpeg_cut_failed
xpIvMtfH-m8,176.93,181.93,ffmpeg_cut_failed
xpIvMtfH-m8,180.93,185.93,ffmpeg_cut_failed
xpIvMtfH-m8,184.93,189.93,ffmpeg_cut_failed
xpIvMtfH-m8,190.626,201.47,ffmpeg_cut_failed
xpIvMtfH-m8,202.082,206.142,ffmpeg_cut_failed
xpIvMtfH-m8,206.242,215.582,scene_cut_detected
xpIvMtfH-m8,215.682,220.682,ffmpeg_cut_failed
xpIvMtfH-m8,219.682,224.682,ffmpeg_cut_failed
xpIvMtfH-m8,223.682,228.682,ffmpeg_cut_failed
xpIvMtfH-m8,230.338,234.494,ffmpeg_cut_failed
xpIvMtfH-m8,234.626,239.87,ffmpeg_cut_failed
xpIvMtfH-m8,239.97,246.494,ffmpeg_cut_failed
xpIvMtfH-m8,246.626,255.582,ffmpeg_cut_failed
xpIvMtfH-m8,255.906,260.446,ffmpeg_cut_failed
xpIvMtfH-m8,260.61,263.518,ffmpeg_cut_failed
xpIvMtfH-m8,263.618,265.63,ffmpeg_cut_failed
xpIvMtfH-m8,265.794,277.598,ffmpeg_cut_failed
xpIvMtfH-m8,278.082,282.974,ffmpeg_cut_failed
xpIvMtfH-m8,283.65,287.422,scene_cut_detected
xpIvMtfH-m8,287.522,288.19,segment_too_short
xpIvMtfH-m8,288.322,289.31,segment_too_short
xpIvMtfH-m8,289.41,296.702,ffmpeg_cut_failed
xpIvMtfH-m8,298.242,301.214,scene_cut_detected
xpIvMtfH-m8,301.314,310.846,ffmpeg_cut_failed
xpIvMtfH-m8,310.978,313.022,ffmpeg_cut_failed
xpIvMtfH-m8,313.154,323.294,ffmpeg_cut_failed
xpIvMtfH-m8,323.458,326.462,ffmpeg_cut_failed
xpIvMtfH-m8,326.882,334.526,ffmpeg_cut_failed
xpIvMtfH-m8,334.722,342.142,ffmpeg_cut_failed
xpIvMtfH-m8,342.242,344.702,ffmpeg_cut_failed
xpIvMtfH-m8,344.866,347.742,ffmpeg_cut_failed
xpIvMtfH-m8,348.002,350.046,ffmpeg_cut_failed
xpIvMtfH-m8,350.434,357.534,ffmpeg_cut_failed
xpIvMtfH-m8,358.786,359.55,segment_too_short
xpIvMtfH-m8,359.778,364.778,ffmpeg_cut_failed
xpIvMtfH-m8,363.778,368.778,ffmpeg_cut_failed
xpIvMtfH-m8,367.778,372.778,ffmpeg_cut_failed
xpIvMtfH-m8,374.05,377.406,ffmpeg_cut_failed
xpIvMtfH-m8,377.506,381.246,ffmpeg_cut_failed
xpIvMtfH-m8,381.41,383.39,segment_too_short
xpIvMtfH-m8,383.554,388.554,scene_cut_detected
xpIvMtfH-m8,387.554,392.554,ffmpeg_cut_failed
xpIvMtfH-m8,391.554,396.554,ffmpeg_cut_failed
xpIvMtfH-m8,395.554,400.286,ffmpeg_cut_failed
xpIvMtfH-m8,400.578,403.614,ffmpeg_cut_failed
xpIvMtfH-m8,403.746,404.542,segment_too_short
xpIvMtfH-m8,404.866,406.654,segment_too_short
xpIvMtfH-m8,407.01,408.798,segment_too_short
xpIvMtfH-m8,408.898,418.814,ffmpeg_cut_failed
xpIvMtfH-m8,420.514,427.294,ffmpeg_cut_failed
xpIvMtfH-m8,427.81,436.286,ffmpeg_cut_failed
xpIvMtfH-m8,436.642,443.006,scene_cut_detected
xpIvMtfH-m8,443.138,444.83,segment_too_short
xpIvMtfH-m8,445.186,450.654,ffmpeg_cut_failed
xpIvMtfH-m8,455.522,455.966,segment_too_short
xpIvMtfH-m8,456.098,457.822,segment_too_short
xpIvMtfH-m8,457.954,460.638,ffmpeg_cut_failed
xpIvMtfH-m8,460.77,462.398,segment_too_short
xpIvMtfH-m8,462.53,465.086,ffmpeg_cut_failed
xpIvMtfH-m8,466.178,477.63,ffmpeg_cut_failed
xpIvMtfH-m8,478.754,479.678,segment_too_short
xpIvMtfH-m8,479.938,481.438,segment_too_short
xpIvMtfH-m8,482.402,486.846,ffmpeg_cut_failed
xpIvMtfH-m8,487.33,492.33,ffmpeg_cut_failed
xpIvMtfH-m8,491.33,496.33,ffmpeg_cut_failed
xpIvMtfH-m8,495.33,499.934,ffmpeg_cut_failed
xpIvMtfH-m8,500.034,505.034,ffmpeg_cut_failed
xpIvMtfH-m8,504.034,509.034,ffmpeg_cut_failed
xpIvMtfH-m8,508.034,513.034,ffmpeg_cut_failed
xpIvMtfH-m8,512.034,515.038,ffmpeg_cut_failed
xpIvMtfH-m8,515.17,518.974,ffmpeg_cut_failed
xpIvMtfH-m8,519.106,526.27,ffmpeg_cut_failed
xpIvMtfH-m8,526.498,527.838,segment_too_short
xpIvMtfH-m8,527.938,529.63,segment_too_short
xpIvMtfH-m8,529.794,533.726,ffmpeg_cut_failed
xpIvMtfH-m8,534.018,538.91,ffmpeg_cut_failed
xpIvMtfH-m8,539.682,543.902,ffmpeg_cut_failed
xpIvMtfH-m8,544.002,549.246,ffmpeg_cut_failed
xpIvMtfH-m8,549.73,550.526,segment_too_short
xpIvMtfH-m8,550.658,555.658,ffmpeg_cut_failed
xpIvMtfH-m8,554.658,559.658,ffmpeg_cut_failed
xpIvMtfH-m8,558.658,563.658,ffmpeg_cut_failed
xpIvMtfH-m8,562.658,565.246,ffmpeg_cut_failed
xpIvMtfH-m8,565.442,567.166,segment_too_short
xpIvMtfH-m8,567.362,573.374,ffmpeg_cut_failed
xpIvMtfH-m8,573.666,574.142,segment_too_short
xpIvMtfH-m8,574.37,575.166,segment_too_short
xpIvMtfH-m8,575.298,579.998,ffmpeg_cut_failed
xpIvMtfH-m8,580.194,581.118,segment_too_short
xpIvMtfH-m8,581.218,584.19,ffmpeg_cut_failed
xpIvMtfH-m8,584.29,588.926,ffmpeg_cut_failed
xpIvMtfH-m8,589.026,590.238,segment_too_short
xpIvMtfH-m8,590.402,590.846,segment_too_short
xpIvMtfH-m8,591.074,592.542,segment_too_short
xpIvMtfH-m8,592.898,595.454,ffmpeg_cut_failed
xpIvMtfH-m8,595.554,597.566,ffmpeg_cut_failed
xpIvMtfH-m8,597.73,601.406,ffmpeg_cut_failed
xpIvMtfH-m8,601.57,602.494,segment_too_short
xpIvMtfH-m8,602.978,604.99,ffmpeg_cut_failed
xpIvMtfH-m8,605.09,610.142,ffmpeg_cut_failed
xpIvMtfH-m8,610.562,618.814,ffmpeg_cut_failed
xpIvMtfH-m8,619.362,628.126,ffmpeg_cut_failed
xpIvMtfH-m8,629.282,635.678,ffmpeg_cut_failed
xpIvMtfH-m8,635.81,640.81,ffmpeg_cut_failed
xpIvMtfH-m8,639.81,644.81,ffmpeg_cut_failed
xpIvMtfH-m8,643.81,648.446,ffmpeg_cut_failed
xpIvMtfH-m8,648.706,651.646,ffmpeg_cut_failed
xpIvMtfH-m8,652.13,657.13,ffmpeg_cut_failed
xpIvMtfH-m8,656.13,661.13,ffmpeg_cut_failed
xpIvMtfH-m8,660.13,665.13,ffmpeg_cut_failed
xpIvMtfH-m8,666.562,671.806,ffmpeg_cut_failed
xpIvMtfH-m8,672.482,677.482,ffmpeg_cut_failed
xpIvMtfH-m8,676.482,681.482,ffmpeg_cut_failed
xpIvMtfH-m8,680.482,685.482,ffmpeg_cut_failed
xpIvMtfH-m8,684.482,689.482,ffmpeg_cut_failed
xpIvMtfH-m8,690.114,695.114,ffmpeg_cut_failed
xpIvMtfH-m8,694.114,699.114,ffmpeg_cut_failed
xpIvMtfH-m8,698.114,703.114,ffmpeg_cut_failed
xpIvMtfH-m8,702.114,707.114,ffmpeg_cut_failed
xpIvMtfH-m8,707.426,712.426,ffmpeg_cut_failed
xpIvMtfH-m8,711.426,716.426,ffmpeg_cut_failed
xpIvMtfH-m8,715.426,720.426,ffmpeg_cut_failed
xpIvMtfH-m8,719.426,722.59,ffmpeg_cut_failed
xpIvMtfH-m8,723.042,730.878,ffmpeg_cut_failed
xpIvMtfH-m8,731.074,733.278,ffmpeg_cut_failed
xpIvMtfH-m8,733.762,734.718,segment_too_short
xpIvMtfH-m8,734.85,739.454,ffmpeg_cut_failed
xpIvMtfH-m8,739.682,744.682,ffmpeg_cut_failed
xpIvMtfH-m8,743.682,748.682,ffmpeg_cut_failed
xpIvMtfH-m8,747.682,752.682,ffmpeg_cut_failed
xpIvMtfH-m8,751.682,756.682,ffmpeg_cut_failed
xpIvMtfH-m8,755.682,759.998,ffmpeg_cut_failed
xpIvMtfH-m8,760.162,769.95,ffmpeg_cut_failed
xpIvMtfH-m8,770.562,775.562,scene_cut_detected
xpIvMtfH-m8,774.562,779.562,ffmpeg_cut_failed
xpIvMtfH-m8,778.562,783.562,scene_cut_detected
xpIvMtfH-m8,782.562,787.562,scene_cut_detected
xpIvMtfH-m8,786.562,791.562,ffmpeg_cut_failed
xpIvMtfH-m8,790.562,795.562,scene_cut_detected
xpIvMtfH-m8,796.002,799.646,scene_cut_detected
xpIvMtfH-m8,799.778,804.778,ffmpeg_cut_failed
xpIvMtfH-m8,803.778,808.778,scene_cut_detected
xpIvMtfH-m8,807.778,812.778,scene_cut_detected
xpIvMtfH-m8,811.778,816.778,ffmpeg_cut_failed
xpIvMtfH-m8,815.778,818.878,ffmpeg_cut_failed
YRkM-xx0aOY,,,video_decode_failed
XwMwDTPAyAo,0.194,0.99,segment_too_short
XwMwDTPAyAo,5.922,6.686,segment_too_short
XwMwDTPAyAo,14.082,24.766,scene_cut_detected
XwMwDTPAyAo,25.058,26.846,segment_too_short
XwMwDTPAyAo,27.17,28.158,segment_too_short
XwMwDTPAyAo,32.482,33.95,segment_too_short
XwMwDTPAyAo,57.986,62.986,scene_cut_detected
XwMwDTPAyAo,64.61,71.838,scene_cut_detected
XwMwDTPAyAo,71.938,76.894,scene_cut_detected
XwMwDTPAyAo,82.754,84.158,segment_too_short
XwMwDTPAyAo,85.378,87.198,segment_too_short
XwMwDTPAyAo,89.986,94.046,scene_cut_detected
XwMwDTPAyAo,94.242,95.998,segment_too_short
XwMwDTPAyAo,96.226,98.142,segment_too_short
XwMwDTPAyAo,103.906,104.51,segment_too_short
XwMwDTPAyAo,104.834,114.91,scene_cut_detected
XwMwDTPAyAo,120.578,127.102,scene_cut_detected
XwMwDTPAyAo,127.298,132.298,scene_cut_detected
XwMwDTPAyAo,131.298,136.298,scene_cut_detected
XwMwDTPAyAo,135.298,140.298,scene_cut_detected
XwMwDTPAyAo,141.954,149.118,scene_cut_detected
XwMwDTPAyAo,149.602,158.974,scene_cut_detected
XwMwDTPAyAo,168.61,169.278,segment_too_short
XwMwDTPAyAo,169.378,170.142,segment_too_short
XwMwDTPAyAo,170.754,172.094,segment_too_short
XwMwDTPAyAo,172.226,178.686,scene_cut_detected
XwMwDTPAyAo,178.85,180.702,segment_too_short
XwMwDTPAyAo,180.866,181.406,segment_too_short
XwMwDTPAyAo,181.634,183.102,segment_too_short
XwMwDTPAyAo,183.586,184.382,segment_too_short
XwMwDTPAyAo,184.77,186.174,segment_too_short
XwMwDTPAyAo,186.69,187.742,segment_too_short
XwMwDTPAyAo,187.874,193.214,scene_cut_detected
XwMwDTPAyAo,193.378,203.486,scene_cut_detected
XwMwDTPAyAo,203.938,205.694,segment_too_short
XwMwDTPAyAo,209.442,217.15,scene_cut_detected
XwMwDTPAyAo,217.41,224.19,scene_cut_detected
XwMwDTPAyAo,224.514,229.502,scene_cut_detected
XwMwDTPAyAo,229.89,230.302,segment_too_short
XwMwDTPAyAo,230.498,231.71,segment_too_short
XwMwDTPAyAo,232.226,244.094,scene_cut_detected
XwMwDTPAyAo,244.45,249.45,scene_cut_detected
XwMwDTPAyAo,248.45,253.45,scene_cut_detected
XwMwDTPAyAo,256.962,257.726,segment_too_short
XwMwDTPAyAo,258.114,264.766,scene_cut_detected
XwMwDTPAyAo,266.274,277.822,scene_cut_detected
XwMwDTPAyAo,278.018,288.222,scene_cut_detected
XwMwDTPAyAo,288.322,289.374,segment_too_short
XwMwDTPAyAo,289.666,297.342,scene_cut_detected
XwMwDTPAyAo,297.57,301.662,scene_cut_detected
XwMwDTPAyAo,301.826,303.486,segment_too_short
XwMwDTPAyAo,311.586,316.586,scene_cut_detected
XwMwDTPAyAo,315.586,319.422,scene_cut_detected
XwMwDTPAyAo,319.522,321.47,segment_too_short
XwMwDTPAyAo,321.794,330.046,scene_cut_detected
XwMwDTPAyAo,330.434,333.758,face_density_low
XwMwDTPAyAo,333.858,341.246,scene_cut_detected
XwMwDTPAyAo,349.506,354.506,scene_cut_detected
XwMwDTPAyAo,353.506,358.506,scene_cut_detected
XwMwDTPAyAo,359.298,362.654,scene_cut_detected
XwMwDTPAyAo,363.01,363.902,segment_too_short
XwMwDTPAyAo,369.474,375.678,scene_cut_detected
XwMwDTPAyAo,375.778,381.278,scene_cut_detected
XwMwDTPAyAo,389.666,390.91,segment_too_short
XwMwDTPAyAo,391.138,402.526,scene_cut_detected
XwMwDTPAyAo,411.522,413.214,segment_too_short
XwMwDTPAyAo,417.826,424.478,scene_cut_detected
XwMwDTPAyAo,435.906,440.906,scene_cut_detected
XwMwDTPAyAo,439.906,444.906,scene_cut_detected
XwMwDTPAyAo,443.906,448.906,scene_cut_detected
XwMwDTPAyAo,447.906,451.262,scene_cut_detected
XwMwDTPAyAo,451.426,452.766,segment_too_short
XwMwDTPAyAo,453.154,462.366,scene_cut_detected
XwMwDTPAyAo,466.018,467.326,segment_too_short
XwMwDTPAyAo,467.49,469.374,segment_too_short
XwMwDTPAyAo,471.394,481.47,scene_cut_detected
XwMwDTPAyAo,482.018,482.846,segment_too_short
XwMwDTPAyAo,483.138,485.246,scene_cut_detected
XwMwDTPAyAo,485.954,493.758,scene_cut_detected
XwMwDTPAyAo,493.858,497.534,face_density_low
XwMwDTPAyAo,497.666,503.518,scene_cut_detected
XwMwDTPAyAo,503.81,506.654,scene_cut_detected
XwMwDTPAyAo,506.85,508.062,segment_too_short
XwMwDTPAyAo,508.162,509.886,segment_too_short
XwMwDTPAyAo,510.978,512.67,segment_too_short
XwMwDTPAyAo,513.89,514.334,segment_too_short
XwMwDTPAyAo,524.994,526.302,segment_too_short
XwMwDTPAyAo,549.634,550.59,segment_too_short
XwMwDTPAyAo,551.33,551.806,segment_too_short
XwMwDTPAyAo,553.058,553.79,segment_too_short
XwMwDTPAyAo,554.434,554.814,segment_too_short
XwMwDTPAyAo,556.13,557.31,segment_too_short
XwMwDTPAyAo,558.114,558.654,segment_too_short
XwMwDTPAyAo,559.234,559.87,segment_too_short
XwMwDTPAyAo,560.354,560.734,segment_too_short
XwMwDTPAyAo,561.314,562.558,segment_too_short
XwMwDTPAyAo,565.378,565.822,segment_too_short
XwMwDTPAyAo,568.738,569.534,segment_too_short
XwMwDTPAyAo,569.634,570.046,segment_too_short
XwMwDTPAyAo,570.242,571.262,segment_too_short
XwMwDTPAyAo,571.586,573.15,segment_too_short
XwMwDTPAyAo,579.394,583.806,scene_cut_detected
XwMwDTPAyAo,599.618,600.03,segment_too_short
XwMwDTPAyAo,600.578,601.278,segment_too_short
XwMwDTPAyAo,601.442,603.71,face_density_low
XwMwDTPAyAo,603.842,606.366,scene_cut_detected
XwMwDTPAyAo,606.658,614.398,scene_cut_detected
XwMwDTPAyAo,619.938,623.326,scene_cut_detected
XwMwDTPAyAo,623.65,624.766,segment_too_short
XwMwDTPAyAo,639.33,640.19,segment_too_short
XwMwDTPAyAo,651.33,651.71,segment_too_short
XwMwDTPAyAo,654.85,656.35,segment_too_short
XwMwDTPAyAo,657.09,657.598,segment_too_short
XwMwDTPAyAo,657.922,660.446,scene_cut_detected
XwMwDTPAyAo,663.01,664.926,segment_too_short
XwMwDTPAyAo,667.906,668.67,segment_too_short
XwMwDTPAyAo,669.09,670.11,segment_too_short
XwMwDTPAyAo,673.762,674.398,segment_too_short
XwMwDTPAyAo,674.882,675.486,segment_too_short
XwMwDTPAyAo,675.714,678.046,scene_cut_detected
XwMwDTPAyAo,678.338,682.91,scene_cut_detected
XwMwDTPAyAo,686.53,687.71,segment_too_short
XwMwDTPAyAo,687.938,693.214,scene_cut_detected
XwMwDTPAyAo,698.306,699.038,segment_too_short
XwMwDTPAyAo,699.17,703.134,scene_cut_detected
XwMwDTPAyAo,703.778,705.246,segment_too_short
XwMwDTPAyAo,705.346,714.718,scene_cut_detected
XwMwDTPAyAo,715.266,716.734,segment_too_short
XwMwDTPAyAo,716.898,718.622,segment_too_short
XwMwDTPAyAo,718.85,719.422,segment_too_short
XwMwDTPAyAo,719.746,724.99,scene_cut_detected
XwMwDTPAyAo,725.762,727.39,segment_too_short
XwMwDTPAyAo,727.682,729.182,segment_too_short
XwMwDTPAyAo,729.794,732.35,scene_cut_detected
XwMwDTPAyAo,733.25,734.302,segment_too_short
XwMwDTPAyAo,738.978,746.11,scene_cut_detected
XwMwDTPAyAo,753.602,754.526,segment_too_short
XwMwDTPAyAo,758.466,762.102,scene_cut_detected
y3vBfCdY2tQ,15.394,17.342,segment_too_short
y3vBfCdY2tQ,18.178,27.998,face_density_low
y3vBfCdY2tQ,36.226,43.454,scene_cut_detected
y3vBfCdY2tQ,43.746,50.43,scene_cut_detected
y3vBfCdY2tQ,50.85,56.158,face_density_low
y3vBfCdY2tQ,56.322,59.134,scene_cut_detected
y3vBfCdY2tQ,59.586,65.822,face_density_low
y3vBfCdY2tQ,66.146,73.79,scene_cut_detected
y3vBfCdY2tQ,74.082,75.838,segment_too_short
y3vBfCdY2tQ,76.066,78.59,scene_cut_detected
y3vBfCdY2tQ,84.546,88.414,scene_cut_detected
y3vBfCdY2tQ,88.578,89.694,segment_too_short
y3vBfCdY2tQ,90.114,92.734,face_density_low
y3vBfCdY2tQ,92.898,97.31,face_density_low
y3vBfCdY2tQ,97.41,99.262,segment_too_short
y3vBfCdY2tQ,99.362,106.174,face_density_low
y3vBfCdY2tQ,106.37,112.574,scene_cut_detected
y3vBfCdY2tQ,112.834,116.638,face_density_low
y3vBfCdY2tQ,116.866,119.262,face_density_low
y3vBfCdY2tQ,119.554,125.31,face_density_low
y3vBfCdY2tQ,125.538,133.182,scene_cut_detected
y3vBfCdY2tQ,155.106,156.414,segment_too_short
y3vBfCdY2tQ,175.458,178.75,face_density_low
y3vBfCdY2tQ,179.266,184.478,face_density_low
y3vBfCdY2tQ,185.25,194.462,face_density_low
y3vBfCdY2tQ,194.786,197.854,face_density_low
y3vBfCdY2tQ,215.49,220.35,scene_cut_detected
y3vBfCdY2tQ,223.778,224.862,segment_too_short
y3vBfCdY2tQ,225.218,227.006,segment_too_short
y3vBfCdY2tQ,230.21,231.934,segment_too_short
y3vBfCdY2tQ,235.458,239.358,scene_cut_detected
y3vBfCdY2tQ,243.746,245.214,segment_too_short
y3vBfCdY2tQ,258.946,261.726,scene_cut_detected
y3vBfCdY2tQ,261.954,263.294,segment_too_short
y3vBfCdY2tQ,279.202,282.878,scene_cut_detected
y3vBfCdY2tQ,300.834,303.518,scene_cut_detected
y3vBfCdY2tQ,309.474,311.422,segment_too_short
y3vBfCdY2tQ,311.874,313.214,segment_too_short
y3vBfCdY2tQ,319.522,320.318,segment_too_short
y3vBfCdY2tQ,323.33,323.87,segment_too_short
y3vBfCdY2tQ,333.154,334.846,segment_too_short
y3vBfCdY2tQ,339.842,340.862,segment_too_short
y3vBfCdY2tQ,340.994,342.238,segment_too_short
y3vBfCdY2tQ,342.338,343.582,segment_too_short
y3vBfCdY2tQ,347.202,347.582,segment_too_short
y3vBfCdY2tQ,361.378,362.11,segment_too_short
y3vBfCdY2tQ,368.45,370.078,segment_too_short
y3vBfCdY2tQ,370.594,372.254,segment_too_short
y3vBfCdY2tQ,372.386,374.078,segment_too_short
y3vBfCdY2tQ,374.242,375.838,segment_too_short
y3vBfCdY2tQ,376.034,379.966,scene_cut_detected
y3vBfCdY2tQ,387.522,390.718,scene_cut_detected
y3vBfCdY2tQ,392.962,394.43,segment_too_short
y3vBfCdY2tQ,394.978,396.926,segment_too_short
y3vBfCdY2tQ,397.122,398.686,segment_too_short
y3vBfCdY2tQ,398.946,401.534,face_density_low
y3vBfCdY2tQ,401.794,402.846,segment_too_short
y3vBfCdY2tQ,403.01,404.478,segment_too_short
y3vBfCdY2tQ,404.578,406.558,segment_too_short
y3vBfCdY2tQ,407.33,408.926,segment_too_short
y3vBfCdY2tQ,409.026,409.534,segment_too_short
y3vBfCdY2tQ,416.642,421.534,scene_cut_detected
y3vBfCdY2tQ,427.938,429.854,segment_too_short
y3vBfCdY2tQ,432.674,439.582,scene_cut_detected
y3vBfCdY2tQ,465.698,466.718,segment_too_short
y3vBfCdY2tQ,466.818,470.686,scene_cut_detected
y3vBfCdY2tQ,475.074,476.414,segment_too_short
y3vBfCdY2tQ,476.514,479.134,scene_cut_detected
ylKiFd-TLDk,,,video_decode_failed
z4d_u0Bo2xM,,,video_decode_failed
yVaMXXkbqfU,,,video_decode_failed
zcqQjp9Ei7M,,,video_decode_failed
zC67DRElhUE,,,video_decode_failed
zfRcxNy23l0,,,video_decode_failed
ZHP-Z72Dlyk,,,video_decode_failed
zPFldvw6wSY,,,video_decode_failed
z0ZM1kEnmJI,0.034,5.034,scene_cut_detected
z0ZM1kEnmJI,4.034,9.034,scene_cut_detected
z0ZM1kEnmJI,8.034,13.034,scene_cut_detected
z0ZM1kEnmJI,12.034,17.034,scene_cut_detected
z0ZM1kEnmJI,16.034,21.034,scene_cut_detected
z0ZM1kEnmJI,20.034,25.034,scene_cut_detected
z0ZM1kEnmJI,25.826,27.07,segment_too_short
z0ZM1kEnmJI,27.266,28.926,segment_too_short
z0ZM1kEnmJI,35.458,43.806,scene_cut_detected
z0ZM1kEnmJI,44.066,45.566,segment_too_short
