clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
XwMwDTPAyAo_clip0022_t00384,XwMwDTPAyAo,384.93,389.438,4.508,1.0,1.0,5.6,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0022_t00384.mp4
XwMwDTPAyAo_clip0023_t00402,XwMwDTPAyAo,402.69,411.39,8.7,1.0,1.0,5.29,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0023_t00402.mp4
XwMwDTPAyAo_clip0024_t00413,XwMwDTPAyAo,413.474,417.662,4.188,1.0,1.0,5.51,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0024_t00413.mp4
XwMwDTPAyAo_clip0025_t00424,XwMwDTPAyAo,424.674,432.254,7.58,1.0,1.0,6.05,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0025_t00424.mp4
XwMwDTPAyAo_clip0026_t00432,XwMwDTPAyAo,432.386,435.774,3.388,1.0,1.0,4.93,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0026_t00432.mp4
XwMwDTPAyAo_clip0027_t00463,XwMwDTPAyAo,463.17,465.918,2.748,1.0,1.0,8.1,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0027_t00463.mp4
XwMwDTPAyAo_clip0028_t00517,XwMwDTPAyAo,517.538,519.934,2.396,1.0,1.0,8.29,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0028_t00517.mp4
XwMwDTPAyAo_clip0029_t00520,XwMwDTPAyAo,520.13,524.83,4.7,1.0,1.0,6.0,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0029_t00520.mp4
XwMwDTPAyAo_clip0030_t00526,XwMwDTPAyAo,526.562,529.598,3.036,1.0,1.0,7.18,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0030_t00526.mp4
XwMwDTPAyAo_clip0031_t00529,XwMwDTPAyAo,529.762,534.654,4.892,1.0,1.0,5.9,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0031_t00529.mp4
XwMwDTPAyAo_clip0032_t00536,XwMwDTPAyAo,536.162,540.862,4.7,1.0,1.0,5.88,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0032_t00536.mp4
XwMwDTPAyAo_clip0033_t00541,XwMwDTPAyAo,541.026,544.51,3.484,1.0,1.0,5.75,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0033_t00541.mp4
XwMwDTPAyAo_clip0034_t00544,XwMwDTPAyAo,544.802,546.878,2.076,1.0,1.0,5.77,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0034_t00544.mp4
XwMwDTPAyAo_clip0035_t00547,XwMwDTPAyAo,547.138,549.438,2.3,1.0,1.0,3.55,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0035_t00547.mp4
XwMwDTPAyAo_clip0036_t00573,XwMwDTPAyAo,573.378,576.03,2.652,1.0,1.0,5.39,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0036_t00573.mp4
XwMwDTPAyAo_clip0037_t00615,XwMwDTPAyAo,615.458,619.678,4.22,1.0,1.0,5.87,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0037_t00615.mp4
XwMwDTPAyAo_clip0038_t00624,XwMwDTPAyAo,624.898,628.894,3.996,1.0,1.0,5.43,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0038_t00624.mp4
XwMwDTPAyAo_clip0039_t00629,XwMwDTPAyAo,629.186,633.374,4.188,1.0,1.0,5.02,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0039_t00629.mp4
XwMwDTPAyAo_clip0040_t00640,XwMwDTPAyAo,640.418,642.91,2.492,1.0,1.0,4.55,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0040_t00640.mp4
XwMwDTPAyAo_clip0041_t00643,XwMwDTPAyAo,643.842,647.294,3.452,1.0,1.0,4.7,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0041_t00643.mp4
XwMwDTPAyAo_clip0042_t00647,XwMwDTPAyAo,647.458,651.006,3.548,1.0,1.0,5.28,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0042_t00647.mp4
XwMwDTPAyAo_clip0043_t00652,XwMwDTPAyAo,652.258,654.622,2.364,1.0,1.0,5.51,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0043_t00652.mp4
XwMwDTPAyAo_clip0044_t00665,XwMwDTPAyAo,665.122,667.39,2.268,1.0,1.0,4.44,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0044_t00665.mp4
XwMwDTPAyAo_clip0045_t00670,XwMwDTPAyAo,670.69,673.63,2.94,1.0,1.0,5.43,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0045_t00670.mp4
XwMwDTPAyAo_clip0046_t00683,XwMwDTPAyAo,683.042,686.334,3.292,1.0,1.0,6.51,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0046_t00683.mp4
XwMwDTPAyAo_clip0047_t00693,XwMwDTPAyAo,693.602,697.598,3.996,1.0,1.0,5.34,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0047_t00693.mp4
XwMwDTPAyAo_clip0048_t00734,XwMwDTPAyAo,734.53,738.814,4.284,1.0,1.0,7.05,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0048_t00734.mp4
XwMwDTPAyAo_clip0049_t00746,XwMwDTPAyAo,746.69,748.734,2.044,1.0,1.0,5.82,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0049_t00746.mp4
XwMwDTPAyAo_clip0050_t00748,XwMwDTPAyAo,748.962,753.31,4.348,1.0,1.0,4.98,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0050_t00748.mp4
XwMwDTPAyAo_clip0051_t00755,XwMwDTPAyAo,755.01,757.95,2.94,1.0,1.0,7.64,/kaggle/working/clips/tier1/XwMwDTPAyAo_clip0051_t00755.mp4
y3vBfCdY2tQ_clip0000_t00004,y3vBfCdY2tQ,4.418,15.134,10.716,1.0,1.0,8.08,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0000_t00004.mp4
y3vBfCdY2tQ_clip0001_t00028,y3vBfCdY2tQ,28.386,35.998,7.612,1.0,1.0,4.09,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0001_t00028.mp4
y3vBfCdY2tQ_clip0002_t00078,y3vBfCdY2tQ,78.69,81.15,2.46,1.0,1.0,5.5,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0002_t00078.mp4
y3vBfCdY2tQ_clip0003_t00081,y3vBfCdY2tQ,81.314,83.998,2.684,1.0,1.0,5.46,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0003_t00081.mp4
y3vBfCdY2tQ_clip0004_t00135,y3vBfCdY2tQ,135.202,139.582,4.38,1.0,1.0,6.05,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0004_t00135.mp4
y3vBfCdY2tQ_clip0005_t00139,y3vBfCdY2tQ,139.682,141.79,2.108,1.0,1.0,6.51,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0005_t00139.mp4
y3vBfCdY2tQ_clip0006_t00141,y3vBfCdY2tQ,141.922,149.534,7.612,1.0,1.0,6.27,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0006_t00141.mp4
y3vBfCdY2tQ_clip0007_t00149,y3vBfCdY2tQ,149.922,154.686,4.764,1.0,1.0,6.55,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0007_t00149.mp4
y3vBfCdY2tQ_clip0008_t00156,y3vBfCdY2tQ,156.546,160.606,4.06,1.0,1.0,6.07,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0008_t00156.mp4
y3vBfCdY2tQ_clip0009_t00160,y3vBfCdY2tQ,160.77,164.126,3.356,1.0,1.0,7.23,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0009_t00160.mp4
y3vBfCdY2tQ_clip0010_t00164,y3vBfCdY2tQ,164.482,171.07,6.588,1.0,1.0,6.11,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0010_t00164.mp4
y3vBfCdY2tQ_clip0011_t00171,y3vBfCdY2tQ,171.874,175.358,3.484,1.0,1.0,7.2,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0011_t00171.mp4
y3vBfCdY2tQ_clip0012_t00198,y3vBfCdY2tQ,198.082,203.966,5.884,1.0,1.0,7.02,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0012_t00198.mp4
y3vBfCdY2tQ_clip0013_t00204,y3vBfCdY2tQ,204.322,208.766,4.444,1.0,1.0,6.56,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0013_t00204.mp4
y3vBfCdY2tQ_clip0014_t00208,y3vBfCdY2tQ,208.866,211.454,2.588,1.0,1.0,6.48,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0014_t00208.mp4
y3vBfCdY2tQ_clip0015_t00211,y3vBfCdY2tQ,211.586,215.102,3.516,1.0,1.0,6.8,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0015_t00211.mp4
y3vBfCdY2tQ_clip0016_t00220,y3vBfCdY2tQ,220.514,223.678,3.164,1.0,1.0,5.82,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0016_t00220.mp4
y3vBfCdY2tQ_clip0017_t00227,y3vBfCdY2tQ,227.106,230.11,3.004,1.0,1.0,5.63,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0017_t00227.mp4
y3vBfCdY2tQ_clip0018_t00232,y3vBfCdY2tQ,232.194,234.91,2.716,1.0,1.0,7.48,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0018_t00232.mp4
y3vBfCdY2tQ_clip0019_t00240,y3vBfCdY2tQ,240.002,243.646,3.644,1.0,1.0,7.13,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0019_t00240.mp4
y3vBfCdY2tQ_clip0020_t00245,y3vBfCdY2tQ,245.314,247.71,2.396,1.0,1.0,7.18,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0020_t00245.mp4
y3vBfCdY2tQ_clip0021_t00248,y3vBfCdY2tQ,248.194,251.294,3.1,1.0,1.0,5.88,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0021_t00248.mp4
y3vBfCdY2tQ_clip0022_t00251,y3vBfCdY2tQ,251.394,255.678,4.284,1.0,1.0,8.6,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0022_t00251.mp4
y3vBfCdY2tQ_clip0023_t00256,y3vBfCdY2tQ,256.194,258.75,2.556,1.0,1.0,7.11,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0023_t00256.mp4
y3vBfCdY2tQ_clip0024_t00263,y3vBfCdY2tQ,263.394,267.326,3.932,1.0,1.0,6.91,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0024_t00263.mp4
y3vBfCdY2tQ_clip0025_t00267,y3vBfCdY2tQ,267.778,272.286,4.508,1.0,1.0,5.94,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0025_t00267.mp4
y3vBfCdY2tQ_clip0026_t00272,y3vBfCdY2tQ,272.546,275.038,2.492,1.0,1.0,6.26,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0026_t00272.mp4
y3vBfCdY2tQ_clip0027_t00275,y3vBfCdY2tQ,275.234,278.654,3.42,1.0,1.0,6.34,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0027_t00275.mp4
y3vBfCdY2tQ_clip0028_t00283,y3vBfCdY2tQ,283.106,288.542,5.436,1.0,1.0,8.76,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0028_t00283.mp4
y3vBfCdY2tQ_clip0029_t00288,y3vBfCdY2tQ,288.706,296.382,7.676,1.0,1.0,7.72,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0029_t00288.mp4
y3vBfCdY2tQ_clip0030_t00296,y3vBfCdY2tQ,296.738,300.638,3.9,1.0,1.0,7.45,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0030_t00296.mp4
y3vBfCdY2tQ_clip0031_t00303,y3vBfCdY2tQ,303.65,305.758,2.108,1.0,1.0,8.78,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0031_t00303.mp4
y3vBfCdY2tQ_clip0032_t00305,y3vBfCdY2tQ,305.858,309.278,3.42,1.0,1.0,8.15,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0032_t00305.mp4
y3vBfCdY2tQ_clip0033_t00313,y3vBfCdY2tQ,313.314,316.03,2.716,1.0,1.0,7.56,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0033_t00313.mp4
y3vBfCdY2tQ_clip0034_t00316,y3vBfCdY2tQ,316.13,319.422,3.292,1.0,1.0,9.14,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0034_t00316.mp4
y3vBfCdY2tQ_clip0035_t00320,y3vBfCdY2tQ,320.674,323.23,2.556,1.0,1.0,6.2,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0035_t00320.mp4
y3vBfCdY2tQ_clip0036_t00324,y3vBfCdY2tQ,324.098,327.646,3.548,1.0,1.0,6.07,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0036_t00324.mp4
y3vBfCdY2tQ_clip0037_t00327,y3vBfCdY2tQ,327.746,330.462,2.716,1.0,1.0,8.3,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0037_t00327.mp4
y3vBfCdY2tQ_clip0038_t00330,y3vBfCdY2tQ,330.69,332.99,2.3,1.0,1.0,8.58,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0038_t00330.mp4
y3vBfCdY2tQ_clip0039_t00335,y3vBfCdY2tQ,335.33,339.646,4.316,1.0,1.0,6.83,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0039_t00335.mp4
y3vBfCdY2tQ_clip0040_t00343,y3vBfCdY2tQ,343.714,346.75,3.036,1.0,1.0,7.59,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0040_t00343.mp4
y3vBfCdY2tQ_clip0041_t00348,y3vBfCdY2tQ,348.674,353.15,4.476,1.0,1.0,4.81,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0041_t00348.mp4
y3vBfCdY2tQ_clip0042_t00353,y3vBfCdY2tQ,353.314,355.934,2.62,1.0,1.0,4.09,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0042_t00353.mp4
y3vBfCdY2tQ_clip0043_t00356,y3vBfCdY2tQ,356.034,358.334,2.3,1.0,1.0,4.59,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0043_t00356.mp4
y3vBfCdY2tQ_clip0044_t00358,y3vBfCdY2tQ,358.434,361.182,2.748,1.0,1.0,2.92,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0044_t00358.mp4
y3vBfCdY2tQ_clip0045_t00362,y3vBfCdY2tQ,362.242,365.694,3.452,1.0,1.0,3.63,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0045_t00362.mp4
y3vBfCdY2tQ_clip0046_t00365,y3vBfCdY2tQ,365.922,368.35,2.428,1.0,1.0,3.89,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0046_t00365.mp4
y3vBfCdY2tQ_clip0047_t00380,y3vBfCdY2tQ,380.61,384.254,3.644,1.0,1.0,5.05,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0047_t00380.mp4
y3vBfCdY2tQ_clip0048_t00384,y3vBfCdY2tQ,384.418,387.326,2.908,1.0,1.0,6.19,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0048_t00384.mp4
y3vBfCdY2tQ_clip0049_t00390,y3vBfCdY2tQ,390.85,392.862,2.012,1.0,1.0,4.92,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0049_t00390.mp4
y3vBfCdY2tQ_clip0050_t00410,y3vBfCdY2tQ,410.402,412.766,2.364,1.0,1.0,4.36,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0050_t00410.mp4
y3vBfCdY2tQ_clip0051_t00412,y3vBfCdY2tQ,412.898,416.542,3.644,1.0,1.0,4.14,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0051_t00412.mp4
y3vBfCdY2tQ_clip0052_t00421,y3vBfCdY2tQ,421.858,423.998,2.14,1.0,1.0,3.58,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0052_t00421.mp4
y3vBfCdY2tQ_clip0053_t00424,y3vBfCdY2tQ,424.386,427.806,3.42,1.0,1.0,4.38,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0053_t00424.mp4
y3vBfCdY2tQ_clip0054_t00430,y3vBfCdY2tQ,430.018,432.286,2.268,1.0,1.0,4.24,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0054_t00430.mp4
y3vBfCdY2tQ_clip0055_t00440,y3vBfCdY2tQ,440.066,445.31,5.244,1.0,1.0,6.16,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0055_t00440.mp4
y3vBfCdY2tQ_clip0056_t00445,y3vBfCdY2tQ,445.666,452.158,6.492,1.0,1.0,5.75,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0056_t00445.mp4
y3vBfCdY2tQ_clip0057_t00452,y3vBfCdY2tQ,452.482,457.662,5.18,1.0,1.0,5.26,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0057_t00452.mp4
y3vBfCdY2tQ_clip0058_t00458,y3vBfCdY2tQ,458.018,465.566,7.548,1.0,1.0,4.07,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0058_t00458.mp4
y3vBfCdY2tQ_clip0059_t00470,y3vBfCdY2tQ,470.85,474.654,3.804,1.0,1.0,4.55,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0059_t00470.mp4
y3vBfCdY2tQ_clip0060_t00479,y3vBfCdY2tQ,479.458,483.582,4.124,1.0,1.0,4.1,/kaggle/working/clips/tier1/y3vBfCdY2tQ_clip0060_t00479.mp4
z0ZM1kEnmJI_clip0000_t00029,z0ZM1kEnmJI,29.026,32.734,3.708,1.0,1.0,0.27,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0000_t00029.mp4
z0ZM1kEnmJI_clip0001_t00032,z0ZM1kEnmJI,32.994,35.102,2.108,1.0,1.0,1.81,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0001_t00032.mp4
z0ZM1kEnmJI_clip0002_t00045,z0ZM1kEnmJI,45.666,50.666,5.0,1.0,1.0,0.91,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0002_t00045.mp4
z0ZM1kEnmJI_clip0003_t00065,z0ZM1kEnmJI,65.666,68.83,3.164,1.0,1.0,1.84,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0003_t00065.mp4
z0ZM1kEnmJI_clip0004_t00098,z0ZM1kEnmJI,98.306,103.55,5.244,1.0,1.0,4.04,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0004_t00098.mp4
z0ZM1kEnmJI_clip0005_t00109,z0ZM1kEnmJI,109.378,114.378,5.0,1.0,1.0,5.49,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0005_t00109.mp4
z0ZM1kEnmJI_clip0006_t00117,z0ZM1kEnmJI,117.378,122.378,5.0,1.0,1.0,4.94,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0006_t00117.mp4
z0ZM1kEnmJI_clip0007_t00132,z0ZM1kEnmJI,132.578,134.782,2.204,1.0,1.0,4.74,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0007_t00132.mp4
z0ZM1kEnmJI_clip0008_t00142,z0ZM1kEnmJI,142.594,144.99,2.396,1.0,1.0,4.02,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0008_t00142.mp4
z0ZM1kEnmJI_clip0009_t00189,z0ZM1kEnmJI,189.186,194.186,5.0,1.0,1.0,4.48,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0009_t00189.mp4
z0ZM1kEnmJI_clip0010_t00213,z0ZM1kEnmJI,213.186,217.47,4.284,1.0,1.0,4.81,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0010_t00213.mp4
z0ZM1kEnmJI_clip0011_t00241,z0ZM1kEnmJI,241.314,244.606,3.292,1.0,1.0,3.67,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0011_t00241.mp4
z0ZM1kEnmJI_clip0012_t00244,z0ZM1kEnmJI,244.738,250.238,5.5,1.0,1.0,4.68,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0012_t00244.mp4
z0ZM1kEnmJI_clip0013_t00282,z0ZM1kEnmJI,282.722,284.766,2.044,1.0,1.0,1.89,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0013_t00282.mp4
z0ZM1kEnmJI_clip0014_t00297,z0ZM1kEnmJI,297.762,302.762,5.0,1.0,1.0,1.04,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0014_t00297.mp4
z0ZM1kEnmJI_clip0015_t00305,z0ZM1kEnmJI,305.762,310.762,5.0,1.0,1.0,0.7,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0015_t00305.mp4
z0ZM1kEnmJI_clip0016_t00309,z0ZM1kEnmJI,309.762,312.318,2.556,1.0,1.0,1.19,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0016_t00309.mp4
z0ZM1kEnmJI_clip0017_t00455,z0ZM1kEnmJI,455.106,459.806,4.7,1.0,1.0,1.46,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0017_t00455.mp4
z0ZM1kEnmJI_clip0018_t00463,z0ZM1kEnmJI,463.682,466.75,3.068,1.0,1.0,-1.34,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0018_t00463.mp4
z0ZM1kEnmJI_clip0019_t00467,z0ZM1kEnmJI,467.17,469.854,2.684,1.0,1.0,1.23,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0019_t00467.mp4
z0ZM1kEnmJI_clip0020_t00470,z0ZM1kEnmJI,470.114,474.622,4.508,1.0,1.0,3.03,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0020_t00470.mp4
z0ZM1kEnmJI_clip0021_t00482,z0ZM1kEnmJI,482.37,486.398,4.028,1.0,1.0,-1.21,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0021_t00482.mp4
z0ZM1kEnmJI_clip0022_t00488,z0ZM1kEnmJI,488.642,491.006,2.364,1.0,1.0,-2.49,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0022_t00488.mp4
z0ZM1kEnmJI_clip0023_t00491,z0ZM1kEnmJI,491.586,496.03,4.444,1.0,1.0,-4.02,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0023_t00491.mp4
z0ZM1kEnmJI_clip0024_t00606,z0ZM1kEnmJI,606.178,608.99,2.812,1.0,1.0,2.95,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0024_t00606.mp4
z0ZM1kEnmJI_clip0025_t00610,z0ZM1kEnmJI,610.434,614.622,4.188,1.0,1.0,2.56,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0025_t00610.mp4
z0ZM1kEnmJI_clip0026_t00642,z0ZM1kEnmJI,642.018,648.798,6.78,1.0,1.0,1.34,/kaggle/working/clips/tier1/z0ZM1kEnmJI_clip0026_t00642.mp4
