split,group_id,speaker_id,source_video,split_protocol,source_clip,source_start_frame,num_frames,duration,fps,source_sha256,review_status,run_id,encoding,clip_id,file_path,label,generator,audio_source_clip_id,audio_start_frame,audio_source_sha256
train,group_c021d8339611b87e,spk_001,JEgxmwvo7YY,source_disjoint_single_speaker,JEgxmwvo7YY_s0000008258_e0000011518,0,50,2.0,25,04f791e14aa4f1c5b486941ae5e13d876d0d146f20fa3f0448838fe02f939085,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,JEgxmwvo7YY_s0000008258_e0000011518__wav2lip_gpu_batch_001__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\JEgxmwvo7YY_s0000008258_e0000011518__wav2lip_gpu_batch_001__real.mp4,0,,JEgxmwvo7YY_s0000008258_e0000011518,0,
train,group_c021d8339611b87e,spk_001,JEgxmwvo7YY,source_disjoint_single_speaker,JEgxmwvo7YY_s0000008258_e0000011518,0,50,2.0,25,04f791e14aa4f1c5b486941ae5e13d876d0d146f20fa3f0448838fe02f939085,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,JEgxmwvo7YY_s0000008258_e0000011518__wav2lip_gpu_batch_001__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\JEgxmwvo7YY_s0000008258_e0000011518__wav2lip_gpu_batch_001__fake.mp4,1,wav2lip,KUVGZwkwd68_s0000018498_e0000023198,0,272f133a4abca6f884d0d431fb5604d55e36c32acd45d127aa935ffe5416afdd
train,group_316f0103642ea417,spk_001,KUVGZwkwd68,source_disjoint_single_speaker,KUVGZwkwd68_s0000018498_e0000023198,0,50,2.0,25,272f133a4abca6f884d0d431fb5604d55e36c32acd45d127aa935ffe5416afdd,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,KUVGZwkwd68_s0000018498_e0000023198__wav2lip_gpu_batch_001__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\KUVGZwkwd68_s0000018498_e0000023198__wav2lip_gpu_batch_001__real.mp4,0,,KUVGZwkwd68_s0000018498_e0000023198,0,
train,group_316f0103642ea417,spk_001,KUVGZwkwd68,source_disjoint_single_speaker,KUVGZwkwd68_s0000018498_e0000023198,0,50,2.0,25,272f133a4abca6f884d0d431fb5604d55e36c32acd45d127aa935ffe5416afdd,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,KUVGZwkwd68_s0000018498_e0000023198__wav2lip_gpu_batch_001__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\KUVGZwkwd68_s0000018498_e0000023198__wav2lip_gpu_batch_001__fake.mp4,1,wav2lip,WgzSaOvFKrc_s0000001922_e0000006078,0,19fd25a1046fc8ee803d4f4fdf0544fa25c842de4e1c0cfa87e9259ff034e79a
train,group_a05bab1b130f109f,spk_001,WgzSaOvFKrc,source_disjoint_single_speaker,WgzSaOvFKrc_s0000001922_e0000006078,0,50,2.0,25,19fd25a1046fc8ee803d4f4fdf0544fa25c842de4e1c0cfa87e9259ff034e79a,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,WgzSaOvFKrc_s0000001922_e0000006078__wav2lip_gpu_batch_001__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\WgzSaOvFKrc_s0000001922_e0000006078__wav2lip_gpu_batch_001__real.mp4,0,,WgzSaOvFKrc_s0000001922_e0000006078,0,
train,group_a05bab1b130f109f,spk_001,WgzSaOvFKrc,source_disjoint_single_speaker,WgzSaOvFKrc_s0000001922_e0000006078,0,50,2.0,25,19fd25a1046fc8ee803d4f4fdf0544fa25c842de4e1c0cfa87e9259ff034e79a,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,WgzSaOvFKrc_s0000001922_e0000006078__wav2lip_gpu_batch_001__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\WgzSaOvFKrc_s0000001922_e0000006078__wav2lip_gpu_batch_001__fake.mp4,1,wav2lip,bcOT0JHr3Qc_s0000015298_e0000020990,0,216f3e46db1d3178017296cde19c42cf42ea23f5cd8d7f397eed0c0d24d38d89
train,group_c6d6f3ef85bbc566,spk_001,bcOT0JHr3Qc,source_disjoint_single_speaker,bcOT0JHr3Qc_s0000015298_e0000020990,0,50,2.0,25,216f3e46db1d3178017296cde19c42cf42ea23f5cd8d7f397eed0c0d24d38d89,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,bcOT0JHr3Qc_s0000015298_e0000020990__wav2lip_gpu_batch_001__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\bcOT0JHr3Qc_s0000015298_e0000020990__wav2lip_gpu_batch_001__real.mp4,0,,bcOT0JHr3Qc_s0000015298_e0000020990,0,
train,group_c6d6f3ef85bbc566,spk_001,bcOT0JHr3Qc,source_disjoint_single_speaker,bcOT0JHr3Qc_s0000015298_e0000020990,0,50,2.0,25,216f3e46db1d3178017296cde19c42cf42ea23f5cd8d7f397eed0c0d24d38d89,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,bcOT0JHr3Qc_s0000015298_e0000020990__wav2lip_gpu_batch_001__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\bcOT0JHr3Qc_s0000015298_e0000020990__wav2lip_gpu_batch_001__fake.mp4,1,wav2lip,gof2bUJhK3Y_s0000016514_e0000022590,0,09e99b1cc8e86f0cf08a7d086a7762cc8901ce1713f2d199e74b6a144b702d5b
train,group_226f94bd508e0919,spk_001,gof2bUJhK3Y,source_disjoint_single_speaker,gof2bUJhK3Y_s0000016514_e0000022590,0,50,2.0,25,09e99b1cc8e86f0cf08a7d086a7762cc8901ce1713f2d199e74b6a144b702d5b,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,gof2bUJhK3Y_s0000016514_e0000022590__wav2lip_gpu_batch_001__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\gof2bUJhK3Y_s0000016514_e0000022590__wav2lip_gpu_batch_001__real.mp4,0,,gof2bUJhK3Y_s0000016514_e0000022590,0,
train,group_226f94bd508e0919,spk_001,gof2bUJhK3Y,source_disjoint_single_speaker,gof2bUJhK3Y_s0000016514_e0000022590,0,50,2.0,25,09e99b1cc8e86f0cf08a7d086a7762cc8901ce1713f2d199e74b6a144b702d5b,pending,wav2lip_gpu_batch_001,libx264_crf18_aac128k_16k_mono,gof2bUJhK3Y_s0000016514_e0000022590__wav2lip_gpu_batch_001__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_001\gof2bUJhK3Y_s0000016514_e0000022590__wav2lip_gpu_batch_001__fake.mp4,1,wav2lip,j60KF89vXkg_s0000009026_e0000012126,0,1807ac0817bc9d0c9ad093e693a9d9afa53bc237537f389b4a9b05dcff402be4
