clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
VdHT9nXSw-8_clip0015_t00137,VdHT9nXSw-8,137.026,139.102,2.076,1.0,1.0,27.93,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0015_t00137.mp4
VdHT9nXSw-8_clip0016_t00140,VdHT9nXSw-8,140.29,146.718,6.428,1.0,1.0,25.94,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0016_t00140.mp4
VdHT9nXSw-8_clip0017_t00147,VdHT9nXSw-8,147.01,149.246,2.236,1.0,1.0,25.27,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0017_t00147.mp4
VdHT9nXSw-8_clip0018_t00149,VdHT9nXSw-8,149.506,160.222,10.716,1.0,1.0,27.07,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0018_t00149.mp4
VdHT9nXSw-8_clip0019_t00160,VdHT9nXSw-8,160.898,166.878,5.98,1.0,1.0,27.5,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0019_t00160.mp4
VdHT9nXSw-8_clip0020_t00167,VdHT9nXSw-8,167.106,171.838,4.732,1.0,1.0,27.01,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0020_t00167.mp4
VdHT9nXSw-8_clip0021_t00172,VdHT9nXSw-8,172.45,175.006,2.556,1.0,1.0,27.91,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0021_t00172.mp4
VdHT9nXSw-8_clip0022_t00175,VdHT9nXSw-8,175.458,184.478,9.02,1.0,1.0,27.14,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0022_t00175.mp4
VdHT9nXSw-8_clip0023_t00184,VdHT9nXSw-8,184.802,186.814,2.012,1.0,1.0,27.2,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0023_t00184.mp4
VdHT9nXSw-8_clip0024_t00188,VdHT9nXSw-8,188.738,196.382,7.644,1.0,1.0,25.9,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0024_t00188.mp4
VdHT9nXSw-8_clip0025_t00198,VdHT9nXSw-8,198.818,204.734,5.916,1.0,1.0,26.37,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0025_t00198.mp4
VdHT9nXSw-8_clip0026_t00204,VdHT9nXSw-8,204.834,208.798,3.964,0.75,1.0,24.41,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0026_t00204.mp4
VdHT9nXSw-8_clip0027_t00224,VdHT9nXSw-8,224.962,230.59,5.628,1.0,1.0,26.08,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0027_t00224.mp4
VdHT9nXSw-8_clip0028_t00231,VdHT9nXSw-8,231.394,236.766,5.372,1.0,1.0,26.24,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0028_t00231.mp4
VdHT9nXSw-8_clip0029_t00245,VdHT9nXSw-8,245.09,251.422,6.332,1.0,1.0,26.01,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0029_t00245.mp4
VdHT9nXSw-8_clip0030_t00251,VdHT9nXSw-8,251.746,256.798,5.052,1.0,1.0,26.63,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0030_t00251.mp4
VdHT9nXSw-8_clip0031_t00257,VdHT9nXSw-8,257.09,261.086,3.996,1.0,1.0,27.02,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0031_t00257.mp4
VdHT9nXSw-8_clip0032_t00261,VdHT9nXSw-8,261.794,265.022,3.228,1.0,1.0,26.49,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0032_t00261.mp4
VdHT9nXSw-8_clip0033_t00265,VdHT9nXSw-8,265.25,267.582,2.332,1.0,1.0,26.18,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0033_t00265.mp4
VdHT9nXSw-8_clip0034_t00267,VdHT9nXSw-8,267.778,271.518,3.74,1.0,1.0,26.59,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0034_t00267.mp4
VdHT9nXSw-8_clip0035_t00271,VdHT9nXSw-8,271.906,282.846,10.94,1.0,1.0,26.65,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0035_t00271.mp4
VdHT9nXSw-8_clip0036_t00283,VdHT9nXSw-8,283.074,290.782,7.708,1.0,1.0,26.58,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0036_t00283.mp4
VdHT9nXSw-8_clip0037_t00291,VdHT9nXSw-8,291.33,298.59,7.26,1.0,1.0,25.06,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0037_t00291.mp4
VdHT9nXSw-8_clip0038_t00298,VdHT9nXSw-8,298.818,301.054,2.236,1.0,1.0,27.36,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0038_t00298.mp4
VdHT9nXSw-8_clip0039_t00301,VdHT9nXSw-8,301.218,305.918,4.7,1.0,1.0,27.17,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0039_t00301.mp4
VdHT9nXSw-8_clip0040_t00306,VdHT9nXSw-8,306.306,311.306,5.0,1.0,1.0,26.41,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0040_t00306.mp4
VdHT9nXSw-8_clip0041_t00310,VdHT9nXSw-8,310.306,315.306,5.0,1.0,1.0,25.91,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0041_t00310.mp4
VdHT9nXSw-8_clip0042_t00314,VdHT9nXSw-8,314.306,319.038,4.732,1.0,1.0,24.23,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0042_t00314.mp4
VdHT9nXSw-8_clip0043_t00319,VdHT9nXSw-8,319.298,324.222,4.924,1.0,1.0,27.94,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0043_t00319.mp4
VdHT9nXSw-8_clip0044_t00324,VdHT9nXSw-8,324.994,329.994,5.0,1.0,1.0,27.36,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0044_t00324.mp4
VdHT9nXSw-8_clip0045_t00328,VdHT9nXSw-8,328.994,333.994,5.0,1.0,1.0,26.05,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0045_t00328.mp4
VdHT9nXSw-8_clip0046_t00332,VdHT9nXSw-8,332.994,337.994,5.0,1.0,1.0,27.35,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0046_t00332.mp4
VdHT9nXSw-8_clip0047_t00340,VdHT9nXSw-8,340.994,345.994,5.0,1.0,1.0,26.43,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0047_t00340.mp4
VdHT9nXSw-8_clip0048_t00344,VdHT9nXSw-8,344.994,349.994,5.0,1.0,1.0,28.3,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0048_t00344.mp4
VdHT9nXSw-8_clip0049_t00348,VdHT9nXSw-8,348.994,353.374,4.38,1.0,1.0,26.78,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0049_t00348.mp4
VdHT9nXSw-8_clip0050_t00353,VdHT9nXSw-8,353.858,358.858,5.0,1.0,1.0,27.41,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0050_t00353.mp4
VdHT9nXSw-8_clip0051_t00357,VdHT9nXSw-8,357.858,362.858,5.0,1.0,1.0,27.0,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0051_t00357.mp4
VdHT9nXSw-8_clip0052_t00361,VdHT9nXSw-8,361.858,366.858,5.0,1.0,1.0,27.17,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0052_t00361.mp4
VdHT9nXSw-8_clip0053_t00365,VdHT9nXSw-8,365.858,370.858,5.0,1.0,1.0,27.37,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0053_t00365.mp4
VdHT9nXSw-8_clip0054_t00369,VdHT9nXSw-8,369.858,374.858,5.0,1.0,1.0,27.23,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0054_t00369.mp4
VdHT9nXSw-8_clip0055_t00373,VdHT9nXSw-8,373.858,377.214,3.356,1.0,1.0,27.39,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0055_t00373.mp4
VdHT9nXSw-8_clip0056_t00377,VdHT9nXSw-8,377.314,379.582,2.268,1.0,1.0,25.72,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0056_t00377.mp4
VdHT9nXSw-8_clip0057_t00380,VdHT9nXSw-8,380.034,383.518,3.484,1.0,1.0,27.06,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0057_t00380.mp4
VdHT9nXSw-8_clip0058_t00385,VdHT9nXSw-8,385.538,393.15,7.612,1.0,1.0,26.62,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0058_t00385.mp4
VdHT9nXSw-8_clip0059_t00394,VdHT9nXSw-8,394.178,403.838,9.66,1.0,1.0,26.89,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0059_t00394.mp4
VdHT9nXSw-8_clip0060_t00404,VdHT9nXSw-8,404.642,407.582,2.94,1.0,1.0,27.24,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0060_t00404.mp4
VdHT9nXSw-8_clip0061_t00408,VdHT9nXSw-8,408.162,416.03,7.868,1.0,1.0,27.1,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0061_t00408.mp4
VdHT9nXSw-8_clip0062_t00416,VdHT9nXSw-8,416.162,418.974,2.812,1.0,1.0,27.28,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0062_t00416.mp4
VdHT9nXSw-8_clip0063_t00423,VdHT9nXSw-8,423.266,428.382,5.116,1.0,1.0,25.99,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0063_t00423.mp4
VdHT9nXSw-8_clip0064_t00428,VdHT9nXSw-8,428.61,434.846,6.236,1.0,1.0,27.4,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0064_t00428.mp4
VdHT9nXSw-8_clip0065_t00435,VdHT9nXSw-8,435.362,440.958,5.596,1.0,1.0,26.98,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0065_t00435.mp4
VdHT9nXSw-8_clip0066_t00442,VdHT9nXSw-8,442.978,450.046,7.068,1.0,1.0,26.2,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0066_t00442.mp4
VdHT9nXSw-8_clip0067_t00450,VdHT9nXSw-8,450.306,461.886,11.58,1.0,1.0,27.21,/kaggle/working/clips/tier1/VdHT9nXSw-8_clip0067_t00450.mp4
vE8wJ17uidE_clip0000_t00013,vE8wJ17uidE,13.538,15.806,2.268,1.0,1.0,6.11,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0000_t00013.mp4
vE8wJ17uidE_clip0001_t00015,vE8wJ17uidE,15.97,19.038,3.068,1.0,1.0,3.81,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0001_t00015.mp4
vE8wJ17uidE_clip0002_t00019,vE8wJ17uidE,19.49,21.886,2.396,1.0,1.0,5.59,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0002_t00019.mp4
vE8wJ17uidE_clip0003_t00022,vE8wJ17uidE,22.658,27.486,4.828,1.0,1.0,5.13,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0003_t00022.mp4
vE8wJ17uidE_clip0004_t00031,vE8wJ17uidE,31.074,33.406,2.332,1.0,1.0,6.84,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0004_t00031.mp4
vE8wJ17uidE_clip0005_t00034,vE8wJ17uidE,34.69,40.99,6.3,1.0,1.0,5.22,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0005_t00034.mp4
vE8wJ17uidE_clip0006_t00042,vE8wJ17uidE,42.37,46.142,3.772,1.0,1.0,5.52,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0006_t00042.mp4
vE8wJ17uidE_clip0007_t00046,vE8wJ17uidE,46.338,52.382,6.044,1.0,1.0,6.21,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0007_t00046.mp4
vE8wJ17uidE_clip0008_t00052,vE8wJ17uidE,52.546,55.678,3.132,1.0,1.0,6.13,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0008_t00052.mp4
vE8wJ17uidE_clip0009_t00055,vE8wJ17uidE,55.874,65.15,9.276,1.0,1.0,4.37,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0009_t00055.mp4
vE8wJ17uidE_clip0010_t00066,vE8wJ17uidE,66.274,71.274,5.0,1.0,1.0,6.37,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0010_t00066.mp4
vE8wJ17uidE_clip0011_t00070,vE8wJ17uidE,70.274,75.274,5.0,1.0,1.0,3.75,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0011_t00070.mp4
vE8wJ17uidE_clip0012_t00074,vE8wJ17uidE,74.274,79.274,5.0,1.0,1.0,5.49,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0012_t00074.mp4
vE8wJ17uidE_clip0013_t00078,vE8wJ17uidE,78.274,83.274,5.0,1.0,1.0,6.78,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0013_t00078.mp4
vE8wJ17uidE_clip0014_t00087,vE8wJ17uidE,87.426,90.654,3.228,1.0,1.0,4.96,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0014_t00087.mp4
vE8wJ17uidE_clip0015_t00090,vE8wJ17uidE,90.786,95.838,5.052,1.0,1.0,4.64,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0015_t00090.mp4
vE8wJ17uidE_clip0016_t00096,vE8wJ17uidE,96.226,98.878,2.652,1.0,1.0,7.04,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0016_t00096.mp4
vE8wJ17uidE_clip0017_t00099,vE8wJ17uidE,99.01,103.966,4.956,1.0,1.0,6.09,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0017_t00099.mp4
vE8wJ17uidE_clip0018_t00104,vE8wJ17uidE,104.066,114.334,10.268,1.0,1.0,5.53,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0018_t00104.mp4
vE8wJ17uidE_clip0019_t00115,vE8wJ17uidE,115.074,124.638,9.564,1.0,1.0,6.31,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0019_t00115.mp4
vE8wJ17uidE_clip0020_t00125,vE8wJ17uidE,125.058,130.014,4.956,1.0,1.0,5.33,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0020_t00125.mp4
vE8wJ17uidE_clip0021_t00131,vE8wJ17uidE,131.81,136.126,4.316,1.0,1.0,4.42,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0021_t00131.mp4
vE8wJ17uidE_clip0022_t00137,vE8wJ17uidE,137.57,145.438,7.868,1.0,1.0,6.05,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0022_t00137.mp4
vE8wJ17uidE_clip0023_t00145,vE8wJ17uidE,145.538,147.934,2.396,1.0,1.0,-13.67,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0023_t00145.mp4
vE8wJ17uidE_clip0024_t00148,vE8wJ17uidE,148.098,152.254,4.156,1.0,1.0,5.37,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0024_t00148.mp4
vE8wJ17uidE_clip0025_t00152,vE8wJ17uidE,152.45,159.262,6.812,1.0,1.0,4.21,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0025_t00152.mp4
vE8wJ17uidE_clip0026_t00159,vE8wJ17uidE,159.394,162.27,2.876,1.0,1.0,6.41,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0026_t00159.mp4
vE8wJ17uidE_clip0027_t00162,vE8wJ17uidE,162.466,166.782,4.316,1.0,1.0,6.81,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0027_t00162.mp4
vE8wJ17uidE_clip0028_t00167,vE8wJ17uidE,167.074,172.798,5.724,1.0,1.0,6.19,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0028_t00167.mp4
vE8wJ17uidE_clip0029_t00174,vE8wJ17uidE,174.53,184.766,10.236,1.0,1.0,6.26,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0029_t00174.mp4
vE8wJ17uidE_clip0030_t00184,vE8wJ17uidE,184.93,193.278,8.348,1.0,1.0,6.02,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0030_t00184.mp4
vE8wJ17uidE_clip0031_t00193,vE8wJ17uidE,193.762,195.806,2.044,1.0,1.0,3.88,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0031_t00193.mp4
vE8wJ17uidE_clip0032_t00196,vE8wJ17uidE,196.258,201.258,5.0,1.0,1.0,6.11,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0032_t00196.mp4
vE8wJ17uidE_clip0033_t00200,vE8wJ17uidE,200.258,205.258,5.0,1.0,1.0,6.5,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0033_t00200.mp4
vE8wJ17uidE_clip0034_t00204,vE8wJ17uidE,204.258,209.258,5.0,1.0,1.0,5.26,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0034_t00204.mp4
vE8wJ17uidE_clip0035_t00208,vE8wJ17uidE,208.258,213.258,5.0,1.0,1.0,5.23,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0035_t00208.mp4
vE8wJ17uidE_clip0036_t00212,vE8wJ17uidE,212.258,217.258,5.0,1.0,1.0,6.46,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0036_t00212.mp4
vE8wJ17uidE_clip0037_t00220,vE8wJ17uidE,220.066,222.846,2.78,1.0,1.0,4.54,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0037_t00220.mp4
vE8wJ17uidE_clip0038_t00223,vE8wJ17uidE,223.042,227.262,4.22,1.0,1.0,5.96,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0038_t00223.mp4
vE8wJ17uidE_clip0039_t00227,vE8wJ17uidE,227.458,236.926,9.468,1.0,1.0,5.39,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0039_t00227.mp4
vE8wJ17uidE_clip0040_t00237,vE8wJ17uidE,237.09,242.09,5.0,1.0,1.0,6.2,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0040_t00237.mp4
vE8wJ17uidE_clip0041_t00241,vE8wJ17uidE,241.09,246.09,5.0,1.0,1.0,5.26,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0041_t00241.mp4
vE8wJ17uidE_clip0042_t00245,vE8wJ17uidE,245.09,250.09,5.0,1.0,1.0,6.83,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0042_t00245.mp4
vE8wJ17uidE_clip0043_t00249,vE8wJ17uidE,249.09,254.078,4.988,1.0,1.0,5.11,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0043_t00249.mp4
vE8wJ17uidE_clip0044_t00254,vE8wJ17uidE,254.178,258.27,4.092,1.0,1.0,4.2,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0044_t00254.mp4
vE8wJ17uidE_clip0045_t00258,vE8wJ17uidE,258.37,270.238,11.868,1.0,1.0,6.37,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0045_t00258.mp4
vE8wJ17uidE_clip0046_t00270,vE8wJ17uidE,270.498,276.894,6.396,1.0,1.0,4.48,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0046_t00270.mp4
vE8wJ17uidE_clip0047_t00280,vE8wJ17uidE,280.898,286.686,5.788,1.0,1.0,5.66,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0047_t00280.mp4
vE8wJ17uidE_clip0048_t00286,vE8wJ17uidE,286.946,295.966,9.02,1.0,1.0,6.1,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0048_t00286.mp4
vE8wJ17uidE_clip0049_t00296,vE8wJ17uidE,296.162,300.414,4.252,1.0,1.0,5.66,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0049_t00296.mp4
vE8wJ17uidE_clip0050_t00300,vE8wJ17uidE,300.642,310.11,9.468,1.0,1.0,3.29,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0050_t00300.mp4
vE8wJ17uidE_clip0051_t00310,vE8wJ17uidE,310.21,315.21,5.0,1.0,1.0,5.32,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0051_t00310.mp4
vE8wJ17uidE_clip0052_t00314,vE8wJ17uidE,314.21,319.21,5.0,1.0,1.0,5.67,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0052_t00314.mp4
vE8wJ17uidE_clip0053_t00318,vE8wJ17uidE,318.21,323.21,5.0,1.0,1.0,5.08,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0053_t00318.mp4
vE8wJ17uidE_clip0054_t00322,vE8wJ17uidE,322.21,326.558,4.348,1.0,1.0,6.54,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0054_t00322.mp4
vE8wJ17uidE_clip0055_t00327,vE8wJ17uidE,327.138,331.198,4.06,1.0,1.0,6.45,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0055_t00327.mp4
vE8wJ17uidE_clip0056_t00331,vE8wJ17uidE,331.554,343.198,11.644,1.0,1.0,5.95,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0056_t00331.mp4
vE8wJ17uidE_clip0057_t00344,vE8wJ17uidE,344.45,350.014,5.564,1.0,1.0,6.15,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0057_t00344.mp4
vE8wJ17uidE_clip0058_t00350,vE8wJ17uidE,350.178,352.414,2.236,1.0,1.0,-13.71,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0058_t00350.mp4
vE8wJ17uidE_clip0059_t00353,vE8wJ17uidE,353.986,356.158,2.172,1.0,1.0,5.85,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0059_t00353.mp4
vE8wJ17uidE_clip0060_t00356,vE8wJ17uidE,356.546,360.766,4.22,1.0,1.0,6.02,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0060_t00356.mp4
vE8wJ17uidE_clip0061_t00360,vE8wJ17uidE,360.898,364.318,3.42,1.0,1.0,3.19,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0061_t00360.mp4
vE8wJ17uidE_clip0062_t00365,vE8wJ17uidE,365.186,372.19,7.004,1.0,1.0,4.9,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0062_t00365.mp4
vE8wJ17uidE_clip0063_t00372,vE8wJ17uidE,372.546,381.854,9.308,1.0,1.0,5.52,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0063_t00372.mp4
vE8wJ17uidE_clip0064_t00381,vE8wJ17uidE,381.986,390.59,8.604,1.0,1.0,4.67,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0064_t00381.mp4
vE8wJ17uidE_clip0065_t00390,vE8wJ17uidE,390.69,394.782,4.092,1.0,1.0,5.19,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0065_t00390.mp4
vE8wJ17uidE_clip0066_t00394,vE8wJ17uidE,394.882,400.958,6.076,1.0,1.0,4.68,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0066_t00394.mp4
vE8wJ17uidE_clip0067_t00403,vE8wJ17uidE,403.234,410.942,7.708,1.0,1.0,4.9,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0067_t00403.mp4
vE8wJ17uidE_clip0068_t00411,vE8wJ17uidE,411.074,414.078,3.004,1.0,1.0,6.02,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0068_t00411.mp4
vE8wJ17uidE_clip0069_t00414,vE8wJ17uidE,414.434,418.782,4.348,1.0,1.0,6.45,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0069_t00414.mp4
vE8wJ17uidE_clip0070_t00419,vE8wJ17uidE,419.938,421.95,2.012,1.0,1.0,7.16,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0070_t00419.mp4
vE8wJ17uidE_clip0071_t00422,vE8wJ17uidE,422.082,429.246,7.164,1.0,1.0,4.61,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0071_t00422.mp4
vE8wJ17uidE_clip0072_t00429,vE8wJ17uidE,429.378,438.206,8.828,1.0,1.0,4.25,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0072_t00429.mp4
vE8wJ17uidE_clip0073_t00438,vE8wJ17uidE,438.37,443.71,5.34,1.0,1.0,6.26,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0073_t00438.mp4
vE8wJ17uidE_clip0074_t00446,vE8wJ17uidE,446.434,449.438,3.004,1.0,1.0,5.88,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0074_t00446.mp4
vE8wJ17uidE_clip0075_t00449,vE8wJ17uidE,449.698,455.838,6.14,1.0,1.0,6.37,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0075_t00449.mp4
vE8wJ17uidE_clip0076_t00456,vE8wJ17uidE,456.034,461.034,5.0,1.0,1.0,6.01,/kaggle/working/clips/tier1/vE8wJ17uidE_clip0076_t00456.mp4
