clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,decode_backend,cut_backend,run_id
OZolcCDYwe4_s0000153314_e0000156702,OZolcCDYwe4,153.314,156.702,3.388,1.0,1.0,5.18,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000153314_e0000156702.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000157026_e0000161982,OZolcCDYwe4,157.026,161.982,4.956,1.0,1.0,6.4,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000157026_e0000161982.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000175298_e0000180298,OZolcCDYwe4,175.298,180.298,5.0,1.0,1.0,6.12,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000175298_e0000180298.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000188546_e0000193546,OZolcCDYwe4,188.546,193.546,5.0,1.0,1.0,7.02,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000188546_e0000193546.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000223074_e0000228074,OZolcCDYwe4,223.074,228.074,5.0,1.0,1.0,7.77,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000223074_e0000228074.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000227074_e0000232074,OZolcCDYwe4,227.074,232.074,5.0,1.0,1.0,7.95,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000227074_e0000232074.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000231074_e0000235806,OZolcCDYwe4,231.074,235.806,4.732,1.0,1.0,8.14,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000231074_e0000235806.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000238210_e0000240414,OZolcCDYwe4,238.21,240.414,2.204,1.0,1.0,6.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000238210_e0000240414.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000265698_e0000268350,OZolcCDYwe4,265.698,268.35,2.652,1.0,1.0,5.58,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000265698_e0000268350.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000268642_e0000271422,OZolcCDYwe4,268.642,271.422,2.78,1.0,1.0,5.19,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000268642_e0000271422.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000279650_e0000284158,OZolcCDYwe4,279.65,284.158,4.508,1.0,1.0,7.78,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000279650_e0000284158.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000291330_e0000293566,OZolcCDYwe4,291.33,293.566,2.236,1.0,1.0,6.5,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000291330_e0000293566.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000293826_e0000297694,OZolcCDYwe4,293.826,297.694,3.868,1.0,1.0,7.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000293826_e0000297694.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000297922_e0000299966,OZolcCDYwe4,297.922,299.966,2.044,1.0,1.0,6.67,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000297922_e0000299966.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000335010_e0000337342,OZolcCDYwe4,335.01,337.342,2.332,1.0,1.0,6.29,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000335010_e0000337342.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000337442_e0000339582,OZolcCDYwe4,337.442,339.582,2.14,1.0,1.0,5.33,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000337442_e0000339582.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000356450_e0000359870,OZolcCDYwe4,356.45,359.87,3.42,1.0,1.0,4.59,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000356450_e0000359870.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000362786_e0000364958,OZolcCDYwe4,362.786,364.958,2.172,1.0,1.0,4.78,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000362786_e0000364958.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000373826_e0000377438,OZolcCDYwe4,373.826,377.438,3.612,1.0,1.0,6.37,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000373826_e0000377438.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000379170_e0000381662,OZolcCDYwe4,379.17,381.662,2.492,1.0,1.0,4.18,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000379170_e0000381662.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000385858_e0000392094,OZolcCDYwe4,385.858,392.094,6.236,1.0,1.0,7.99,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000385858_e0000392094.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000397538_e0000399934,OZolcCDYwe4,397.538,399.934,2.396,1.0,1.0,5.17,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000397538_e0000399934.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000400258_e0000402462,OZolcCDYwe4,400.258,402.462,2.204,1.0,1.0,5.48,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000400258_e0000402462.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000405250_e0000408990,OZolcCDYwe4,405.25,408.99,3.74,1.0,1.0,5.24,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000405250_e0000408990.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000411074_e0000415678,OZolcCDYwe4,411.074,415.678,4.604,1.0,1.0,4.74,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000411074_e0000415678.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000427202_e0000429662,OZolcCDYwe4,427.202,429.662,2.46,1.0,1.0,7.58,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000427202_e0000429662.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000444034_e0000449982,OZolcCDYwe4,444.034,449.982,5.948,1.0,1.0,7.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000444034_e0000449982.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000450082_e0000452894,OZolcCDYwe4,450.082,452.894,2.812,1.0,1.0,7.84,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000450082_e0000452894.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000460610_e0000463806,OZolcCDYwe4,460.61,463.806,3.196,1.0,1.0,6.14,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000460610_e0000463806.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000464226_e0000466526,OZolcCDYwe4,464.226,466.526,2.3,1.0,1.0,7.01,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000464226_e0000466526.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000467010_e0000473118,OZolcCDYwe4,467.01,473.118,6.108,1.0,1.0,6.38,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000467010_e0000473118.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000475170_e0000481278,OZolcCDYwe4,475.17,481.278,6.108,1.0,1.0,7.28,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000475170_e0000481278.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000483458_e0000486846,OZolcCDYwe4,483.458,486.846,3.388,1.0,1.0,6.1,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000483458_e0000486846.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000513634_e0000521054,OZolcCDYwe4,513.634,521.054,7.42,1.0,1.0,6.81,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000513634_e0000521054.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000524162_e0000528574,OZolcCDYwe4,524.162,528.574,4.412,1.0,1.0,6.9,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000524162_e0000528574.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000528738_e0000531998,OZolcCDYwe4,528.738,531.998,3.26,1.0,1.0,8.57,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000528738_e0000531998.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000543906_e0000546078,OZolcCDYwe4,543.906,546.078,2.172,1.0,1.0,8.21,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000543906_e0000546078.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000551682_e0000556062,OZolcCDYwe4,551.682,556.062,4.38,1.0,1.0,6.33,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000551682_e0000556062.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000556258_e0000558462,OZolcCDYwe4,556.258,558.462,2.204,1.0,1.0,6.68,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000556258_e0000558462.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000558786_e0000560958,OZolcCDYwe4,558.786,560.958,2.172,1.0,1.0,3.53,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000558786_e0000560958.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000561186_e0000565022,OZolcCDYwe4,561.186,565.022,3.836,1.0,1.0,4.89,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000561186_e0000565022.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000566946_e0000569342,OZolcCDYwe4,566.946,569.342,2.396,1.0,1.0,6.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000566946_e0000569342.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000570114_e0000573278,OZolcCDYwe4,570.114,573.278,3.164,1.0,1.0,7.28,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000570114_e0000573278.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000575554_e0000578526,OZolcCDYwe4,575.554,578.526,2.972,1.0,1.0,6.88,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000575554_e0000578526.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000580866_e0000583710,OZolcCDYwe4,580.866,583.71,2.844,1.0,1.0,2.45,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000580866_e0000583710.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000584066_e0000586558,OZolcCDYwe4,584.066,586.558,2.492,1.0,1.0,4.75,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000584066_e0000586558.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000587074_e0000592350,OZolcCDYwe4,587.074,592.35,5.276,1.0,1.0,7.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000587074_e0000592350.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000595906_e0000599422,OZolcCDYwe4,595.906,599.422,3.516,1.0,1.0,9.37,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000595906_e0000599422.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000604354_e0000606846,OZolcCDYwe4,604.354,606.846,2.492,1.0,1.0,7.21,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000604354_e0000606846.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000615714_e0000618174,OZolcCDYwe4,615.714,618.174,2.46,1.0,1.0,7.66,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000615714_e0000618174.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000633794_e0000635966,OZolcCDYwe4,633.794,635.966,2.172,1.0,1.0,7.65,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000633794_e0000635966.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000636066_e0000640414,OZolcCDYwe4,636.066,640.414,4.348,1.0,1.0,5.75,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000636066_e0000640414.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000644770_e0000647870,OZolcCDYwe4,644.77,647.87,3.1,1.0,1.0,5.71,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000644770_e0000647870.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000651266_e0000654302,OZolcCDYwe4,651.266,654.302,3.036,1.0,1.0,8.41,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000651266_e0000654302.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
OZolcCDYwe4_s0000667938_e0000670814,OZolcCDYwe4,667.938,670.814,2.876,1.0,1.0,8.18,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/OZolcCDYwe4_s0000667938_e0000670814.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
Oq7yuET6Hz8_s0000008002_e0000014238,Oq7yuET6Hz8,8.002,14.238,6.236,1.0,1.0,2.64,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/300_350/media/Oq7yuET6Hz8_s0000008002_e0000014238.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
