filename,metadata,audio,input_index,resolved_path,size_bytes
nkPB1qPWJT8.mp4,"Pass (Height: 720p, FPS: 25.00)",Pass (Có luồng âm thanh),166,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/nkPB1qPWJT8.mp4,139061189
NKxGsB4CVyg.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),167,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/NKxGsB4CVyg.mp4,31661210
nm4XvSf6IWw.mp4,"Pass (Height: 1080p, FPS: 50.00)",Pass (Có luồng âm thanh),168,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/nm4XvSf6IWw.mp4,158303507
nPkGXm-URcw.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),169,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/nPkGXm-URcw.mp4,239398826
NqOg7JCnnm0 (1).mp4,"Pass (Height: 1080p, FPS: 60.00)",Pass (Có luồng âm thanh),170,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/NqOg7JCnnm0 (1).mp4,95663901
NR_fjj7_qJM (1).mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),171,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/NR_fjj7_qJM (1).mp4,194404853
nS04kra2jZ0.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),172,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/nS04kra2jZ0.mp4,56769388
NvhUfp3l6YI (1).mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),173,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/NvhUfp3l6YI (1).mp4,31782406
n_ttDwA1uts.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),174,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/n_ttDwA1uts.mp4,113606919
OcRiZTVHpjE (1).mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),175,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/OcRiZTVHpjE (1).mp4,163050871
oFExNoc0Z8o (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),176,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/oFExNoc0Z8o (1).mp4,147104135
OJgtzZcNPSU (1).mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),177,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/OJgtzZcNPSU (1).mp4,211876741
oUCPGNbZtrk (1).mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),178,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/oUCPGNbZtrk (1).mp4,134403916
ovCOzUT0-3c.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),179,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/ovCOzUT0-3c.mp4,167993949
p8ibCIzy68s (1).mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),180,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/p8ibCIzy68s (1).mp4,175237439
Pd8b5S6M46c.mp4,"Pass (Height: 1080p, FPS: 59.94)",Pass (Có luồng âm thanh),181,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/Pd8b5S6M46c.mp4,194607005
pdhfeN13bkk (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),182,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/pdhfeN13bkk (1).mp4,171826218
Pen-RdVi1Jw (1).mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),183,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/Pen-RdVi1Jw (1).mp4,186122051
PiXaSqGIino.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),184,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/PiXaSqGIino.mp4,203375138
PomWcACA7lU (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),185,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/PomWcACA7lU (1).mp4,197385447
Pqll2AW9tu8 (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),186,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/Pqll2AW9tu8 (1).mp4,129483187
PZzJd-yFU1E.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),187,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/PZzJd-yFU1E.mp4,234152882
P_3GzMZeQ9o.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),188,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/P_3GzMZeQ9o.mp4,75654637
p_jrT3IftNM.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),189,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/p_jrT3IftNM.mp4,284083068
Q-_YPZqpkYU.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),190,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/Q-_YPZqpkYU.mp4,91870401
qE5Oz2TJWxQ.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),191,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/qE5Oz2TJWxQ.mp4,110098040
QLmKtrsy4VQ.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),192,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/QLmKtrsy4VQ.mp4,39851812
QPUlBN92Xno.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),193,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/QPUlBN92Xno.mp4,115146172
qRUwzFWpaVo (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),194,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/qRUwzFWpaVo (1).mp4,206624740
qt8JDgmJ84g (1).mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),195,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/qt8JDgmJ84g (1).mp4,31912070
qxMYYAvdiRI (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),196,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/qxMYYAvdiRI (1).mp4,25075309
QZxIRRzA_MY.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),197,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/QZxIRRzA_MY.mp4,290976626
q_9RgFFv90U (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),198,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/q_9RgFFv90U (1).mp4,198101409
R4afGhN5ZKQ.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),199,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/R4afGhN5ZKQ.mp4,88522166
