video,start,end,reason
BkuM46MUvPg,590.434,601.758,ffmpeg_cut_failed
BkuM46MUvPg,601.858,607.134,ffmpeg_cut_failed
BkuM46MUvPg,607.298,607.742,segment_too_short
BkuM46MUvPg,607.842,613.054,ffmpeg_cut_failed
BkuM46MUvPg,613.186,614.11,segment_too_short
BkuM46MUvPg,614.37,620.958,ffmpeg_cut_failed
BkuM46MUvPg,621.154,624.35,ffmpeg_cut_failed
BkuM46MUvPg,624.546,628.478,ffmpeg_cut_failed
BkuM46MUvPg,628.578,629.726,segment_too_short
BkuM46MUvPg,629.922,634.922,ffmpeg_cut_failed
BkuM46MUvPg,633.922,638.922,ffmpeg_cut_failed
BkuM46MUvPg,637.922,642.922,ffmpeg_cut_failed
BkuM46MUvPg,643.458,646.462,ffmpeg_cut_failed
BkuM46MUvPg,646.594,647.454,segment_too_short
BkuM46MUvPg,647.65,651.71,ffmpeg_cut_failed
BkuM46MUvPg,652.002,659.326,ffmpeg_cut_failed
BkuM46MUvPg,659.714,663.55,ffmpeg_cut_failed
BkuM46MUvPg,663.714,664.35,segment_too_short
BkuM46MUvPg,664.514,667.102,ffmpeg_cut_failed
BkuM46MUvPg,667.234,667.806,segment_too_short
BkuM46MUvPg,669.186,670.942,segment_too_short
BkuM46MUvPg,671.202,671.87,segment_too_short
BkuM46MUvPg,672.354,672.894,segment_too_short
BkuM46MUvPg,673.602,675.102,segment_too_short
bmQsV6ptTLQ,,,video_decode_failed
bqCHr6dLdlc,,,video_decode_failed
bjzEBcSSnEg,16.386,20.83,ffmpeg_cut_failed
bjzEBcSSnEg,21.026,26.622,ffmpeg_cut_failed
bjzEBcSSnEg,26.882,27.198,segment_too_short
bjzEBcSSnEg,31.426,35.902,ffmpeg_cut_failed
bjzEBcSSnEg,38.05,41.694,scene_cut_detected
bjzEBcSSnEg,42.754,47.678,face_density_low
bjzEBcSSnEg,48.674,49.982,segment_too_short
bjzEBcSSnEg,55.33,59.806,ffmpeg_cut_failed
bjzEBcSSnEg,60.29,61.406,segment_too_short
bjzEBcSSnEg,61.602,66.602,ffmpeg_cut_failed
bjzEBcSSnEg,65.602,70.602,ffmpeg_cut_failed
bjzEBcSSnEg,69.602,74.602,ffmpeg_cut_failed
bjzEBcSSnEg,73.602,78.602,scene_cut_detected
bjzEBcSSnEg,77.602,82.602,scene_cut_detected
bjzEBcSSnEg,81.602,84.158,ffmpeg_cut_failed
bjzEBcSSnEg,84.322,89.79,ffmpeg_cut_failed
bjzEBcSSnEg,90.274,96.126,scene_cut_detected
bjzEBcSSnEg,96.258,101.258,ffmpeg_cut_failed
bjzEBcSSnEg,100.258,105.258,scene_cut_detected
bjzEBcSSnEg,104.258,109.258,scene_cut_detected
bjzEBcSSnEg,108.258,113.258,face_density_low
bjzEBcSSnEg,112.258,115.71,face_density_low
bjzEBcSSnEg,116.194,118.878,face_density_low
bjzEBcSSnEg,119.074,128.958,scene_cut_detected
bjzEBcSSnEg,129.09,131.262,ffmpeg_cut_failed
bjzEBcSSnEg,131.554,142.43,scene_cut_detected
bjzEBcSSnEg,142.818,150.302,scene_cut_detected
bjzEBcSSnEg,150.914,155.914,ffmpeg_cut_failed
bjzEBcSSnEg,154.914,159.914,ffmpeg_cut_failed
bjzEBcSSnEg,158.914,163.914,ffmpeg_cut_failed
bjzEBcSSnEg,164.834,169.374,ffmpeg_cut_failed
bjzEBcSSnEg,169.73,176.19,ffmpeg_cut_failed
bjzEBcSSnEg,176.386,178.91,ffmpeg_cut_failed
bjzEBcSSnEg,179.074,182.782,ffmpeg_cut_failed
bjzEBcSSnEg,183.01,187.646,ffmpeg_cut_failed
bjzEBcSSnEg,188.098,193.098,ffmpeg_cut_failed
bjzEBcSSnEg,192.098,197.098,ffmpeg_cut_failed
bjzEBcSSnEg,196.098,201.098,ffmpeg_cut_failed
bjzEBcSSnEg,203.682,206.59,ffmpeg_cut_failed
bjzEBcSSnEg,206.882,218.27,ffmpeg_cut_failed
bjzEBcSSnEg,218.594,225.278,ffmpeg_cut_failed
bjzEBcSSnEg,225.378,231.326,ffmpeg_cut_failed
bjzEBcSSnEg,231.778,236.778,ffmpeg_cut_failed
bjzEBcSSnEg,235.778,240.778,ffmpeg_cut_failed
bjzEBcSSnEg,239.778,244.778,ffmpeg_cut_failed
bjzEBcSSnEg,243.778,246.59,ffmpeg_cut_failed
bjzEBcSSnEg,246.882,251.882,ffmpeg_cut_failed
bjzEBcSSnEg,250.882,255.882,ffmpeg_cut_failed
bjzEBcSSnEg,254.882,259.882,ffmpeg_cut_failed
bjzEBcSSnEg,258.882,263.518,ffmpeg_cut_failed
bjzEBcSSnEg,264.29,266.494,ffmpeg_cut_failed
bjzEBcSSnEg,266.69,277.694,ffmpeg_cut_failed
bjzEBcSSnEg,277.89,282.89,scene_cut_detected
bjzEBcSSnEg,281.89,286.89,ffmpeg_cut_failed
bjzEBcSSnEg,285.89,290.89,ffmpeg_cut_failed
bjzEBcSSnEg,289.89,294.366,ffmpeg_cut_failed
bjzEBcSSnEg,294.626,300.766,scene_cut_detected
bjzEBcSSnEg,300.866,303.422,ffmpeg_cut_failed
bjzEBcSSnEg,303.522,307.006,ffmpeg_cut_failed
bjzEBcSSnEg,307.234,314.366,scene_cut_detected
bjzEBcSSnEg,338.69,342.174,scene_cut_detected
bjzEBcSSnEg,342.498,347.498,ffmpeg_cut_failed
bjzEBcSSnEg,346.498,351.498,scene_cut_detected
bjzEBcSSnEg,350.498,355.498,ffmpeg_cut_failed
bjzEBcSSnEg,354.498,357.534,scene_cut_detected
bjzEBcSSnEg,358.018,364.35,scene_cut_detected
bjzEBcSSnEg,364.642,366.942,face_density_low
bjzEBcSSnEg,367.778,370.078,face_density_low
bjzEBcSSnEg,370.818,372.798,segment_too_short
bjzEBcSSnEg,373.506,375.582,face_density_low
bjzEBcSSnEg,376.226,377.822,segment_too_short
bjzEBcSSnEg,378.562,379.998,segment_too_short
bjzEBcSSnEg,380.802,382.014,segment_too_short
bjzEBcSSnEg,383.234,384.382,segment_too_short
bjzEBcSSnEg,385.154,386.494,segment_too_short
bjzEBcSSnEg,387.618,388.99,segment_too_short
bjzEBcSSnEg,390.146,391.742,segment_too_short
bjzEBcSSnEg,392.578,394.494,segment_too_short
bjzEBcSSnEg,395.298,397.086,segment_too_short
bjzEBcSSnEg,397.89,399.198,segment_too_short
bjzEBcSSnEg,399.97,401.31,segment_too_short
bjzEBcSSnEg,402.658,404.83,face_density_low
bjzEBcSSnEg,406.53,409.054,face_density_low
bjzEBcSSnEg,410.37,411.582,segment_too_short
bjzEBcSSnEg,413.186,414.622,segment_too_short
bjzEBcSSnEg,415.938,417.374,segment_too_short
bjzEBcSSnEg,418.306,419.518,segment_too_short
bjzEBcSSnEg,420.418,422.014,segment_too_short
bjzEBcSSnEg,422.946,424.254,segment_too_short
bjzEBcSSnEg,425.09,426.558,segment_too_short
bjzEBcSSnEg,428.098,429.95,segment_too_short
bjzEBcSSnEg,431.938,433.726,segment_too_short
bjzEBcSSnEg,434.434,435.646,segment_too_short
bjzEBcSSnEg,436.386,437.918,segment_too_short
bjzEBcSSnEg,438.37,441.15,scene_cut_detected
bjzEBcSSnEg,442.37,447.37,ffmpeg_cut_failed
bjzEBcSSnEg,446.37,451.37,scene_cut_detected
bjzEBcSSnEg,450.37,455.37,scene_cut_detected
bjzEBcSSnEg,454.37,458.11,scene_cut_detected
bjzEBcSSnEg,458.274,463.038,scene_cut_detected
bjzEBcSSnEg,463.234,465.662,scene_cut_detected
bjzEBcSSnEg,465.826,470.826,ffmpeg_cut_failed
bjzEBcSSnEg,469.826,474.826,scene_cut_detected
bjzEBcSSnEg,473.826,478.826,ffmpeg_cut_failed
bjzEBcSSnEg,477.826,481.694,scene_cut_detected
bjzEBcSSnEg,482.05,489.118,scene_cut_detected
bjzEBcSSnEg,489.506,490.238,segment_too_short
bjzEBcSSnEg,490.722,493.47,face_density_low
bjzEBcSSnEg,493.826,498.826,scene_cut_detected
bjzEBcSSnEg,497.826,502.826,scene_cut_detected
bjzEBcSSnEg,501.826,506.826,scene_cut_detected
bjzEBcSSnEg,505.826,508.606,ffmpeg_cut_failed
bjzEBcSSnEg,508.706,518.174,scene_cut_detected
bjzEBcSSnEg,518.37,528.19,scene_cut_detected
bjzEBcSSnEg,528.322,532.414,ffmpeg_cut_failed
bjzEBcSSnEg,532.61,541.918,scene_cut_detected
bjzEBcSSnEg,542.37,547.37,scene_cut_detected
bjzEBcSSnEg,546.37,551.37,scene_cut_detected
bjzEBcSSnEg,550.37,555.326,scene_cut_detected
bjzEBcSSnEg,555.874,567.806,scene_cut_detected
bjzEBcSSnEg,601.602,606.078,ffmpeg_cut_failed
bjzEBcSSnEg,607.042,612.042,ffmpeg_cut_failed
bjzEBcSSnEg,611.042,616.042,ffmpeg_cut_failed
bjzEBcSSnEg,615.042,620.042,ffmpeg_cut_failed
bjzEBcSSnEg,619.042,622.686,ffmpeg_cut_failed
bjzEBcSSnEg,622.946,630.558,ffmpeg_cut_failed
bjzEBcSSnEg,630.978,636.702,ffmpeg_cut_failed
bjzEBcSSnEg,636.802,641.802,ffmpeg_cut_failed
bjzEBcSSnEg,640.802,645.802,ffmpeg_cut_failed
bjzEBcSSnEg,644.802,649.802,ffmpeg_cut_failed
bjzEBcSSnEg,648.802,653.802,ffmpeg_cut_failed
bjzEBcSSnEg,652.802,657.31,ffmpeg_cut_failed
bjzEBcSSnEg,657.634,666.462,ffmpeg_cut_failed
bjzEBcSSnEg,666.786,671.786,ffmpeg_cut_failed
bjzEBcSSnEg,670.786,675.786,face_density_low
bjzEBcSSnEg,674.786,679.786,face_density_low
bjzEBcSSnEg,678.786,683.518,ffmpeg_cut_failed
bjzEBcSSnEg,683.842,690.91,face_density_low
bjzEBcSSnEg,691.106,694.782,face_density_low
bU0O_gUl_1U,,,video_decode_failed
bqjmpbscb_Y,,,video_decode_failed
bwBZ1hgUwVE,,,video_decode_failed
BG6GHJfaEls,0.29,1.598,segment_too_short
BG6GHJfaEls,10.498,12.318,segment_too_short
BG6GHJfaEls,23.586,25.246,segment_too_short
BG6GHJfaEls,25.794,26.718,segment_too_short
BG6GHJfaEls,26.818,28.702,segment_too_short
BG6GHJfaEls,28.866,30.014,segment_too_short
BG6GHJfaEls,42.914,44.798,segment_too_short
BG6GHJfaEls,47.746,48.254,segment_too_short
BG6GHJfaEls,48.386,49.374,segment_too_short
BG6GHJfaEls,49.762,50.942,segment_too_short
BG6GHJfaEls,71.042,72.414,segment_too_short
BG6GHJfaEls,78.37,78.942,segment_too_short
BG6GHJfaEls,92.93,93.79,segment_too_short
BG6GHJfaEls,94.082,95.902,segment_too_short
BG6GHJfaEls,96.194,96.99,segment_too_short
BG6GHJfaEls,97.346,98.526,segment_too_short
BG6GHJfaEls,98.722,99.934,segment_too_short
BG6GHJfaEls,105.218,106.398,segment_too_short
BG6GHJfaEls,106.786,107.71,segment_too_short
BG6GHJfaEls,110.978,111.998,segment_too_short
BG6GHJfaEls,117.986,118.974,segment_too_short
BG6GHJfaEls,119.362,120.03,segment_too_short
BG6GHJfaEls,130.498,132.03,segment_too_short
BG6GHJfaEls,132.13,133.054,segment_too_short
BG6GHJfaEls,133.474,135.326,segment_too_short
BG6GHJfaEls,135.458,136.958,segment_too_short
BG6GHJfaEls,140.354,141.086,segment_too_short
BG6GHJfaEls,141.346,143.294,segment_too_short
BG6GHJfaEls,143.778,145.438,segment_too_short
BG6GHJfaEls,156.642,158.206,segment_too_short
BG6GHJfaEls,158.562,159.102,segment_too_short
BG6GHJfaEls,159.426,161.278,segment_too_short
BG6GHJfaEls,180.642,181.374,segment_too_short
BG6GHJfaEls,186.21,187.23,segment_too_short
BG6GHJfaEls,187.618,188.158,segment_too_short
BG6GHJfaEls,191.65,193.438,segment_too_short
BG6GHJfaEls,205.09,206.622,segment_too_short
BG6GHJfaEls,207.042,207.966,segment_too_short
BG6GHJfaEls,211.042,212.926,segment_too_short
BG6GHJfaEls,213.346,214.43,segment_too_short
BG6GHJfaEls,214.658,215.166,segment_too_short
BG6GHJfaEls,218.146,218.654,segment_too_short
BG6GHJfaEls,227.01,227.774,segment_too_short
BG6GHJfaEls,234.242,235.934,segment_too_short
BG6GHJfaEls,239.202,241.054,segment_too_short
BG6GHJfaEls,245.186,247.134,segment_too_short
BG6GHJfaEls,253.474,255.262,segment_too_short
BG6GHJfaEls,255.554,256.702,segment_too_short
BG6GHJfaEls,264.354,265.982,segment_too_short
BG6GHJfaEls,266.338,268.19,segment_too_short
BG6GHJfaEls,268.482,270.142,segment_too_short
BG6GHJfaEls,270.306,271.646,segment_too_short
BG6GHJfaEls,271.842,272.446,segment_too_short
BG6GHJfaEls,285.89,287.582,segment_too_short
BG6GHJfaEls,297.474,299.454,segment_too_short
BG6GHJfaEls,303.426,304.894,segment_too_short
BG6GHJfaEls,305.282,306.878,segment_too_short
BG6GHJfaEls,316.834,317.79,segment_too_short
BG6GHJfaEls,324.066,325.438,segment_too_short
BG6GHJfaEls,325.762,327.102,segment_too_short
BG6GHJfaEls,334.306,334.878,segment_too_short
BG6GHJfaEls,335.074,336.446,segment_too_short
BG6GHJfaEls,336.61,337.246,segment_too_short
BG6GHJfaEls,337.73,338.59,segment_too_short
BG6GHJfaEls,344.834,345.886,segment_too_short
BG6GHJfaEls,346.114,347.998,segment_too_short
C0FdQDbuP8Q,,,video_decode_failed
bxSZ-x7OvWI,,,video_decode_failed
C4guPiH4Frk,,,video_decode_failed
bhO764uZyDA,10.306,12.286,segment_too_short
bhO764uZyDA,12.386,14.174,segment_too_short
bhO764uZyDA,30.338,31.294,segment_too_short
bhO764uZyDA,31.394,32.99,segment_too_short
bhO764uZyDA,33.794,34.814,segment_too_short
bhO764uZyDA,37.122,38.43,segment_too_short
bhO764uZyDA,50.018,51.422,segment_too_short
bhO764uZyDA,60.418,62.398,segment_too_short
bhO764uZyDA,63.266,65.214,segment_too_short
bhO764uZyDA,78.498,80.094,segment_too_short
bhO764uZyDA,80.514,81.086,segment_too_short
bhO764uZyDA,81.282,82.558,segment_too_short
bhO764uZyDA,86.37,87.454,segment_too_short
bhO764uZyDA,93.442,95.038,segment_too_short
bhO764uZyDA,95.458,96.99,segment_too_short
bhO764uZyDA,97.122,98.718,segment_too_short
bhO764uZyDA,102.498,104.126,segment_too_short
bhO764uZyDA,116.802,118.59,segment_too_short
bhO764uZyDA,139.266,141.15,segment_too_short
bhO764uZyDA,141.314,141.694,segment_too_short
bhO764uZyDA,141.826,142.878,segment_too_short
bhO764uZyDA,146.754,148.702,segment_too_short
bhO764uZyDA,156.162,158.398,face_density_low
bhO764uZyDA,158.498,159.006,segment_too_short
bhO764uZyDA,159.138,164.094,face_density_low
bhO764uZyDA,164.514,167.518,face_density_low
bhO764uZyDA,167.618,170.014,face_density_low
bhO764uZyDA,170.466,171.934,segment_too_short
bhO764uZyDA,172.066,173.406,segment_too_short
bhO764uZyDA,176.482,177.566,segment_too_short
bhO764uZyDA,184.29,186.046,segment_too_short
bhO764uZyDA,186.21,187.326,segment_too_short
bhO764uZyDA,192.098,192.958,segment_too_short
bhO764uZyDA,193.41,193.982,segment_too_short
bhO764uZyDA,197.058,197.598,segment_too_short
bhO764uZyDA,208.098,210.11,face_density_low
bhO764uZyDA,210.242,213.31,face_density_low
bhO764uZyDA,213.442,215.614,face_density_low
bhO764uZyDA,215.746,217.982,face_density_low
bhO764uZyDA,221.57,223.23,segment_too_short
bhO764uZyDA,234.434,235.39,segment_too_short
bhO764uZyDA,235.554,237.054,segment_too_short
bhO764uZyDA,243.074,244.926,segment_too_short
bhO764uZyDA,249.314,250.142,segment_too_short
bhO764uZyDA,252.93,254.846,segment_too_short
bhO764uZyDA,254.946,256.03,segment_too_short
bhO764uZyDA,263.234,267.806,scene_cut_detected
bhO764uZyDA,268.226,268.862,segment_too_short
bhO764uZyDA,274.434,275.006,segment_too_short
bhO764uZyDA,275.106,276.126,segment_too_short
bhO764uZyDA,282.306,288.478,scene_cut_detected
bhO764uZyDA,288.93,289.886,segment_too_short
bhO764uZyDA,294.562,295.87,segment_too_short
bhO764uZyDA,296.034,297.246,segment_too_short
bhO764uZyDA,300.642,301.63,segment_too_short
bhO764uZyDA,301.826,303.23,segment_too_short
bhO764uZyDA,303.362,305.214,segment_too_short
bhO764uZyDA,305.378,307.134,segment_too_short
bhO764uZyDA,307.298,308.862,segment_too_short
bhO764uZyDA,309.346,310.27,segment_too_short
bhO764uZyDA,313.698,315.55,segment_too_short
bhO764uZyDA,318.754,321.054,scene_cut_detected
bhO764uZyDA,321.154,323.39,scene_cut_detected
bhO764uZyDA,326.114,328.478,scene_cut_detected
bhO764uZyDA,340.258,340.926,segment_too_short
bhO764uZyDA,341.09,342.238,segment_too_short
bhO764uZyDA,351.586,352.126,segment_too_short
bhO764uZyDA,352.226,353.086,segment_too_short
bhO764uZyDA,353.25,353.758,segment_too_short
bhO764uZyDA,356.482,357.95,segment_too_short
bhO764uZyDA,358.37,360.062,segment_too_short
bhO764uZyDA,360.162,361.95,segment_too_short
bhO764uZyDA,367.426,371.518,face_density_low
bhO764uZyDA,371.65,374.014,face_density_low
bhO764uZyDA,374.21,375.966,segment_too_short
bhO764uZyDA,376.066,378.046,segment_too_short
bhO764uZyDA,382.882,385.182,face_density_low
bhO764uZyDA,387.842,389.406,segment_too_short
bhO764uZyDA,389.89,393.15,scene_cut_detected
bhO764uZyDA,393.314,393.886,segment_too_short
bhO764uZyDA,397.794,398.462,segment_too_short
bhO764uZyDA,401.826,402.974,segment_too_short
bhO764uZyDA,406.786,408.318,segment_too_short
bhO764uZyDA,408.45,409.886,segment_too_short
bhO764uZyDA,417.634,419.134,segment_too_short
bhO764uZyDA,419.266,420.35,segment_too_short
bhO764uZyDA,429.186,429.726,segment_too_short
bhO764uZyDA,429.89,430.75,segment_too_short
bhO764uZyDA,430.914,435.038,face_density_low
bhO764uZyDA,435.138,436.094,segment_too_short
bhO764uZyDA,436.258,438.558,face_density_low
bhO764uZyDA,438.69,442.878,face_density_low
bhO764uZyDA,442.978,444.542,segment_too_short
bhO764uZyDA,444.994,447.998,face_density_low
bhO764uZyDA,448.13,451.07,face_density_low
bhO764uZyDA,451.522,454.718,face_density_low
bhO764uZyDA,454.85,456.478,segment_too_short
bhO764uZyDA,456.674,457.662,segment_too_short
bhO764uZyDA,457.826,460.318,face_density_low
