clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
bhO764uZyDA_clip0000_t00000,bhO764uZyDA,0.13,4.254,4.124,1.0,1.0,34.46,/kaggle/working/clips/tier1/bhO764uZyDA_clip0000_t00000.mp4
bhO764uZyDA_clip0001_t00004,bhO764uZyDA,4.386,9.822,5.436,1.0,1.0,34.72,/kaggle/working/clips/tier1/bhO764uZyDA_clip0001_t00004.mp4
bhO764uZyDA_clip0002_t00014,bhO764uZyDA,14.274,16.382,2.108,1.0,1.0,34.44,/kaggle/working/clips/tier1/bhO764uZyDA_clip0002_t00014.mp4
bhO764uZyDA_clip0003_t00016,bhO764uZyDA,16.61,18.782,2.172,1.0,1.0,35.47,/kaggle/working/clips/tier1/bhO764uZyDA_clip0003_t00016.mp4
bhO764uZyDA_clip0004_t00018,bhO764uZyDA,18.946,22.462,3.516,1.0,1.0,34.49,/kaggle/working/clips/tier1/bhO764uZyDA_clip0004_t00018.mp4
bhO764uZyDA_clip0005_t00022,bhO764uZyDA,22.914,25.118,2.204,1.0,1.0,34.74,/kaggle/working/clips/tier1/bhO764uZyDA_clip0005_t00022.mp4
bhO764uZyDA_clip0006_t00025,bhO764uZyDA,25.57,27.806,2.236,1.0,1.0,34.77,/kaggle/working/clips/tier1/bhO764uZyDA_clip0006_t00025.mp4
bhO764uZyDA_clip0007_t00035,bhO764uZyDA,35.01,37.022,2.012,1.0,1.0,35.06,/kaggle/working/clips/tier1/bhO764uZyDA_clip0007_t00035.mp4
bhO764uZyDA_clip0008_t00038,bhO764uZyDA,38.658,40.702,2.044,1.0,1.0,34.64,/kaggle/working/clips/tier1/bhO764uZyDA_clip0008_t00038.mp4
bhO764uZyDA_clip0009_t00040,bhO764uZyDA,40.834,42.974,2.14,1.0,1.0,35.09,/kaggle/working/clips/tier1/bhO764uZyDA_clip0009_t00040.mp4
bhO764uZyDA_clip0010_t00043,bhO764uZyDA,43.458,45.918,2.46,1.0,1.0,34.47,/kaggle/working/clips/tier1/bhO764uZyDA_clip0010_t00043.mp4
bhO764uZyDA_clip0011_t00046,bhO764uZyDA,46.082,49.822,3.74,1.0,1.0,35.26,/kaggle/working/clips/tier1/bhO764uZyDA_clip0011_t00046.mp4
bhO764uZyDA_clip0012_t00051,bhO764uZyDA,51.842,55.55,3.708,1.0,1.0,34.91,/kaggle/working/clips/tier1/bhO764uZyDA_clip0012_t00051.mp4
bhO764uZyDA_clip0013_t00055,bhO764uZyDA,55.682,57.822,2.14,1.0,1.0,34.59,/kaggle/working/clips/tier1/bhO764uZyDA_clip0013_t00055.mp4
bhO764uZyDA_clip0014_t00058,bhO764uZyDA,58.082,60.318,2.236,1.0,1.0,33.58,/kaggle/working/clips/tier1/bhO764uZyDA_clip0014_t00058.mp4
bhO764uZyDA_clip0015_t00065,bhO764uZyDA,65.314,67.966,2.652,1.0,1.0,34.43,/kaggle/working/clips/tier1/bhO764uZyDA_clip0015_t00065.mp4
bhO764uZyDA_clip0016_t00068,bhO764uZyDA,68.13,70.75,2.62,1.0,1.0,34.72,/kaggle/working/clips/tier1/bhO764uZyDA_clip0016_t00068.mp4
bhO764uZyDA_clip0017_t00071,bhO764uZyDA,71.234,74.334,3.1,1.0,1.0,35.47,/kaggle/working/clips/tier1/bhO764uZyDA_clip0017_t00071.mp4
bhO764uZyDA_clip0018_t00074,bhO764uZyDA,74.498,78.398,3.9,1.0,1.0,34.43,/kaggle/working/clips/tier1/bhO764uZyDA_clip0018_t00074.mp4
bhO764uZyDA_clip0019_t00082,bhO764uZyDA,82.69,85.534,2.844,1.0,1.0,34.25,/kaggle/working/clips/tier1/bhO764uZyDA_clip0019_t00082.mp4
bhO764uZyDA_clip0020_t00087,bhO764uZyDA,87.618,90.654,3.036,1.0,1.0,34.95,/kaggle/working/clips/tier1/bhO764uZyDA_clip0020_t00087.mp4
bhO764uZyDA_clip0021_t00090,bhO764uZyDA,90.754,93.31,2.556,1.0,1.0,34.02,/kaggle/working/clips/tier1/bhO764uZyDA_clip0021_t00090.mp4
bhO764uZyDA_clip0022_t00098,bhO764uZyDA,98.85,101.982,3.132,1.0,1.0,34.43,/kaggle/working/clips/tier1/bhO764uZyDA_clip0022_t00098.mp4
bhO764uZyDA_clip0023_t00104,bhO764uZyDA,104.258,106.526,2.268,1.0,1.0,33.6,/kaggle/working/clips/tier1/bhO764uZyDA_clip0023_t00104.mp4
bhO764uZyDA_clip0024_t00107,bhO764uZyDA,107.298,116.606,9.308,1.0,1.0,34.61,/kaggle/working/clips/tier1/bhO764uZyDA_clip0024_t00107.mp4
bhO764uZyDA_clip0025_t00118,bhO764uZyDA,118.754,120.926,2.172,1.0,1.0,33.94,/kaggle/working/clips/tier1/bhO764uZyDA_clip0025_t00118.mp4
bhO764uZyDA_clip0026_t00121,bhO764uZyDA,121.378,125.918,4.54,1.0,1.0,34.49,/kaggle/working/clips/tier1/bhO764uZyDA_clip0026_t00121.mp4
bhO764uZyDA_clip0027_t00126,bhO764uZyDA,126.05,129.758,3.708,1.0,1.0,33.28,/kaggle/working/clips/tier1/bhO764uZyDA_clip0027_t00126.mp4
bhO764uZyDA_clip0028_t00130,bhO764uZyDA,130.242,133.822,3.58,1.0,1.0,34.75,/kaggle/working/clips/tier1/bhO764uZyDA_clip0028_t00130.mp4
bhO764uZyDA_clip0029_t00133,bhO764uZyDA,133.954,136.734,2.78,1.0,1.0,34.3,/kaggle/working/clips/tier1/bhO764uZyDA_clip0029_t00133.mp4
bhO764uZyDA_clip0030_t00143,bhO764uZyDA,143.746,146.27,2.524,1.0,1.0,34.64,/kaggle/working/clips/tier1/bhO764uZyDA_clip0030_t00143.mp4
bhO764uZyDA_clip0031_t00148,bhO764uZyDA,148.834,152.254,3.42,1.0,1.0,34.98,/kaggle/working/clips/tier1/bhO764uZyDA_clip0031_t00148.mp4
bhO764uZyDA_clip0032_t00152,bhO764uZyDA,152.706,155.678,2.972,1.0,1.0,34.87,/kaggle/working/clips/tier1/bhO764uZyDA_clip0032_t00152.mp4
bhO764uZyDA_clip0033_t00173,bhO764uZyDA,173.506,175.71,2.204,1.0,1.0,34.2,/kaggle/working/clips/tier1/bhO764uZyDA_clip0033_t00173.mp4
bhO764uZyDA_clip0034_t00177,bhO764uZyDA,177.73,181.118,3.388,1.0,1.0,34.09,/kaggle/working/clips/tier1/bhO764uZyDA_clip0034_t00177.mp4
bhO764uZyDA_clip0035_t00181,bhO764uZyDA,181.41,184.19,2.78,1.0,1.0,34.32,/kaggle/working/clips/tier1/bhO764uZyDA_clip0035_t00181.mp4
bhO764uZyDA_clip0036_t00187,bhO764uZyDA,187.778,189.79,2.012,1.0,1.0,35.04,/kaggle/working/clips/tier1/bhO764uZyDA_clip0036_t00187.mp4
bhO764uZyDA_clip0037_t00189,bhO764uZyDA,189.922,191.934,2.012,1.0,1.0,34.32,/kaggle/working/clips/tier1/bhO764uZyDA_clip0037_t00189.mp4
bhO764uZyDA_clip0038_t00194,bhO764uZyDA,194.146,196.606,2.46,1.0,1.0,34.26,/kaggle/working/clips/tier1/bhO764uZyDA_clip0038_t00194.mp4
bhO764uZyDA_clip0039_t00197,bhO764uZyDA,197.73,200.35,2.62,1.0,1.0,34.05,/kaggle/working/clips/tier1/bhO764uZyDA_clip0039_t00197.mp4
bhO764uZyDA_clip0040_t00200,bhO764uZyDA,200.834,204.414,3.58,1.0,1.0,34.26,/kaggle/working/clips/tier1/bhO764uZyDA_clip0040_t00200.mp4
bhO764uZyDA_clip0041_t00204,bhO764uZyDA,204.898,207.262,2.364,1.0,1.0,33.94,/kaggle/working/clips/tier1/bhO764uZyDA_clip0041_t00204.mp4
bhO764uZyDA_clip0042_t00218,bhO764uZyDA,218.37,221.438,3.068,1.0,1.0,34.57,/kaggle/working/clips/tier1/bhO764uZyDA_clip0042_t00218.mp4
bhO764uZyDA_clip0043_t00223,bhO764uZyDA,223.682,226.814,3.132,1.0,1.0,34.91,/kaggle/working/clips/tier1/bhO764uZyDA_clip0043_t00223.mp4
bhO764uZyDA_clip0044_t00226,bhO764uZyDA,226.914,229.694,2.78,1.0,1.0,34.52,/kaggle/working/clips/tier1/bhO764uZyDA_clip0044_t00226.mp4
bhO764uZyDA_clip0045_t00229,bhO764uZyDA,229.89,234.014,4.124,1.0,1.0,34.29,/kaggle/working/clips/tier1/bhO764uZyDA_clip0045_t00229.mp4
bhO764uZyDA_clip0046_t00237,bhO764uZyDA,237.25,239.966,2.716,1.0,1.0,34.05,/kaggle/working/clips/tier1/bhO764uZyDA_clip0046_t00237.mp4
bhO764uZyDA_clip0047_t00240,bhO764uZyDA,240.354,242.974,2.62,1.0,1.0,34.61,/kaggle/working/clips/tier1/bhO764uZyDA_clip0047_t00240.mp4
bhO764uZyDA_clip0048_t00245,bhO764uZyDA,245.218,249.15,3.932,1.0,1.0,34.86,/kaggle/working/clips/tier1/bhO764uZyDA_clip0048_t00245.mp4
bhO764uZyDA_clip0049_t00256,bhO764uZyDA,256.77,263.006,6.236,1.0,1.0,34.27,/kaggle/working/clips/tier1/bhO764uZyDA_clip0049_t00256.mp4
bhO764uZyDA_clip0050_t00268,bhO764uZyDA,268.962,274.014,5.052,1.0,1.0,34.21,/kaggle/working/clips/tier1/bhO764uZyDA_clip0050_t00268.mp4
bhO764uZyDA_clip0051_t00276,bhO764uZyDA,276.322,278.366,2.044,1.0,1.0,34.9,/kaggle/working/clips/tier1/bhO764uZyDA_clip0051_t00276.mp4
bhO764uZyDA_clip0052_t00278,bhO764uZyDA,278.498,282.014,3.516,1.0,1.0,34.04,/kaggle/working/clips/tier1/bhO764uZyDA_clip0052_t00278.mp4
bhO764uZyDA_clip0053_t00290,bhO764uZyDA,290.018,294.11,4.092,1.0,1.0,34.36,/kaggle/working/clips/tier1/bhO764uZyDA_clip0053_t00290.mp4
bhO764uZyDA_clip0054_t00297,bhO764uZyDA,297.41,299.87,2.46,1.0,1.0,34.99,/kaggle/working/clips/tier1/bhO764uZyDA_clip0054_t00297.mp4
bhO764uZyDA_clip0055_t00310,bhO764uZyDA,310.434,313.246,2.812,1.0,1.0,34.9,/kaggle/working/clips/tier1/bhO764uZyDA_clip0055_t00310.mp4
bhO764uZyDA_clip0056_t00315,bhO764uZyDA,315.714,318.59,2.876,1.0,1.0,35.32,/kaggle/working/clips/tier1/bhO764uZyDA_clip0056_t00315.mp4
bhO764uZyDA_clip0057_t00323,bhO764uZyDA,323.81,326.014,2.204,1.0,1.0,34.91,/kaggle/working/clips/tier1/bhO764uZyDA_clip0057_t00323.mp4
bhO764uZyDA_clip0058_t00328,bhO764uZyDA,328.898,334.014,5.116,1.0,1.0,34.97,/kaggle/working/clips/tier1/bhO764uZyDA_clip0058_t00328.mp4
bhO764uZyDA_clip0059_t00334,bhO764uZyDA,334.498,339.39,4.892,1.0,1.0,34.54,/kaggle/working/clips/tier1/bhO764uZyDA_clip0059_t00334.mp4
bhO764uZyDA_clip0060_t00342,bhO764uZyDA,342.37,344.766,2.396,1.0,1.0,34.1,/kaggle/working/clips/tier1/bhO764uZyDA_clip0060_t00342.mp4
bhO764uZyDA_clip0061_t00344,bhO764uZyDA,344.866,347.998,3.132,1.0,1.0,34.29,/kaggle/working/clips/tier1/bhO764uZyDA_clip0061_t00344.mp4
bhO764uZyDA_clip0062_t00348,bhO764uZyDA,348.29,351.422,3.132,1.0,1.0,34.41,/kaggle/working/clips/tier1/bhO764uZyDA_clip0062_t00348.mp4
bhO764uZyDA_clip0063_t00353,bhO764uZyDA,353.89,356.35,2.46,1.0,1.0,33.99,/kaggle/working/clips/tier1/bhO764uZyDA_clip0063_t00353.mp4
bhO764uZyDA_clip0064_t00362,bhO764uZyDA,362.082,366.942,4.86,1.0,1.0,34.3,/kaggle/working/clips/tier1/bhO764uZyDA_clip0064_t00362.mp4
bhO764uZyDA_clip0065_t00378,bhO764uZyDA,378.21,382.014,3.804,0.75,1.0,35.2,/kaggle/working/clips/tier1/bhO764uZyDA_clip0065_t00378.mp4
bhO764uZyDA_clip0066_t00385,bhO764uZyDA,385.666,387.742,2.076,1.0,1.0,34.69,/kaggle/working/clips/tier1/bhO764uZyDA_clip0066_t00385.mp4
bhO764uZyDA_clip0067_t00394,bhO764uZyDA,394.05,397.47,3.42,1.0,1.0,33.8,/kaggle/working/clips/tier1/bhO764uZyDA_clip0067_t00394.mp4
bhO764uZyDA_clip0068_t00398,bhO764uZyDA,398.594,401.662,3.068,1.0,1.0,34.48,/kaggle/working/clips/tier1/bhO764uZyDA_clip0068_t00398.mp4
bhO764uZyDA_clip0069_t00403,bhO764uZyDA,403.138,406.398,3.26,1.0,1.0,34.05,/kaggle/working/clips/tier1/bhO764uZyDA_clip0069_t00403.mp4
bhO764uZyDA_clip0070_t00409,bhO764uZyDA,409.986,412.318,2.332,1.0,1.0,35.03,/kaggle/working/clips/tier1/bhO764uZyDA_clip0070_t00409.mp4
bhO764uZyDA_clip0071_t00412,bhO764uZyDA,412.418,414.75,2.332,1.0,1.0,34.3,/kaggle/working/clips/tier1/bhO764uZyDA_clip0071_t00412.mp4
bhO764uZyDA_clip0072_t00421,bhO764uZyDA,421.218,425.086,3.868,1.0,1.0,34.92,/kaggle/working/clips/tier1/bhO764uZyDA_clip0072_t00421.mp4
bhO764uZyDA_clip0073_t00425,bhO764uZyDA,425.25,428.798,3.548,1.0,1.0,34.51,/kaggle/working/clips/tier1/bhO764uZyDA_clip0073_t00425.mp4
bhO764uZyDA_clip0074_t00464,bhO764uZyDA,464.77,469.982,5.212,1.0,1.0,34.3,/kaggle/working/clips/tier1/bhO764uZyDA_clip0074_t00464.mp4
bhO764uZyDA_clip0075_t00473,bhO764uZyDA,473.474,476.126,2.652,1.0,1.0,33.34,/kaggle/working/clips/tier1/bhO764uZyDA_clip0075_t00473.mp4
bhO764uZyDA_clip0076_t00477,bhO764uZyDA,477.922,481.822,3.9,1.0,1.0,34.41,/kaggle/working/clips/tier1/bhO764uZyDA_clip0076_t00477.mp4
bhO764uZyDA_clip0077_t00482,bhO764uZyDA,482.146,486.014,3.868,1.0,1.0,34.14,/kaggle/working/clips/tier1/bhO764uZyDA_clip0077_t00482.mp4
bhO764uZyDA_clip0078_t00487,bhO764uZyDA,487.65,492.958,5.308,1.0,1.0,34.71,/kaggle/working/clips/tier1/bhO764uZyDA_clip0078_t00487.mp4
bhO764uZyDA_clip0079_t00500,bhO764uZyDA,500.098,505.182,5.084,1.0,1.0,34.31,/kaggle/working/clips/tier1/bhO764uZyDA_clip0079_t00500.mp4
