split,group_id,speaker_id,source_video,split_protocol,source_clip,source_start_frame,num_frames,duration,fps,source_sha256,review_status,run_id,encoding,clip_id,file_path,label,generator,audio_source_clip_id,audio_start_frame,audio_source_sha256
train,group_c021d8339611b87e,spk_001,JEgxmwvo7YY,source_disjoint_single_speaker,JEgxmwvo7YY_s0000061538_e0000068158,0,100,4.0,25,f0a1bc0805a9ba4f64d15b25c3b775dff000efbee9ac8b3853bf97c54bc3bab3,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,JEgxmwvo7YY_s0000061538_e0000068158__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\JEgxmwvo7YY_s0000061538_e0000068158__wav2lip_gpu_batch_004__real.mp4,0,,JEgxmwvo7YY_s0000061538_e0000068158,0,
train,group_c021d8339611b87e,spk_001,JEgxmwvo7YY,source_disjoint_single_speaker,JEgxmwvo7YY_s0000061538_e0000068158,0,100,4.0,25,f0a1bc0805a9ba4f64d15b25c3b775dff000efbee9ac8b3853bf97c54bc3bab3,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,JEgxmwvo7YY_s0000061538_e0000068158__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\JEgxmwvo7YY_s0000061538_e0000068158__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,KUVGZwkwd68_s0000018498_e0000023198,0,272f133a4abca6f884d0d431fb5604d55e36c32acd45d127aa935ffe5416afdd
train,group_316f0103642ea417,spk_001,KUVGZwkwd68,source_disjoint_single_speaker,KUVGZwkwd68_s0000018498_e0000023198,0,100,4.0,25,272f133a4abca6f884d0d431fb5604d55e36c32acd45d127aa935ffe5416afdd,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,KUVGZwkwd68_s0000018498_e0000023198__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\KUVGZwkwd68_s0000018498_e0000023198__wav2lip_gpu_batch_004__real.mp4,0,,KUVGZwkwd68_s0000018498_e0000023198,0,
train,group_316f0103642ea417,spk_001,KUVGZwkwd68,source_disjoint_single_speaker,KUVGZwkwd68_s0000018498_e0000023198,0,100,4.0,25,272f133a4abca6f884d0d431fb5604d55e36c32acd45d127aa935ffe5416afdd,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,KUVGZwkwd68_s0000018498_e0000023198__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\KUVGZwkwd68_s0000018498_e0000023198__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,WgzSaOvFKrc_s0000070242_e0000075742,0,7fb0de7c54bb351faabf683649426c65d755d3a3941e4501a22bd67749f0ba42
train,group_a05bab1b130f109f,spk_001,WgzSaOvFKrc,source_disjoint_single_speaker,WgzSaOvFKrc_s0000070242_e0000075742,0,100,4.0,25,7fb0de7c54bb351faabf683649426c65d755d3a3941e4501a22bd67749f0ba42,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,WgzSaOvFKrc_s0000070242_e0000075742__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\WgzSaOvFKrc_s0000070242_e0000075742__wav2lip_gpu_batch_004__real.mp4,0,,WgzSaOvFKrc_s0000070242_e0000075742,0,
train,group_a05bab1b130f109f,spk_001,WgzSaOvFKrc,source_disjoint_single_speaker,WgzSaOvFKrc_s0000070242_e0000075742,0,100,4.0,25,7fb0de7c54bb351faabf683649426c65d755d3a3941e4501a22bd67749f0ba42,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,WgzSaOvFKrc_s0000070242_e0000075742__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\WgzSaOvFKrc_s0000070242_e0000075742__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,bcOT0JHr3Qc_s0000015298_e0000020990,0,216f3e46db1d3178017296cde19c42cf42ea23f5cd8d7f397eed0c0d24d38d89
train,group_c6d6f3ef85bbc566,spk_001,bcOT0JHr3Qc,source_disjoint_single_speaker,bcOT0JHr3Qc_s0000015298_e0000020990,0,100,4.0,25,216f3e46db1d3178017296cde19c42cf42ea23f5cd8d7f397eed0c0d24d38d89,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,bcOT0JHr3Qc_s0000015298_e0000020990__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\bcOT0JHr3Qc_s0000015298_e0000020990__wav2lip_gpu_batch_004__real.mp4,0,,bcOT0JHr3Qc_s0000015298_e0000020990,0,
train,group_c6d6f3ef85bbc566,spk_001,bcOT0JHr3Qc,source_disjoint_single_speaker,bcOT0JHr3Qc_s0000015298_e0000020990,0,100,4.0,25,216f3e46db1d3178017296cde19c42cf42ea23f5cd8d7f397eed0c0d24d38d89,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,bcOT0JHr3Qc_s0000015298_e0000020990__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\bcOT0JHr3Qc_s0000015298_e0000020990__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,gof2bUJhK3Y_s0000016514_e0000022590,0,09e99b1cc8e86f0cf08a7d086a7762cc8901ce1713f2d199e74b6a144b702d5b
train,group_226f94bd508e0919,spk_001,gof2bUJhK3Y,source_disjoint_single_speaker,gof2bUJhK3Y_s0000016514_e0000022590,0,100,4.0,25,09e99b1cc8e86f0cf08a7d086a7762cc8901ce1713f2d199e74b6a144b702d5b,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,gof2bUJhK3Y_s0000016514_e0000022590__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\gof2bUJhK3Y_s0000016514_e0000022590__wav2lip_gpu_batch_004__real.mp4,0,,gof2bUJhK3Y_s0000016514_e0000022590,0,
train,group_226f94bd508e0919,spk_001,gof2bUJhK3Y,source_disjoint_single_speaker,gof2bUJhK3Y_s0000016514_e0000022590,0,100,4.0,25,09e99b1cc8e86f0cf08a7d086a7762cc8901ce1713f2d199e74b6a144b702d5b,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,gof2bUJhK3Y_s0000016514_e0000022590__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\gof2bUJhK3Y_s0000016514_e0000022590__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,j60KF89vXkg_s0000035746_e0000040030,0,1d6b096310afc996daff9bf997401baa3de965b383e44e6b092f51bfdb4c209c
train,group_340d0dc520725605,spk_001,j60KF89vXkg,source_disjoint_single_speaker,j60KF89vXkg_s0000035746_e0000040030,0,100,4.0,25,1d6b096310afc996daff9bf997401baa3de965b383e44e6b092f51bfdb4c209c,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,j60KF89vXkg_s0000035746_e0000040030__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\j60KF89vXkg_s0000035746_e0000040030__wav2lip_gpu_batch_004__real.mp4,0,,j60KF89vXkg_s0000035746_e0000040030,0,
train,group_340d0dc520725605,spk_001,j60KF89vXkg,source_disjoint_single_speaker,j60KF89vXkg_s0000035746_e0000040030,0,100,4.0,25,1d6b096310afc996daff9bf997401baa3de965b383e44e6b092f51bfdb4c209c,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,j60KF89vXkg_s0000035746_e0000040030__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\j60KF89vXkg_s0000035746_e0000040030__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,qy7VoECGCm8_s0000000130_e0000006462,0,269fc6ebf513af742f6728f9ee924a8278ca68f62cf40b02de7e24746834883d
train,group_6624e56cb62572eb,spk_001,qy7VoECGCm8,source_disjoint_single_speaker,qy7VoECGCm8_s0000000130_e0000006462,0,100,4.0,25,269fc6ebf513af742f6728f9ee924a8278ca68f62cf40b02de7e24746834883d,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,qy7VoECGCm8_s0000000130_e0000006462__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\qy7VoECGCm8_s0000000130_e0000006462__wav2lip_gpu_batch_004__real.mp4,0,,qy7VoECGCm8_s0000000130_e0000006462,0,
train,group_6624e56cb62572eb,spk_001,qy7VoECGCm8,source_disjoint_single_speaker,qy7VoECGCm8_s0000000130_e0000006462,0,100,4.0,25,269fc6ebf513af742f6728f9ee924a8278ca68f62cf40b02de7e24746834883d,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,qy7VoECGCm8_s0000000130_e0000006462__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\qy7VoECGCm8_s0000000130_e0000006462__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,xo3VtrivRjk_s0000004482_e0000010174,0,81da008ea071ee5cf0546e03c7627dca2208f4e81289a90262117366dc019eb6
train,group_c8eb388c28044b7c,spk_001,xo3VtrivRjk,source_disjoint_single_speaker,xo3VtrivRjk_s0000004482_e0000010174,0,100,4.0,25,81da008ea071ee5cf0546e03c7627dca2208f4e81289a90262117366dc019eb6,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,xo3VtrivRjk_s0000004482_e0000010174__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\xo3VtrivRjk_s0000004482_e0000010174__wav2lip_gpu_batch_004__real.mp4,0,,xo3VtrivRjk_s0000004482_e0000010174,0,
train,group_c8eb388c28044b7c,spk_001,xo3VtrivRjk,source_disjoint_single_speaker,xo3VtrivRjk_s0000004482_e0000010174,0,100,4.0,25,81da008ea071ee5cf0546e03c7627dca2208f4e81289a90262117366dc019eb6,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,xo3VtrivRjk_s0000004482_e0000010174__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\xo3VtrivRjk_s0000004482_e0000010174__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,2fqXC4RQyOw_s0000071202_e0000076202,0,056955dc9e3643f79b12d408ab4a82b3d2cc48bbfe5956a4387f18eb9837d2b6
train,group_b17684634a7c8193,spk_001,2fqXC4RQyOw,source_disjoint_single_speaker,2fqXC4RQyOw_s0000071202_e0000076202,0,100,4.0,25,056955dc9e3643f79b12d408ab4a82b3d2cc48bbfe5956a4387f18eb9837d2b6,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,2fqXC4RQyOw_s0000071202_e0000076202__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\2fqXC4RQyOw_s0000071202_e0000076202__wav2lip_gpu_batch_004__real.mp4,0,,2fqXC4RQyOw_s0000071202_e0000076202,0,
train,group_b17684634a7c8193,spk_001,2fqXC4RQyOw,source_disjoint_single_speaker,2fqXC4RQyOw_s0000071202_e0000076202,0,100,4.0,25,056955dc9e3643f79b12d408ab4a82b3d2cc48bbfe5956a4387f18eb9837d2b6,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,2fqXC4RQyOw_s0000071202_e0000076202__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\2fqXC4RQyOw_s0000071202_e0000076202__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,3lHEAWJhKe8_s0000032162_e0000037162,0,c582306e5031258ea037b1bfb7d12d1b3c1517350b65154eb05cfc79545e85b6
train,group_244fbe2b175c202e,spk_001,3lHEAWJhKe8,source_disjoint_single_speaker,3lHEAWJhKe8_s0000032162_e0000037162,0,100,4.0,25,c582306e5031258ea037b1bfb7d12d1b3c1517350b65154eb05cfc79545e85b6,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,3lHEAWJhKe8_s0000032162_e0000037162__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\3lHEAWJhKe8_s0000032162_e0000037162__wav2lip_gpu_batch_004__real.mp4,0,,3lHEAWJhKe8_s0000032162_e0000037162,0,
train,group_244fbe2b175c202e,spk_001,3lHEAWJhKe8,source_disjoint_single_speaker,3lHEAWJhKe8_s0000032162_e0000037162,0,100,4.0,25,c582306e5031258ea037b1bfb7d12d1b3c1517350b65154eb05cfc79545e85b6,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,3lHEAWJhKe8_s0000032162_e0000037162__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\3lHEAWJhKe8_s0000032162_e0000037162__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,5CNS_gaH16c_s0000029282_e0000034622,0,d71a35a1514f27210210b89910a484386b5cae3b6af6acb07512699fca9ef37e
train,group_8dfe5df1f7d69ca3,spk_001,5CNS_gaH16c,source_disjoint_single_speaker,5CNS_gaH16c_s0000029282_e0000034622,0,100,4.0,25,d71a35a1514f27210210b89910a484386b5cae3b6af6acb07512699fca9ef37e,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,5CNS_gaH16c_s0000029282_e0000034622__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\5CNS_gaH16c_s0000029282_e0000034622__wav2lip_gpu_batch_004__real.mp4,0,,5CNS_gaH16c_s0000029282_e0000034622,0,
train,group_8dfe5df1f7d69ca3,spk_001,5CNS_gaH16c,source_disjoint_single_speaker,5CNS_gaH16c_s0000029282_e0000034622,0,100,4.0,25,d71a35a1514f27210210b89910a484386b5cae3b6af6acb07512699fca9ef37e,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,5CNS_gaH16c_s0000029282_e0000034622__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\5CNS_gaH16c_s0000029282_e0000034622__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,5QPu-wDmeTA_s0000017090_e0000022090,0,525da4c2ea92cfcaaae69301a6bc84b0354fab2ba88227ca496db33ab9e4f635
train,group_cfcb93d152260697,spk_001,7mvfCSW4SLw,source_disjoint_single_speaker,7mvfCSW4SLw_s0000012482_e0000019262,0,100,4.0,25,e0fe84803a77b7b7183a84ad3a83c2ce2e26d870f22e6d1f5c80dc88fe402811,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,7mvfCSW4SLw_s0000012482_e0000019262__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\7mvfCSW4SLw_s0000012482_e0000019262__wav2lip_gpu_batch_004__real.mp4,0,,7mvfCSW4SLw_s0000012482_e0000019262,0,
train,group_cfcb93d152260697,spk_001,7mvfCSW4SLw,source_disjoint_single_speaker,7mvfCSW4SLw_s0000012482_e0000019262,0,100,4.0,25,e0fe84803a77b7b7183a84ad3a83c2ce2e26d870f22e6d1f5c80dc88fe402811,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,7mvfCSW4SLw_s0000012482_e0000019262__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\7mvfCSW4SLw_s0000012482_e0000019262__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,JEgxmwvo7YY_s0000089122_e0000093758,0,33395c9ef02590884f85def5199e536e805fe0dada03b046eee5b9efbe49fa8e
train,group_c021d8339611b87e,spk_001,JEgxmwvo7YY,source_disjoint_single_speaker,JEgxmwvo7YY_s0000089122_e0000093758,0,100,4.0,25,33395c9ef02590884f85def5199e536e805fe0dada03b046eee5b9efbe49fa8e,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,JEgxmwvo7YY_s0000089122_e0000093758__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\JEgxmwvo7YY_s0000089122_e0000093758__wav2lip_gpu_batch_004__real.mp4,0,,JEgxmwvo7YY_s0000089122_e0000093758,0,
train,group_c021d8339611b87e,spk_001,JEgxmwvo7YY,source_disjoint_single_speaker,JEgxmwvo7YY_s0000089122_e0000093758,0,100,4.0,25,33395c9ef02590884f85def5199e536e805fe0dada03b046eee5b9efbe49fa8e,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,JEgxmwvo7YY_s0000089122_e0000093758__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\JEgxmwvo7YY_s0000089122_e0000093758__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,KUVGZwkwd68_s0000023458_e0000028458,0,ae7dd14684d029b124b2e447595562d84dcd48cd8749d773924edf03fc16e28d
train,group_316f0103642ea417,spk_001,KUVGZwkwd68,source_disjoint_single_speaker,KUVGZwkwd68_s0000023458_e0000028458,0,100,4.0,25,ae7dd14684d029b124b2e447595562d84dcd48cd8749d773924edf03fc16e28d,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,KUVGZwkwd68_s0000023458_e0000028458__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\KUVGZwkwd68_s0000023458_e0000028458__wav2lip_gpu_batch_004__real.mp4,0,,KUVGZwkwd68_s0000023458_e0000028458,0,
train,group_316f0103642ea417,spk_001,KUVGZwkwd68,source_disjoint_single_speaker,KUVGZwkwd68_s0000023458_e0000028458,0,100,4.0,25,ae7dd14684d029b124b2e447595562d84dcd48cd8749d773924edf03fc16e28d,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,KUVGZwkwd68_s0000023458_e0000028458__wav2lip_gpu_batch_004__fake,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\KUVGZwkwd68_s0000023458_e0000028458__wav2lip_gpu_batch_004__fake.mp4,1,wav2lip,WgzSaOvFKrc_s0000081250_e0000089150,0,5cdcd3a649d05294c25961eb33d1d953f7578aa9fd2d40956cd32ebd50b3d954
train,group_a05bab1b130f109f,spk_001,WgzSaOvFKrc,source_disjoint_single_speaker,WgzSaOvFKrc_s0000081250_e0000089150,0,100,4.0,25,5cdcd3a649d05294c25961eb33d1d953f7578aa9fd2d40956cd32ebd50b3d954,pending,wav2lip_gpu_batch_004,libx264_crf18_aac128k_16k_mono,WgzSaOvFKrc_s0000081250_e0000089150__wav2lip_gpu_batch_004__real,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\generated\dataset_v1\wav2lip_gpu_batch_004\WgzSaOvFKrc_s0000081250_e0000089150__wav2lip_gpu_batch_004__real.mp4,0,,WgzSaOvFKrc_s0000081250_e0000089150,0,
