clip_id,file_path,decision,reason,bad_intervals_json,reviewer_id,rubric_version,ts
0cHIyeLFYOk_s0000845154_e0000848478,0cHIyeLFYOk_s0000845154_e0000848478.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:47:36
5CNS_gaH16c_s0000039938_e0000049406,5CNS_gaH16c_s0000039938_e0000049406.mp4,reject,mouth,"[{""start_ms"":2606,""end_ms"":3154,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 16:19:11
7mvfCSW4SLw_s0000382722_e0000384830,7mvfCSW4SLw_s0000382722_e0000384830.mp4,reject,mouth,"[{""start_ms"":514,""end_ms"":794,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:48:18
bcOT0JHr3Qc_s0000596898_e0000601278,bcOT0JHr3Qc_s0000596898_e0000601278.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:13:54
j60KF89vXkg_s0000242050_e0000248894,j60KF89vXkg_s0000242050_e0000248894.mp4,keep,,[],nguyenlamanh,v3,2026-09-14 14:49:16
Pj0KGAllzfs_s0000971970_e0000975582,Pj0KGAllzfs_s0000971970_e0000975582.mp4,reject,small_face,"[{""start_ms"":0,""end_ms"":3620,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 11:37:23
71HzPcvxNJM_s0000553378_e0000558878,71HzPcvxNJM_s0000553378_e0000558878.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:32:04
qy7VoECGCm8_s0000134114_e0000138878,qy7VoECGCm8_s0000134114_e0000138878.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:43:20
qy7VoECGCm8_s0000170306_e0000174270,qy7VoECGCm8_s0000170306_e0000174270.mp4,reject,mouth,"[{""start_ms"":595,""end_ms"":3970,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:46:52
7mvfCSW4SLw_s0000431522_e0000433886,7mvfCSW4SLw_s0000431522_e0000433886.mp4,reject,mouth,"[{""start_ms"":723,""end_ms"":1281,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:36:24
2fqXC4RQyOw_s0000648770_e0000651102,2fqXC4RQyOw_s0000648770_e0000651102.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 09:59:52
gTTtVb-Q31w_s0000326050_e0000337822,gTTtVb-Q31w_s0000326050_e0000337822.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 09:56:07
KUVGZwkwd68_s0000085954_e0000090942,KUVGZwkwd68_s0000085954_e0000090942.mp4,keep,,[],nguyenlamanh,v3,2026-09-14 14:44:09
gof2bUJhK3Y_s0000810498_e0000813118,gof2bUJhK3Y_s0000810498_e0000813118.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 21:08:09
OCjAl_U1JMk_s0000491810_e0000494398,OCjAl_U1JMk_s0000491810_e0000494398.mp4,reject,mouth,"[{""start_ms"":374,""end_ms"":1847,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 11:10:46
3lHEAWJhKe8_s0000141986_e0000146986,3lHEAWJhKe8_s0000141986_e0000146986.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 11:06:57
JEgxmwvo7YY_s0000034338_e0000041118,JEgxmwvo7YY_s0000034338_e0000041118.mp4,reject,mouth,"[{""start_ms"":6411,""end_ms"":6789,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 20:58:22
2fqXC4RQyOw_s0000611106_e0000613406,2fqXC4RQyOw_s0000611106_e0000613406.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:56:09
KUVGZwkwd68_s0000451778_e0000456702,KUVGZwkwd68_s0000451778_e0000456702.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 23:19:02
xo3VtrivRjk_s0000268866_e0000271710,xo3VtrivRjk_s0000268866_e0000271710.mp4,keep,,[],nguyenlamanh,v3,2026-09-14 15:00:42
0cHIyeLFYOk_s0000837634_e0000840094,0cHIyeLFYOk_s0000837634_e0000840094.mp4,reject,wrong_face,"[{""start_ms"":0,""end_ms"":611,""reason"":""wrong_face""}]",nguyenlamanh,v3,2026-09-17 11:20:13
xo3VtrivRjk_s0000004482_e0000010174,xo3VtrivRjk_s0000004482_e0000010174.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:55:59
j60KF89vXkg_s0000229154_e0000232638,j60KF89vXkg_s0000229154_e0000232638.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:48:29
xo3VtrivRjk_s0000010690_e0000015070,xo3VtrivRjk_s0000010690_e0000015070.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:31:16
2fqXC4RQyOw_s0000220482_e0000225482,2fqXC4RQyOw_s0000220482_e0000225482.mp4,reject,mouth,"[{""start_ms"":3895,""end_ms"":4744,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 10:25:23
JEgxmwvo7YY_s0000807074_e0000814590,JEgxmwvo7YY_s0000807074_e0000814590.mp4,reject,mouth,"[{""start_ms"":149,""end_ms"":3672,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 10:27:07
bcOT0JHr3Qc_s0000608930_e0000611486,bcOT0JHr3Qc_s0000608930_e0000611486.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:33:20
OCjAl_U1JMk_s0000197090_e0000200382,OCjAl_U1JMk_s0000197090_e0000200382.mp4,reject,mouth,"[{""start_ms"":1611,""end_ms"":1964,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 20:52:28
gTTtVb-Q31w_s0000049090_e0000052670,gTTtVb-Q31w_s0000049090_e0000052670.mp4,reject,mouth,"[{""start_ms"":644,""end_ms"":834,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 20:53:51
0cHIyeLFYOk_s0000649506_e0000655454,0cHIyeLFYOk_s0000649506_e0000655454.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:49:35
bcOT0JHr3Qc_s0000751778_e0000756990,bcOT0JHr3Qc_s0000751778_e0000756990.mp4,reject,mouth,"[{""start_ms"":1163,""end_ms"":1744,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:13:34
KUVGZwkwd68_s0000018498_e0000023198,KUVGZwkwd68_s0000018498_e0000023198.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 16:15:35
7mvfCSW4SLw_s0000623426_e0000627806,7mvfCSW4SLw_s0000623426_e0000627806.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 16:37:38
7mvfCSW4SLw_s0000251042_e0000256042,7mvfCSW4SLw_s0000251042_e0000256042.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 12:26:41
5QPu-wDmeTA_s0000127394_e0000129854,5QPu-wDmeTA_s0000127394_e0000129854.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:26:21
2fqXC4RQyOw_s0000224482_e0000227966,2fqXC4RQyOw_s0000224482_e0000227966.mp4,reject,mouth,"[{""start_ms"":95,""end_ms"":517,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 20:50:06
WgzSaOvFKrc_s0000643138_e0000648126,WgzSaOvFKrc_s0000643138_e0000648126.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 10:29:08
WgzSaOvFKrc_s0000745346_e0000747582,WgzSaOvFKrc_s0000745346_e0000747582.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:07:32
KUVGZwkwd68_s0000294914_e0000299914,KUVGZwkwd68_s0000294914_e0000299914.mp4,reject,mouth,"[{""start_ms"":3301,""end_ms"":3566,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 12:35:21
WgzSaOvFKrc_s0000081250_e0000089150,WgzSaOvFKrc_s0000081250_e0000089150.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:52:49
0cHIyeLFYOk_s0000640642_e0000644062,0cHIyeLFYOk_s0000640642_e0000644062.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:32:07
gTTtVb-Q31w_s0000095970_e0000100970,gTTtVb-Q31w_s0000095970_e0000100970.mp4,reject,cut,"[{""start_ms"":671,""end_ms"":828,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-17 12:24:59
5QPu-wDmeTA_s0000581538_e0000584062,5QPu-wDmeTA_s0000581538_e0000584062.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:40:39
gof2bUJhK3Y_s0000519234_e0000521758,gof2bUJhK3Y_s0000519234_e0000521758.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:48:24
WgzSaOvFKrc_s0000587938_e0000591838,WgzSaOvFKrc_s0000587938_e0000591838.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 09:55:22
KUVGZwkwd68_s0000370626_e0000376606,KUVGZwkwd68_s0000370626_e0000376606.mp4,reject,cut,"[{""start_ms"":2847,""end_ms"":3056,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-16 20:46:18
Pj0KGAllzfs_s0001278178_e0001280702,Pj0KGAllzfs_s0001278178_e0001280702.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 16:38:35
WgzSaOvFKrc_s0000756322_e0000760222,WgzSaOvFKrc_s0000756322_e0000760222.mp4,reject,cut,"[{""start_ms"":1293,""end_ms"":1810,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-17 11:55:21
gTTtVb-Q31w_s0000497474_e0000499710,gTTtVb-Q31w_s0000497474_e0000499710.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:55:31
qy7VoECGCm8_s0000426594_e0000435710,qy7VoECGCm8_s0000426594_e0000435710.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:34:31
gof2bUJhK3Y_s0000775266_e0000780766,gof2bUJhK3Y_s0000775266_e0000780766.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 10:30:06
Pj0KGAllzfs_s0000772450_e0000775102,Pj0KGAllzfs_s0000772450_e0000775102.mp4,reject,small_face,"[{""start_ms"":0,""end_ms"":2660,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 11:12:45
3lHEAWJhKe8_s0000070690_e0000082622,3lHEAWJhKe8_s0000070690_e0000082622.mp4,reject,cut,"[{""start_ms"":4479,""end_ms"":4896,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-16 23:17:48
7mvfCSW4SLw_s0000405698_e0000407998,7mvfCSW4SLw_s0000405698_e0000407998.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 16:15:27
xo3VtrivRjk_s0000048962_e0000053962,xo3VtrivRjk_s0000048962_e0000053962.mp4,reject,mouth,"[{""start_ms"":1116,""end_ms"":2573,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:43:55
5CNS_gaH16c_s0000276290_e0000284158,5CNS_gaH16c_s0000276290_e0000284158.mp4,reject,mouth,"[{""start_ms"":498,""end_ms"":1133,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:47:44
2fqXC4RQyOw_s0000267906_e0000271134,2fqXC4RQyOw_s0000267906_e0000271134.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":1105,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 11:13:31
5QPu-wDmeTA_s0000098754_e0000101438,5QPu-wDmeTA_s0000098754_e0000101438.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:44:43
gof2bUJhK3Y_s0001014146_e0001019146,gof2bUJhK3Y_s0001014146_e0001019146.mp4,reject,cut,"[{""start_ms"":0,""end_ms"":5000,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-17 09:57:58
OCjAl_U1JMk_s0000853570_e0000856382,OCjAl_U1JMk_s0000853570_e0000856382.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:44:57
KUVGZwkwd68_s0000477922_e0000480062,KUVGZwkwd68_s0000477922_e0000480062.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:54:09
JEgxmwvo7YY_s0000668162_e0000672926,JEgxmwvo7YY_s0000668162_e0000672926.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 12:26:47
WgzSaOvFKrc_s0000458562_e0000466270,WgzSaOvFKrc_s0000458562_e0000466270.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:42:19
Pj0KGAllzfs_s0000475362_e0000477886,Pj0KGAllzfs_s0000475362_e0000477886.mp4,reject,small_face,"[{""start_ms"":0,""end_ms"":2540,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 11:45:28
gof2bUJhK3Y_s0000892450_e0000895806,gof2bUJhK3Y_s0000892450_e0000895806.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:34:20
5QPu-wDmeTA_s0000169634_e0000175998,5QPu-wDmeTA_s0000169634_e0000175998.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:47:52
5QPu-wDmeTA_s0000612354_e0000616734,5QPu-wDmeTA_s0000612354_e0000616734.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 12:06:17
WgzSaOvFKrc_s0000619522_e0000621790,WgzSaOvFKrc_s0000619522_e0000621790.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:37:34
71HzPcvxNJM_s0000618466_e0000622590,71HzPcvxNJM_s0000618466_e0000622590.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 21:10:45
JEgxmwvo7YY_s0000707970_e0000718014,JEgxmwvo7YY_s0000707970_e0000718014.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:48:39
71HzPcvxNJM_s0000575938_e0000579038,71HzPcvxNJM_s0000575938_e0000579038.mp4,reject,mouth,"[{""start_ms"":865,""end_ms"":1511,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:16:11
OCjAl_U1JMk_s0000247106_e0000249950,OCjAl_U1JMk_s0000247106_e0000249950.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":143,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:49:06
WgzSaOvFKrc_s0000572706_e0000579134,WgzSaOvFKrc_s0000572706_e0000579134.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:47:26
71HzPcvxNJM_s0000735074_e0000738078,71HzPcvxNJM_s0000735074_e0000738078.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:40:45
3lHEAWJhKe8_s0000278850_e0000283486,3lHEAWJhKe8_s0000278850_e0000283486.mp4,keep,,[],nguyenlamanh,v3,2026-09-14 14:28:54
xo3VtrivRjk_s0000449378_e0000451422,xo3VtrivRjk_s0000449378_e0000451422.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 15:47:36
2fqXC4RQyOw_s0000707970_e0000710878,2fqXC4RQyOw_s0000707970_e0000710878.mp4,reject,mouth,"[{""start_ms"":51,""end_ms"":550,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 15:48:03
0cHIyeLFYOk_s0000707458_e0000709918,0cHIyeLFYOk_s0000707458_e0000709918.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 10:22:44
3lHEAWJhKe8_s0000270850_e0000275850,3lHEAWJhKe8_s0000270850_e0000275850.mp4,reject,mouth,"[{""start_ms"":714,""end_ms"":2455,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:20:54
JEgxmwvo7YY_s0000057346_e0000061214,JEgxmwvo7YY_s0000057346_e0000061214.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:36:32
OCjAl_U1JMk_s0000454018_e0000457886,OCjAl_U1JMk_s0000454018_e0000457886.mp4,reject,mouth,"[{""start_ms"":2627,""end_ms"":2814,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:58:37
OCjAl_U1JMk_s0001393666_e0001396094,OCjAl_U1JMk_s0001393666_e0001396094.mp4,reject,small_face,"[{""start_ms"":2297,""end_ms"":2440,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 12:35:39
gTTtVb-Q31w_s0000611010_e0000613374,gTTtVb-Q31w_s0000611010_e0000613374.mp4,reject,voiceover,"[{""start_ms"":252,""end_ms"":2366,""reason"":""voiceover""}]",nguyenlamanh,v3,2026-09-17 11:43:23
gof2bUJhK3Y_s0000224514_e0000229982,gof2bUJhK3Y_s0000224514_e0000229982.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:14:18
gTTtVb-Q31w_s0000697538_e0000701982,gTTtVb-Q31w_s0000697538_e0000701982.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:37:54
KUVGZwkwd68_s0000282914_e0000287914,KUVGZwkwd68_s0000282914_e0000287914.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 16:38:14
gTTtVb-Q31w_s0000429730_e0000433118,gTTtVb-Q31w_s0000429730_e0000433118.mp4,keep,,[],nguyenlamanh,v3,2026-09-14 14:48:55
KUVGZwkwd68_s0000041282_e0000046282,KUVGZwkwd68_s0000041282_e0000046282.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:06:45
OCjAl_U1JMk_s0000885538_e0000887902,OCjAl_U1JMk_s0000885538_e0000887902.mp4,reject,mouth,"[{""start_ms"":182,""end_ms"":950,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 10:59:31
JEgxmwvo7YY_s0000449282_e0000456766,JEgxmwvo7YY_s0000449282_e0000456766.mp4,reject,mouth,"[{""start_ms"":4089,""end_ms"":4928,""reason"":""mouth""},{""start_ms"":7236,""end_ms"":7491,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 10:57:23
qy7VoECGCm8_s0000387138_e0000390366,qy7VoECGCm8_s0000387138_e0000390366.mp4,reject,mouth,"[{""start_ms"":3056,""end_ms"":3237,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:38:57
2fqXC4RQyOw_s0000766370_e0000771370,2fqXC4RQyOw_s0000766370_e0000771370.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 16:35:05
gTTtVb-Q31w_s0000689538_e0000694538,gTTtVb-Q31w_s0000689538_e0000694538.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:29:38
JEgxmwvo7YY_s0000130210_e0000137726,JEgxmwvo7YY_s0000130210_e0000137726.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 11:45:06
7mvfCSW4SLw_s0000395298_e0000397502,7mvfCSW4SLw_s0000395298_e0000397502.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:40:49
JEgxmwvo7YY_s0000103938_e0000106270,JEgxmwvo7YY_s0000103938_e0000106270.mp4,reject,mouth,"[{""start_ms"":431,""end_ms"":611,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:32:25
gTTtVb-Q31w_s0000657090_e0000659198,gTTtVb-Q31w_s0000657090_e0000659198.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:42:47
71HzPcvxNJM_s0000304994_e0000308062,71HzPcvxNJM_s0000304994_e0000308062.mp4,reject,mouth,"[{""start_ms"":1184,""end_ms"":1716,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 20:51:35
WgzSaOvFKrc_s0000779330_e0000782238,WgzSaOvFKrc_s0000779330_e0000782238.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":2920,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 21:00:17
qy7VoECGCm8_s0000223266_e0000228266,qy7VoECGCm8_s0000223266_e0000228266.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 11:06:38
xo3VtrivRjk_s0000040962_e0000045962,xo3VtrivRjk_s0000040962_e0000045962.mp4,reject,mouth,"[{""start_ms"":2814,""end_ms"":3512,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 09:59:29
gTTtVb-Q31w_s0000341250_e0000344158,gTTtVb-Q31w_s0000341250_e0000344158.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:28:05
OCjAl_U1JMk_s0000189282_e0000195038,OCjAl_U1JMk_s0000189282_e0000195038.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:57:44
3lHEAWJhKe8_s0000105314_e0000110078,3lHEAWJhKe8_s0000105314_e0000110078.mp4,reject,mouth,"[{""start_ms"":2392,""end_ms"":2656,""reason"":""cut""},{""start_ms"":2685,""end_ms"":3759,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 10:26:03
xo3VtrivRjk_s0000109122_e0000113790,xo3VtrivRjk_s0000109122_e0000113790.mp4,reject,mouth,"[{""start_ms"":54,""end_ms"":4266,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 11:12:58
Pj0KGAllzfs_s0000190882_e0000195390,Pj0KGAllzfs_s0000190882_e0000195390.mp4,reject,small_face,"[{""start_ms"":0,""end_ms"":4520,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 11:49:16
5QPu-wDmeTA_s0000570370_e0000572926,5QPu-wDmeTA_s0000570370_e0000572926.mp4,keep,,[],nguyenlamanh,v3,2026-09-17 10:56:43
0cHIyeLFYOk_s0000909186_e0000911486,0cHIyeLFYOk_s0000909186_e0000911486.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 16:17:35
xo3VtrivRjk_s0000519394_e0000522270,xo3VtrivRjk_s0000519394_e0000522270.mp4,reject,cut,"[{""start_ms"":2779,""end_ms"":2880,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-17 11:47:10
bcOT0JHr3Qc_s0000715394_e0000726558,bcOT0JHr3Qc_s0000715394_e0000726558.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 10:29:21
5QPu-wDmeTA_s0000560706_e0000563198,5QPu-wDmeTA_s0000560706_e0000563198.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 11:07:34
5QPu-wDmeTA_s0000660610_e0000672126,5QPu-wDmeTA_s0000660610_e0000672126.mp4,reject,cut,"[{""start_ms"":6913,""end_ms"":7703,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-17 11:15:44
WgzSaOvFKrc_s0000579266_e0000585406,WgzSaOvFKrc_s0000579266_e0000585406.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 16:20:49
5CNS_gaH16c_s0000776514_e0000781514,5CNS_gaH16c_s0000776514_e0000781514.mp4,reject,small_face,"[{""start_ms"":0,""end_ms"":5004,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 10:56:00
OCjAl_U1JMk_s0000648226_e0000658046,OCjAl_U1JMk_s0000648226_e0000658046.mp4,reject,mouth,"[{""start_ms"":1933,""end_ms"":8919,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-17 11:12:33
0cHIyeLFYOk_s0000952482_e0000956478,0cHIyeLFYOk_s0000952482_e0000956478.mp4,reject,small_face,"[{""start_ms"":0,""end_ms"":4004,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 12:25:32
Pj0KGAllzfs_s0000897282_e0000899486,Pj0KGAllzfs_s0000897282_e0000899486.mp4,reject,small_face,"[{""start_ms"":0,""end_ms"":2220,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 12:35:51
j60KF89vXkg_s0000093826_e0000096862,j60KF89vXkg_s0000093826_e0000096862.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 20:54:17
bcOT0JHr3Qc_s0000172962_e0000177962,bcOT0JHr3Qc_s0000172962_e0000177962.mp4,keep,,[],nguyenlamanh,v3,2026-09-16 23:13:12
2fqXC4RQyOw_s0000063106_e0000067006,2fqXC4RQyOw_s0000063106_e0000067006.mp4,reject,voiceover,"[{""start_ms"":0,""end_ms"":712,""reason"":""voiceover""}]",nguyenlamanh,v3,2026-09-17 11:20:34
gTTtVb-Q31w_s0000305730_e0000307838,gTTtVb-Q31w_s0000305730_e0000307838.mp4,reject,cut,"[{""start_ms"":2017,""end_ms"":2110,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-17 11:33:40
3lHEAWJhKe8_s0000301474_e0000303838,3lHEAWJhKe8_s0000301474_e0000303838.mp4,reject,mouth,"[{""start_ms"":0,""end_ms"":2359,""reason"":""mouth""}]",nguyenlamanh,v3,2026-09-16 16:18:34
71HzPcvxNJM_s0000184834_e0000187614,71HzPcvxNJM_s0000184834_e0000187614.mp4,reject,cut,"[{""start_ms"":2447,""end_ms"":2802,""reason"":""cut""}]",nguyenlamanh,v3,2026-09-17 11:40:50
Pj0KGAllzfs_s0000950978_e0000955038,Pj0KGAllzfs_s0000950978_e0000955038.mp4,reject,small_face,"[{""start_ms"":0,""end_ms"":4060,""reason"":""small_face""}]",nguyenlamanh,v3,2026-09-17 11:17:37
