clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id,assignment_role,assigned_reviewer
bcOT0JHr3Qc_s0000131554_e0000136286,bcOT0JHr3Qc,131.554,136.286,4.732,1.0,1.0,10.78,bcOT0JHr3Qc_s0000131554_e0000136286.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenlamanh
5CNS_gaH16c_s0000257986_e0000263038,5CNS_gaH16c,257.986,263.038,5.052,1.0,1.0,13.87,5CNS_gaH16c_s0000257986_e0000263038.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,,primary,nguyenlamanh
2fqXC4RQyOw_s0000075202_e0000080202,2fqXC4RQyOw,75.202,80.202,5.0,1.0,1.0,13.78,2fqXC4RQyOw_s0000075202_e0000080202.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenlamanh
bcOT0JHr3Qc_s0000123138_e0000125886,bcOT0JHr3Qc,123.138,125.886,2.748,1.0,1.0,8.4,bcOT0JHr3Qc_s0000123138_e0000125886.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenlamanh
0cHIyeLFYOk_s0000447746_e0000452030,0cHIyeLFYOk,447.746,452.03,4.284,1.0,1.0,19.27,0cHIyeLFYOk_s0000447746_e0000452030.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenlamanh
3lHEAWJhKe8_s0000314050_e0000317086,3lHEAWJhKe8,314.05,317.086,3.036,1.0,1.0,21.69,3lHEAWJhKe8_s0000314050_e0000317086.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenlamanh
KUVGZwkwd68_s0000480226_e0000482942,KUVGZwkwd68,480.226,482.942,2.716,1.0,1.0,-0.8,KUVGZwkwd68_s0000480226_e0000482942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenlamanh
0cHIyeLFYOk_s0000614114_e0000618142,0cHIyeLFYOk,614.114,618.142,4.028,1.0,1.0,18.05,0cHIyeLFYOk_s0000614114_e0000618142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenlamanh
3lHEAWJhKe8_s0000129986_e0000134986,3lHEAWJhKe8,129.986,134.986,5.0,1.0,1.0,19.28,3lHEAWJhKe8_s0000129986_e0000134986.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenlamanh
Pj0KGAllzfs_s0001042754_e0001045470,Pj0KGAllzfs,1042.754,1045.47,2.716,1.0,1.0,18.75,Pj0KGAllzfs_s0001042754_e0001045470.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenlamanh
gTTtVb-Q31w_s0000344354_e0000347006,gTTtVb-Q31w,344.354,347.006,2.652,1.0,1.0,10.34,gTTtVb-Q31w_s0000344354_e0000347006.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenlamanh
OCjAl_U1JMk_s0000394050_e0000396222,OCjAl_U1JMk,394.05,396.222,2.172,1.0,1.0,12.65,OCjAl_U1JMk_s0000394050_e0000396222.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenlamanh
j60KF89vXkg_s0000809538_e0000811902,j60KF89vXkg,809.538,811.902,2.364,1.0,1.0,23.16,j60KF89vXkg_s0000809538_e0000811902.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenlamanh
0cHIyeLFYOk_s0000208386_e0000218366,0cHIyeLFYOk,208.386,218.366,9.98,1.0,1.0,16.84,0cHIyeLFYOk_s0000208386_e0000218366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenlamanh
0cHIyeLFYOk_s0000845154_e0000848478,0cHIyeLFYOk,845.154,848.478,3.324,1.0,1.0,15.89,0cHIyeLFYOk_s0000845154_e0000848478.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenlamanh
5CNS_gaH16c_s0000039938_e0000049406,5CNS_gaH16c,39.938,49.406,9.468,1.0,1.0,14.83,5CNS_gaH16c_s0000039938_e0000049406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,,primary,nguyenlamanh
7mvfCSW4SLw_s0000382722_e0000384830,7mvfCSW4SLw,382.722,384.83,2.108,1.0,1.0,13.25,7mvfCSW4SLw_s0000382722_e0000384830.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenlamanh
Pj0KGAllzfs_s0000612834_e0000616734,Pj0KGAllzfs,612.834,616.734,3.9,1.0,1.0,15.73,Pj0KGAllzfs_s0000612834_e0000616734.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenlamanh
bcOT0JHr3Qc_s0000596898_e0000601278,bcOT0JHr3Qc,596.898,601.278,4.38,1.0,1.0,9.29,bcOT0JHr3Qc_s0000596898_e0000601278.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenlamanh
j60KF89vXkg_s0000242050_e0000248894,j60KF89vXkg,242.05,248.894,6.844,1.0,1.0,23.53,j60KF89vXkg_s0000242050_e0000248894.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenlamanh
OCjAl_U1JMk_s0001247906_e0001253854,OCjAl_U1JMk,1247.906,1253.854,5.948,1.0,1.0,11.68,OCjAl_U1JMk_s0001247906_e0001253854.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenlamanh
Pj0KGAllzfs_s0000971970_e0000975582,Pj0KGAllzfs,971.97,975.582,3.612,1.0,1.0,14.53,Pj0KGAllzfs_s0000971970_e0000975582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenlamanh
OCjAl_U1JMk_s0000161314_e0000166314,OCjAl_U1JMk,161.314,166.314,5.0,1.0,1.0,11.83,OCjAl_U1JMk_s0000161314_e0000166314.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenlamanh
5QPu-wDmeTA_s0000497954_e0000503326,5QPu-wDmeTA,497.954,503.326,5.372,1.0,1.0,13.95,5QPu-wDmeTA_s0000497954_e0000503326.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenlamanh
71HzPcvxNJM_s0000553378_e0000558878,71HzPcvxNJM,553.378,558.878,5.5,1.0,1.0,13.43,71HzPcvxNJM_s0000553378_e0000558878.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenlamanh
qy7VoECGCm8_s0000134114_e0000138878,qy7VoECGCm8,134.114,138.878,4.764,1.0,1.0,14.81,qy7VoECGCm8_s0000134114_e0000138878.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenlamanh
qy7VoECGCm8_s0000170306_e0000174270,qy7VoECGCm8,170.306,174.27,3.964,1.0,1.0,19.66,qy7VoECGCm8_s0000170306_e0000174270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenlamanh
7mvfCSW4SLw_s0000431522_e0000433886,7mvfCSW4SLw,431.522,433.886,2.364,1.0,1.0,15.46,7mvfCSW4SLw_s0000431522_e0000433886.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenlamanh
2fqXC4RQyOw_s0000648770_e0000651102,2fqXC4RQyOw,648.77,651.102,2.332,1.0,1.0,13.66,2fqXC4RQyOw_s0000648770_e0000651102.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenlamanh
gTTtVb-Q31w_s0000326050_e0000337822,gTTtVb-Q31w,326.05,337.822,11.772,1.0,1.0,5.13,gTTtVb-Q31w_s0000326050_e0000337822.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenlamanh
KUVGZwkwd68_s0000085954_e0000090942,KUVGZwkwd68,85.954,90.942,4.988,1.0,1.0,-2.31,KUVGZwkwd68_s0000085954_e0000090942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenlamanh
gof2bUJhK3Y_s0000810498_e0000813118,gof2bUJhK3Y,810.498,813.118,2.62,1.0,1.0,8.11,gof2bUJhK3Y_s0000810498_e0000813118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenlamanh
OCjAl_U1JMk_s0000491810_e0000494398,OCjAl_U1JMk,491.81,494.398,2.588,1.0,1.0,12.72,OCjAl_U1JMk_s0000491810_e0000494398.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenlamanh
3lHEAWJhKe8_s0000141986_e0000146986,3lHEAWJhKe8,141.986,146.986,5.0,1.0,1.0,18.15,3lHEAWJhKe8_s0000141986_e0000146986.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenlamanh
JEgxmwvo7YY_s0000034338_e0000041118,JEgxmwvo7YY,34.338,41.118,6.78,1.0,1.0,18.86,JEgxmwvo7YY_s0000034338_e0000041118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenlamanh
j60KF89vXkg_s0000479010_e0000482078,j60KF89vXkg,479.01,482.078,3.068,1.0,1.0,24.69,j60KF89vXkg_s0000479010_e0000482078.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenlamanh
2fqXC4RQyOw_s0000611106_e0000613406,2fqXC4RQyOw,611.106,613.406,2.3,1.0,1.0,14.21,2fqXC4RQyOw_s0000611106_e0000613406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenlamanh
KUVGZwkwd68_s0000451778_e0000456702,KUVGZwkwd68,451.778,456.702,4.924,1.0,1.0,-1.16,KUVGZwkwd68_s0000451778_e0000456702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenlamanh
gof2bUJhK3Y_s0000400482_e0000405246,gof2bUJhK3Y,400.482,405.246,4.764,1.0,1.0,7.57,gof2bUJhK3Y_s0000400482_e0000405246.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenlamanh
xo3VtrivRjk_s0000268866_e0000271710,xo3VtrivRjk,268.866,271.71,2.844,1.0,1.0,10.73,xo3VtrivRjk_s0000268866_e0000271710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenlamanh
0cHIyeLFYOk_s0000837634_e0000840094,0cHIyeLFYOk,837.634,840.094,2.46,1.0,1.0,17.06,0cHIyeLFYOk_s0000837634_e0000840094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenlamanh
xo3VtrivRjk_s0000004482_e0000010174,xo3VtrivRjk,4.482,10.174,5.692,1.0,1.0,9.02,xo3VtrivRjk_s0000004482_e0000010174.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenlamanh
j60KF89vXkg_s0000229154_e0000232638,j60KF89vXkg,229.154,232.638,3.484,1.0,1.0,21.98,j60KF89vXkg_s0000229154_e0000232638.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenlamanh
xo3VtrivRjk_s0000010690_e0000015070,xo3VtrivRjk,10.69,15.07,4.38,0.8,1.0,11.25,xo3VtrivRjk_s0000010690_e0000015070.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenlamanh
WgzSaOvFKrc_s0000290978_e0000295966,WgzSaOvFKrc,290.978,295.966,4.988,1.0,1.0,4.7,WgzSaOvFKrc_s0000290978_e0000295966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenlamanh
2fqXC4RQyOw_s0000220482_e0000225482,2fqXC4RQyOw,220.482,225.482,5.0,1.0,1.0,14.0,2fqXC4RQyOw_s0000220482_e0000225482.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenlamanh
JEgxmwvo7YY_s0000807074_e0000814590,JEgxmwvo7YY,807.074,814.59,7.516,1.0,1.0,18.42,JEgxmwvo7YY_s0000807074_e0000814590.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenlamanh
2fqXC4RQyOw_s0000026978_e0000030782,2fqXC4RQyOw,26.978,30.782,3.804,1.0,1.0,13.0,2fqXC4RQyOw_s0000026978_e0000030782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenlamanh
bcOT0JHr3Qc_s0000608930_e0000611486,bcOT0JHr3Qc,608.93,611.486,2.556,1.0,1.0,6.93,bcOT0JHr3Qc_s0000608930_e0000611486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenlamanh
OCjAl_U1JMk_s0000197090_e0000200382,OCjAl_U1JMk,197.09,200.382,3.292,1.0,1.0,12.97,OCjAl_U1JMk_s0000197090_e0000200382.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenlamanh
gTTtVb-Q31w_s0000049090_e0000052670,gTTtVb-Q31w,49.09,52.67,3.58,1.0,1.0,7.47,gTTtVb-Q31w_s0000049090_e0000052670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenlamanh
0cHIyeLFYOk_s0000649506_e0000655454,0cHIyeLFYOk,649.506,655.454,5.948,1.0,1.0,18.48,0cHIyeLFYOk_s0000649506_e0000655454.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenlamanh
bcOT0JHr3Qc_s0000751778_e0000756990,bcOT0JHr3Qc,751.778,756.99,5.212,1.0,1.0,10.74,bcOT0JHr3Qc_s0000751778_e0000756990.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenlamanh
KUVGZwkwd68_s0000018498_e0000023198,KUVGZwkwd68,18.498,23.198,4.7,1.0,1.0,-0.76,KUVGZwkwd68_s0000018498_e0000023198.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenlamanh
7mvfCSW4SLw_s0000623426_e0000627806,7mvfCSW4SLw,623.426,627.806,4.38,1.0,1.0,18.14,7mvfCSW4SLw_s0000623426_e0000627806.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenlamanh
7mvfCSW4SLw_s0000251042_e0000256042,7mvfCSW4SLw,251.042,256.042,5.0,1.0,1.0,14.82,7mvfCSW4SLw_s0000251042_e0000256042.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenlamanh
5QPu-wDmeTA_s0000044514_e0000046718,5QPu-wDmeTA,44.514,46.718,2.204,1.0,1.0,14.63,5QPu-wDmeTA_s0000044514_e0000046718.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenlamanh
7mvfCSW4SLw_s0000499394_e0000505662,7mvfCSW4SLw,499.394,505.662,6.268,1.0,1.0,18.15,7mvfCSW4SLw_s0000499394_e0000505662.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenlamanh
5QPu-wDmeTA_s0000127394_e0000129854,5QPu-wDmeTA,127.394,129.854,2.46,1.0,1.0,14.21,5QPu-wDmeTA_s0000127394_e0000129854.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenlamanh
2fqXC4RQyOw_s0000224482_e0000227966,2fqXC4RQyOw,224.482,227.966,3.484,1.0,1.0,13.34,2fqXC4RQyOw_s0000224482_e0000227966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenlamanh
Pj0KGAllzfs_s0000684482_e0000686750,Pj0KGAllzfs,684.482,686.75,2.268,1.0,1.0,13.42,Pj0KGAllzfs_s0000684482_e0000686750.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenlamanh
5QPu-wDmeTA_s0000268386_e0000273386,5QPu-wDmeTA,268.386,273.386,5.0,1.0,1.0,14.29,5QPu-wDmeTA_s0000268386_e0000273386.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenlamanh
WgzSaOvFKrc_s0000643138_e0000648126,WgzSaOvFKrc,643.138,648.126,4.988,1.0,1.0,6.55,WgzSaOvFKrc_s0000643138_e0000648126.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenlamanh
WgzSaOvFKrc_s0000745346_e0000747582,WgzSaOvFKrc,745.346,747.582,2.236,1.0,1.0,3.98,WgzSaOvFKrc_s0000745346_e0000747582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenlamanh
KUVGZwkwd68_s0000294914_e0000299914,KUVGZwkwd68,294.914,299.914,5.0,1.0,1.0,-1.69,KUVGZwkwd68_s0000294914_e0000299914.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenlamanh
JEgxmwvo7YY_s0000755842_e0000759486,JEgxmwvo7YY,755.842,759.486,3.644,1.0,1.0,16.95,JEgxmwvo7YY_s0000755842_e0000759486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenlamanh
WgzSaOvFKrc_s0000081250_e0000089150,WgzSaOvFKrc,81.25,89.15,7.9,1.0,1.0,6.63,WgzSaOvFKrc_s0000081250_e0000089150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenlamanh
0cHIyeLFYOk_s0000640642_e0000644062,0cHIyeLFYOk,640.642,644.062,3.42,1.0,1.0,18.81,0cHIyeLFYOk_s0000640642_e0000644062.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenlamanh
gTTtVb-Q31w_s0000095970_e0000100970,gTTtVb-Q31w,95.97,100.97,5.0,1.0,1.0,4.85,gTTtVb-Q31w_s0000095970_e0000100970.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenlamanh
5QPu-wDmeTA_s0000581538_e0000584062,5QPu-wDmeTA,581.538,584.062,2.524,1.0,1.0,15.19,5QPu-wDmeTA_s0000581538_e0000584062.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenlamanh
gof2bUJhK3Y_s0000519234_e0000521758,gof2bUJhK3Y,519.234,521.758,2.524,1.0,1.0,7.96,gof2bUJhK3Y_s0000519234_e0000521758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenlamanh
WgzSaOvFKrc_s0000587938_e0000591838,WgzSaOvFKrc,587.938,591.838,3.9,1.0,1.0,6.77,WgzSaOvFKrc_s0000587938_e0000591838.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenlamanh
KUVGZwkwd68_s0000370626_e0000376606,KUVGZwkwd68,370.626,376.606,5.98,1.0,1.0,-0.9,KUVGZwkwd68_s0000370626_e0000376606.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenlamanh
bcOT0JHr3Qc_s0000687362_e0000692362,bcOT0JHr3Qc,687.362,692.362,5.0,1.0,1.0,6.01,bcOT0JHr3Qc_s0000687362_e0000692362.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenlamanh
Pj0KGAllzfs_s0000104418_e0000106846,Pj0KGAllzfs,104.418,106.846,2.428,1.0,1.0,13.82,Pj0KGAllzfs_s0000104418_e0000106846.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenlamanh
Pj0KGAllzfs_s0001278178_e0001280702,Pj0KGAllzfs,1278.178,1280.702,2.524,1.0,1.0,11.95,Pj0KGAllzfs_s0001278178_e0001280702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenlamanh
j60KF89vXkg_s0000205698_e0000211006,j60KF89vXkg,205.698,211.006,5.308,1.0,1.0,23.89,j60KF89vXkg_s0000205698_e0000211006.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenlamanh
